review_rank,review_reason,suggested_action,analysis_group_id,company,symbol,event_date,split,default_model_scope,primary_category,capital_action_subtype,source_type,source_types,title,group_titles_sample,relative_mv_return_p0_p20,abnormal_mv_impact_yi_p0_p20,actual_mv_return_p0_p20,peer_avg_mv_return_p0_p20,overlap_event_count_p0_p20,is_overlap_clean_p0_p20,source_count,group_event_count,group_source_count,has_main_label,is_default_training_candidate,manual_keep_for_model,manual_is_noise,manual_corrected_category,manual_notes
88,top_positive_label|extreme_relative_label|large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,300098|2024-05-31|其他,高新兴,300098,2024-05-31,test,audit_or_aux,其他,,announcement,announcement,关于召开2024年第一次临时股东大会通知的提示性公告,关于召开2024年第一次临时股东大会通知的提示性公告,0.4684719546235618,22.984092824431823,0.4554140126513075,-0.0130579419722543,7,False,1,1,1,1,1,,,,
89,top_negative_label|large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,300638|2020-10-20|其他,广和通,300638,2020-10-20,train,audit_or_aux,其他,,announcement,announcement,关于部分募集资金专项账户销户完成的公告,关于部分募集资金专项账户销户完成的公告,-0.2698671915206614,-44.03660940435762,-0.1764443120640956,0.0934228794565658,8,False,1,1,1,1,1,,,,
90,category_other|subject_company|overlap_dirty_p20,优先人工重分类,300590|2017-04-19|其他,移为通信,300590,2017-04-19,train,audit_or_aux,其他,,announcement,announcement,关于召开2016年年度股东大会通知的更正公告,关于召开2016年年度股东大会通知的更正公告,-0.2305551060066504,-7.395985600000001,0.0640966093822572,0.2946517153889076,7,False,1,1,1,1,1,,,,
91,top_negative_label|large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,300098|2016-12-08|其他,高新兴,300098,2016-12-08,train,audit_or_aux,其他,,announcement,announcement,关于召开2016年第六次临时股东大会的提示性公告,关于召开2016年第六次临时股东大会的提示性公告,-0.256932522788768,-45.72719138223,-0.1862373737657423,0.0706951490230257,46,False,1,1,1,1,1,,,,
92,top_negative_label|large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,300098|2017-01-18|其他,高新兴,300098,2017-01-18,train,audit_or_aux,其他,,announcement,announcement,关于收到PPP项目成交通知书的公告(2017/1/18),关于收到PPP项目成交通知书的公告(2017/1/18),-0.256932522788768,-45.72719138223,-0.1862373737657423,0.0706951490230257,46,False,1,1,1,1,1,,,,
93,top_negative_label|large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,300098|2017-01-14|其他,高新兴,300098,2017-01-14,train,audit_or_aux,其他,,announcement,announcement,关于使用部分暂时闲置自有资金进行现金管理的实施公告,关于使用部分暂时闲置自有资金进行现金管理的实施公告,-0.256932522788768,-45.72719138223,-0.1862373737657423,0.0706951490230257,46,False,1,1,1,1,1,,,,
94,top_negative_label|large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,300098|2017-01-13|其他,高新兴,300098,2017-01-13,train,audit_or_aux,其他,,announcement,announcement,关于收到PPP项目成交通知书的公告(2017/1/13),关于收到PPP项目成交通知书的公告(2017/1/13),-0.256932522788768,-45.72719138223,-0.1862373737657423,0.0706951490230257,46,False,1,1,1,1,1,,,,
95,top_negative_label|large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,300098|2017-01-06|其他,高新兴,300098,2017-01-06,train,audit_or_aux,其他,,announcement,announcement,关于召开2017年第一次临时股东大会的提示性公告,关于召开2017年第一次临时股东大会的提示性公告,-0.256932522788768,-45.72719138223,-0.1862373737657423,0.0706951490230257,46,False,1,1,1,1,1,,,,
96,top_negative_label|large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,300098|2016-11-17|其他,高新兴,300098,2016-11-17,train,audit_or_aux,其他,,announcement,announcement,广发证券股份有限公司关于公司发行股份及支付现金购买资产并募集配套资金暨关联交易限售股份上市流通事项的核查意见,广发证券股份有限公司关于公司发行股份及支付现金购买资产并募集配套资金暨关联交易限售股份上市流通事项的核查意见 || 关于重大事项停牌公告,-0.256932522788768,-45.72719138223,-0.1862373737657423,0.0706951490230257,46,False,1,2,1,1,1,,,,
97,top_negative_label|large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,300098|2016-12-13|其他,高新兴,300098,2016-12-13,train,audit_or_aux,其他,,announcement,announcement,2016年第六次临时股东大会决议公告,2016年第六次临时股东大会决议公告 || 2016年第六次临时股东大会的法律意见书,-0.256932522788768,-45.72719138223,-0.1862373737657423,0.0706951490230257,46,False,1,2,1,1,1,,,,
98,top_negative_label|large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,300098|2017-01-21|其他,高新兴,300098,2017-01-21,train,audit_or_aux,其他,,announcement,announcement,第四届董事会第七次会议决议的公告,第四届董事会第七次会议决议的公告 || 独立董事关于发行股份与支付现金购买资产并募集配套资金的独立意见,-0.256932522788768,-45.72719138223,-0.1862373737657423,0.0706951490230257,46,False,1,2,1,1,1,,,,
99,top_negative_label|large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,300098|2016-12-01|其他,高新兴,300098,2016-12-01,train,audit_or_aux,其他,,announcement,announcement,关于受让深圳市中兴物联科技有限公司11.43%股权的公告,关于受让深圳市中兴物联科技有限公司11.43%股权的公告,-0.256932522788768,-45.72719138223,-0.1862373737657423,0.0706951490230257,46,False,1,1,1,1,1,,,,
100,top_negative_label|large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,300098|2016-12-27|其他,高新兴,300098,2016-12-27,train,audit_or_aux,其他,,announcement,announcement,关于PPP项目预成交的提示性公告,关于PPP项目预成交的提示性公告 || 独立董事公开征集委托投票权报告书 || 关于召开2017年第一次临时股东大会的通知 || 第四届董事会第五次会议决议的公告 || 第四届监事会第五次会议决议的公告,-0.256932522788768,-45.72719138223,-0.1862373737657423,0.0706951490230257,46,False,1,5,1,1,1,,,,
101,top_negative_label|large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,300098|2016-11-25|其他,高新兴,300098,2016-11-25,train,audit_or_aux,其他,,announcement,announcement,第四届监事会第四次会议决议的公告,第四届监事会第四次会议决议的公告 || 第四届董事会第四次会议决议的公告 || 关于召开2016年第六次临时股东大会通知的公告 || 独立董事关于相关事项之独立意见,-0.256932522788768,-45.72719138223,-0.1862373737657423,0.0706951490230257,46,False,1,4,1,1,1,,,,
102,top_negative_label|large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,300098|2016-11-24|其他,高新兴,300098,2016-11-24,train,audit_or_aux,其他,,announcement,announcement,关于注销部分募集资金专户的公告,关于注销部分募集资金专户的公告 || 关于重大事项停牌进展公告,-0.256932522788768,-45.72719138223,-0.1862373737657423,0.0706951490230257,46,False,1,2,1,1,1,,,,
103,top_negative_label|large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,300098|2017-01-12|其他,高新兴,300098,2017-01-12,train,audit_or_aux,其他,,announcement,announcement,2017年第一次临时股东大会决议的公告,2017年第一次临时股东大会决议的公告 || 2017年第一次临时股东大会的法律意见书,-0.256932522788768,-45.72719138223,-0.1862373737657423,0.0706951490230257,46,False,1,2,1,1,1,,,,
104,top_negative_label|large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,300098|2016-12-30|其他,高新兴,300098,2016-12-30,train,audit_or_aux,其他,,announcement,announcement,独立董事关于发行股份与支付现金购买资产并募集配套资金的独立意见,独立董事关于发行股份与支付现金购买资产并募集配套资金的独立意见 || 关于使用部分暂时闲置募集资金和自有资金进行现金管理的公告 || 独立董事独立董事关于使用部分暂时闲置募集资金和自有资金进行现金管理的独立意见 || 董事会关于公司股票价格波动未达到《关于规范上市公司信息披露及相关各方行为的通知》第五条相关标准的说明 || 承诺函 || 广发证券股份有限公司关于公司发行股份及支付现金购买资产并募集配套资金预案之独立财务顾问核查意见,-0.256932522788768,-45.72719138223,-0.1862373737657423,0.0706951490230257,46,False,1,11,1,1,1,,,,
105,top_positive_label|extreme_relative_label|category_other|overlap_dirty_p20|not_default_training,排除默认建模，保留为审计/案例,300638|2017-04-13|其他,广和通,300638,2017-04-13,train,audit_or_aux,其他,,announcement,announcement,关于“N广和通”盘中临时停牌的公告,关于“N广和通”盘中临时停牌的公告,1.600264645356294,18.06602,1.5521594684385382,-0.0481051769177556,11,False,1,1,1,1,0,,,,
106,large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,300098|2017-05-04|其他,高新兴,300098,2017-05-04,train,audit_or_aux,其他,,announcement,announcement,第四届监事会第十一次会议决议的公告,第四届监事会第十一次会议决议的公告 || 关于召开2016年度股东大会的提示性公告 || 独立董事对相关事项发表的独立意见 || 第四届董事会第十四次会议决议的公告,0.2889733282813568,32.809696314826674,0.1148183186906739,-0.1741550095906829,7,False,1,4,1,1,1,,,,
107,top_positive_label|extreme_relative_label|category_other|overlap_dirty_p20,优先人工重分类,300098|2024-05-27|其他,高新兴,300098,2024-05-27,test,audit_or_aux,其他,,announcement,announcement,第六届董事会第十八次会议决议的公告,第六届董事会第十八次会议决议的公告 || 关于公司拟对外出租闲置房产暨关联交易进展的公告 || 关于拟对外出租部分闲置房产的公告 || 关于2024年第一次临时股东大会增加临时提案暨2024年第一次临时股东大会补充通知的公告,0.4335824123619512,22.05471311034581,0.4088050313190738,-0.0247773810428774,8,False,1,4,1,1,1,,,,
108,large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,300638|2020-07-21|其他,广和通,300638,2020-07-21,train,audit_or_aux,其他,,announcement,announcement,关于使用暂时闲置的募集资金进行现金管理的进展公告,关于使用暂时闲置的募集资金进行现金管理的进展公告,0.2695281425386068,36.604961887084514,0.237331081098209,-0.0321970614403978,18,False,1,1,1,1,1,,,,
109,top_positive_label|extreme_relative_label|category_other|overlap_dirty_p20,优先人工重分类,002881|2021-09-28|其他,美格智能,2881,2021-09-28,train,audit_or_aux,其他,,announcement,announcement,关于公司全资子公司获得政府补助的公告,关于公司全资子公司获得政府补助的公告,0.4829487911342161,20.33581928014344,0.4666706217098293,-0.0162781694243868,11,False,1,1,1,1,1,,,,
110,large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,300638|2026-04-09|其他,广和通,300638,2026-04-09,test,audit_or_aux,其他,,announcement,announcement,H股公告-董事会召开日期,H股公告-董事会召开日期,-0.2503521188432172,-53.217922070816215,-0.0768624359576798,0.1734896828855374,12,False,1,1,1,1,1,,,,
111,top_negative_label|extreme_relative_label|large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,002970|2021-03-20|其他,锐明技术,2970,2021-03-20,train,audit_or_aux,其他,,announcement,announcement,独立董事关于第二届董事会第十八次会议相关事项的独立意见,独立董事关于第二届董事会第十八次会议相关事项的独立意见,-0.3037988514353443,-26.278231956480003,-0.1823961851778264,0.1214026662575179,4,False,1,1,1,1,1,,,,
112,large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,300098|2019-07-09|其他,高新兴,300098,2019-07-09,train,audit_or_aux,其他,,announcement,announcement,第一期股票期权激励计划实施考核管理办法(修订案),第一期股票期权激励计划实施考核管理办法(修订案) || 关于召开2019年第二次临时股东大会通知的公告 || 独立董事对相关事项发表的独立意见(2019/07/09) || 第四届董事会第四十六次会议决议的公告 || 第四届监事会第三十四次会议决议的公告 || 广东广信君达律师事务所关于公司第一期股票期权激励计划调整事宜的法律意见书,-0.24373425187863,-59.437703362968165,-0.1552393273386599,0.0884949245399701,7,False,1,6,1,1,1,,,,
113,top_positive_label|extreme_relative_label|category_other|overlap_dirty_p20,优先人工重分类,002881|2017-06-22|其他,美格智能,2881,2017-06-22,train,audit_or_aux,其他,,announcement,announcement,关于召开2016年度股东大会的提示性公告,关于召开2016年度股东大会的提示性公告,0.9817048185886856,17.309703577999997,0.9883720930232558,0.00666727443457,7,False,1,1,1,1,1,,,,
114,large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,603236|2021-04-09|其他,移远通信,603236,2021-04-09,train,audit_or_aux,其他,,announcement,announcement,:关于使用部分闲置募集资金进行现金管理的进展公告,:关于使用部分闲置募集资金进行现金管理的进展公告,-0.235227715941368,-69.96292862977667,-0.2874027723456093,-0.0521750564042413,17,False,1,1,1,1,1,,,,
115,top_negative_label|large_mv_impact|category_other|overlap_dirty_p20|not_default_training,排除默认建模，保留为审计/案例,002881|2025-02-12|其他,美格智能,2881,2025-02-12,test,audit_or_aux,其他,,announcement,announcement,股票交易异常波动公告,股票交易异常波动公告,-0.2557213036390433,-42.35314058080838,-0.1774417528121586,0.0782795508268847,6,False,1,1,1,1,0,,,,
116,top_negative_label|extreme_relative_label|large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,002881|2019-08-22|其他,美格智能,2881,2019-08-22,train,audit_or_aux,其他,,announcement,announcement,2019年半年度募集资金存放与使用情况专项报告,2019年半年度募集资金存放与使用情况专项报告 || 第二届董事会第九次会议决议公告 || 2019年半年度财务报告 || 独立董事关于第二届董事会第九次会议相关事项的独立意见 || 第二届监事会第九次会议决议公告,-0.3130119367677971,-24.2312215732116,-0.1807600950118764,0.1322518417559207,5,False,1,5,1,1,1,,,,
117,top_negative_label|extreme_relative_label|category_other|overlap_dirty_p20,优先人工重分类,002313|2013-05-04|其他,日海智能,2313,2013-05-04,train,audit_or_aux,其他,,announcement,announcement,日海通讯:关于更换持续督导保荐代表人的公告,日海通讯:关于更换持续督导保荐代表人的公告,-0.4181184116352137,-20.7810182697,-0.022204014748054,0.3959143968871597,9,False,1,1,1,1,1,,,,
118,top_positive_label|extreme_relative_label|category_other|overlap_dirty_p20,优先人工重分类,002313|2016-06-20|其他,日海智能,2313,2016-06-20,train,audit_or_aux,其他,,announcement,announcement,日海通讯:重大事项停牌公告,日海通讯:重大事项停牌公告,0.4763995336967684,19.06339968,0.3752759381898454,-0.101123595506923,11,False,1,1,1,1,1,,,,
119,top_positive_label|extreme_relative_label|category_other|overlap_dirty_p20,优先人工重分类,002313|2016-07-04|其他,日海智能,2313,2016-07-04,train,audit_or_aux,其他,,announcement,announcement,日海通讯:关于控股股东协议转让公司股份暨公司控制权拟变更的提示性公告,日海通讯:关于控股股东协议转让公司股份暨公司控制权拟变更的提示性公告 || 日海通讯:关于公司股票复牌的提示性公告,0.4763995336967684,19.06339968,0.3752759381898454,-0.101123595506923,11,False,1,2,1,1,1,,,,
120,top_positive_label|extreme_relative_label|category_other|overlap_dirty_p20,优先人工重分类,002313|2016-06-25|其他,日海智能,2313,2016-06-25,train,audit_or_aux,其他,,announcement,announcement,日海通讯:重大事项停牌进展公告,日海通讯:重大事项停牌进展公告,0.4763995336967684,19.06339968,0.3752759381898454,-0.101123595506923,11,False,1,1,1,1,1,,,,
121,top_positive_label|extreme_relative_label|category_other|overlap_dirty_p20|not_default_training,排除默认建模，保留为审计/案例,688159|2020-02-04|其他,有方科技,688159,2020-02-04,train,audit_or_aux,其他,,announcement,announcement,关于有方科技(688159)盘中临时停牌的公告(1),关于有方科技(688159)盘中临时停牌的公告(1) || 关于有方科技(688159)盘中临时停牌的公告(2),0.4669502560516133,19.289083397950268,0.8055616863696271,0.3386114303180138,4,False,1,2,1,1,0,,,,
122,category_other|subject_company|overlap_dirty_p20,优先人工重分类,300590|2017-03-09|其他,移为通信,300590,2017-03-09,train,audit_or_aux,其他,,announcement,announcement,2017年第一次临时股东大会的法律意见书,2017年第一次临时股东大会的法律意见书 || 2017年第一次临时股东大会决议公告,-0.1619819097730237,-10.701734399999998,-0.1798654244306418,-0.0178835146576181,6,False,1,2,1,1,1,,,,
123,top_negative_label|large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,002881|2020-01-02|其他,美格智能,2881,2020-01-02,train,audit_or_aux,其他,,announcement,announcement,关于投资公司注册成立的公告,关于投资公司注册成立的公告,-0.2754744963804709,-28.50705333084838,-0.1564141035258813,0.1190603928545896,2,False,1,1,1,1,1,,,,
124,top_negative_label|extreme_relative_label|category_other|overlap_dirty_p20,优先人工重分类,002313|2012-08-14|其他,日海智能,2313,2012-08-14,train,audit_or_aux,其他,,announcement,announcement,日海通讯：对外投资进展公告,日海通讯：对外投资进展公告,-0.4101273605621433,-20.24736,-0.0060869565217391,0.4040404040404042,1,False,1,1,1,1,1,,,,
125,large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,300638|2026-03-31|其他,广和通,300638,2026-03-31,test,audit_or_aux,其他,,announcement,announcement,2025年度内部控制审计报告,2025年度内部控制审计报告 || 2025年度独立董事述职报告(赵静) || 2025年度董事会工作报告 || 关于2025年度利润分配预案的公告 || 非经营性资金占用及其他关联资金往来情况汇总表 || 董事会审计委员会关于会计师事务所2025年度履职情况评估报告,-0.2358280703101753,-53.55022662146132,-0.124513618684619,0.1113144516255563,23,False,1,25,1,1,1,,,,
126,large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,603236|2020-12-26|其他,移远通信,603236,2020-12-26,train,audit_or_aux,其他,,announcement,announcement,:简式权益变动报告书,:简式权益变动报告书 || :关于股东权益变动的提示性公告,0.2492074431564511,42.178808214816,0.2000578536303152,-0.0491495895261359,6,False,1,2,1,1,1,,,,
127,top_negative_label|large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,300098|2021-07-27|其他,高新兴,300098,2021-07-27,train,audit_or_aux,其他,,announcement,announcement,2021年第二次临时股东大会的法律意见书,2021年第二次临时股东大会的法律意见书 || 2021年第二次临时股东大会决议公告,-0.2752013091014635,-26.67708298216594,-0.1981132075635584,0.0770881015379051,7,False,1,2,1,1,1,,,,
128,top_negative_label|extreme_relative_label|category_other|overlap_dirty_p20|not_default_training,排除默认建模，保留为审计/案例,002313|2025-08-11|其他,日海智能,2313,2025-08-11,test,audit_or_aux,其他,,announcement,announcement,股票交易异常波动公告,股票交易异常波动公告,-0.3461463408402317,-20.39361543648,-0.2245989304812834,0.1215474103589483,4,False,1,1,1,1,0,,,,
129,extreme_relative_label|large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,002970|2020-10-23|其他,锐明技术,2970,2020-10-23,train,audit_or_aux,其他,,announcement,announcement,第二届董事会第十五次会议决议公告,第二届董事会第十五次会议决议公告 || 关于开展外汇套期保值业务的公告 || 关于对外投资设立全资子公司并签署项目投资协议的公告 || 国信证券股份有限公司关于公司开展外汇套期保值业务的核查意见 || 关于开展外汇套期保值的可行性分析报告 || 独立董事关于第二届董事会第十五次会议相关事项的独立意见,0.2918367857446626,23.622564300068564,0.3044896392939371,0.0126528535492744,4,False,1,8,1,1,1,,,,
130,top_negative_label|extreme_relative_label|category_other|overlap_dirty_p20,优先人工重分类,002313|2013-05-03|其他,日海智能,2313,2013-05-03,train,audit_or_aux,其他,,announcement,announcement,日海通讯:2012年度股东大会决议公告,日海通讯:2012年度股东大会决议公告 || 日海通讯:2012年度股东大会法律意见书,-0.3976015349516824,-19.061832542500003,0.0041753653444676,0.40177690029615,9,False,1,2,1,1,1,,,,
131,large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,300098|2015-07-03|其他,高新兴,300098,2015-07-03,train,audit_or_aux,其他,,announcement,announcement,2015年第三次临时股东大会的法律意见书,2015年第三次临时股东大会的法律意见书 || 关于2015年半年度利润分配预案的预披露公告 || 2015年第三次临时股东大会决议公告,0.2538613364313924,31.659739667537995,0.1088871096272687,-0.1449742268041237,13,False,1,3,1,1,1,,,,
132,top_negative_label|extreme_relative_label|category_other|overlap_dirty_p20,优先人工重分类,002313|2022-04-30|其他,日海智能,2313,2022-04-30,train,audit_or_aux,其他,,announcement,announcement,董事会议事规则(2022年4月修订),董事会议事规则(2022年4月修订) || 独立董事对担保等事项的独立意见 || 独立董事2021年度述职报告(宋德亮) || 关于使用自有闲置资金开展委托理财的公告 || 2021年年度审计报告 || 监事会决议公告,-0.5368616366550526,-16.64923992397714,-0.2648845686512758,0.2719770680037768,15,False,1,40,1,1,1,,,,
133,top_negative_label|extreme_relative_label|category_other|overlap_dirty_p20,优先人工重分类,300098|2015-07-29|其他,高新兴,300098,2015-07-29,train,audit_or_aux,其他,,announcement,announcement,2015年第四次临时股东大会决议公告,2015年第四次临时股东大会决议公告 || 2015年第四次临时股东大会的法律意见书,-0.5559640522875816,-16.264952987616,-0.3823529411764705,0.1736111111111111,12,False,1,2,1,1,1,,,,
134,large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,300638|2020-10-19|其他,广和通,300638,2020-10-19,train,audit_or_aux,其他,,announcement,announcement,关于修改《公司章程》的公告,关于修改《公司章程》的公告 || 第二届董事会第二十四次会议决议公告 || 公司章程,-0.2354582690928218,-38.60026454069833,-0.1494082839826289,0.0860499851101929,9,False,1,3,1,1,1,,,,
135,large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,002313|2020-01-02|其他,日海智能,2313,2020-01-02,train,audit_or_aux,其他,,announcement,announcement,关于聘任审计部经理的公告,关于聘任审计部经理的公告 || 第五届董事会第六次会议决议公告,-0.2402977729066733,-34.15877738742857,-0.1262626262626263,0.114035146644047,3,False,1,2,1,1,1,,,,
136,top_negative_label|large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,002970|2021-09-10|其他,锐明技术,2970,2021-09-10,train,audit_or_aux,其他,,announcement,announcement,关于使用部分闲置募集资金进行现金管理的进展公告,关于使用部分闲置募集资金进行现金管理的进展公告,-0.2692750691903635,-24.062114327451425,-0.2401273885350318,0.0291476806553317,5,False,1,1,1,1,1,,,,
137,large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,603236|2026-05-19|其他,移远通信,603236,2026-05-19,test,audit_or_aux,其他,,announcement,announcement,2025年年度股东会决议公告,2025年年度股东会决议公告,0.2203084357213066,52.341483532813314,0.0401606436405885,-0.1801477920807181,10,False,1,1,1,1,1,,,,
138,top_positive_label|extreme_relative_label|category_other|overlap_dirty_p20,优先人工重分类,300638|2019-02-23|其他,广和通,300638,2019-02-23,train,audit_or_aux,其他,,announcement,announcement,关于公司参与联合竞拍取得留仙洞二街坊T501-0096宗地土地使用权的公告,关于公司参与联合竞拍取得留仙洞二街坊T501-0096宗地土地使用权的公告,0.5110486002229673,16.094581440305944,0.6622536040011768,0.1512050037782096,11,False,1,1,1,1,1,,,,
139,large_mv_impact|category_other|overlap_dirty_p20|not_default_training,排除默认建模，保留为审计/案例,300098|2015-06-19|其他,高新兴,300098,2015-06-19,train,audit_or_aux,其他,,announcement,announcement,关于公司股票交易异常波动公告,关于公司股票交易异常波动公告 || 关于召开2015年第二次临时股东大会通知的提示性公告,0.202616378355859,84.20796846950398,-0.262532981530343,-0.465149359886202,18,False,1,2,1,1,0,,,,
140,top_negative_label|large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,300098|2021-07-28|其他,高新兴,300098,2021-07-28,train,audit_or_aux,其他,,announcement,announcement,简式权益变动报告书(刘双广),简式权益变动报告书(刘双广),-0.2639190898842538,-23.774266147928675,-0.1784313726235775,0.0854877172606763,5,False,1,1,1,1,1,,,,
141,large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,300638|2021-08-03|其他,广和通,300638,2021-08-03,train,audit_or_aux,其他,,announcement,announcement,关于购买董监高责任险的公告,关于购买董监高责任险的公告 || 关于公司及全资子公司向银行申请授信事宜的公告 || 公司章程(2021年8月) || 关于召开2021年第三次临时股东大会的通知 || 独立董事关于第三届董事会第三次会议相关事项的独立意见 || 关于变更注册资本、修改《公司章程》及进行工商登记变更的公告,-0.2119859527556346,-57.98175118619937,-0.2282424652876218,-0.0162565125319872,13,False,1,8,1,1,1,,,,
142,extreme_relative_label|category_other|overlap_dirty_p20,优先人工重分类,002313|2016-07-05|其他,日海智能,2313,2016-07-05,train,audit_or_aux,其他,,announcement,announcement,日海通讯:详式权益变动报告书,日海通讯:详式权益变动报告书 || 日海通讯:简式权益变动报告书 || 日海通讯:广发证券股份有限公司关于公司详式权益变动报告书之财务顾问核查意见,0.3801739130458743,17.556801599999996,0.2675585284280937,-0.1126153846177806,6,False,1,3,1,1,1,,,,
143,large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,300638|2026-04-01|其他,广和通,300638,2026-04-01,test,audit_or_aux,其他,,announcement,announcement,关于归还暂时补充流动资金的闲置募集资金的公告,关于归还暂时补充流动资金的闲置募集资金的公告,-0.2142031452057519,-46.639133720620485,-0.0991171749316507,0.1150859702741012,18,False,1,1,1,1,1,,,,
144,top_positive_label|extreme_relative_label|category_other|overlap_dirty_p20,优先人工重分类,002313|2025-07-11|其他,日海智能,2313,2025-07-11,test,audit_or_aux,其他,,announcement,announcement,第六届董事会第二十一次会议决议公告,第六届董事会第二十一次会议决议公告,0.5207988753068259,15.6222662076,0.5422680412371135,0.0214691659302876,6,False,1,1,1,1,1,,,,
145,top_negative_label|extreme_relative_label|category_other|overlap_dirty_p20|not_default_training,排除默认建模，保留为审计/案例,002881|2019-08-19|其他,美格智能,2881,2019-08-19,train,audit_or_aux,其他,,announcement,announcement,股票交易异常波动公告,股票交易异常波动公告,-0.2926114347475664,-19.904218074204376,-0.1212653778558874,0.171346056891679,6,False,1,1,1,1,0,,,,
146,large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,300638|2026-04-08|其他,广和通,300638,2026-04-08,test,audit_or_aux,其他,,announcement,announcement,H股公告-截至2026年3月31日止月份之股份发行人的证券变动月报表,H股公告-截至2026年3月31日止月份之股份发行人的证券变动月报表,-0.2233397546932166,-41.57666265190752,0.0071578947143677,0.2304976494075843,14,False,1,1,1,1,1,,,,
147,large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,002970|2020-01-23|其他,锐明技术,2970,2020-01-23,train,audit_or_aux,其他,,announcement,announcement,关于使用部分闲置募集资金和闲置自有资金进行现金管理的进展公告,关于使用部分闲置募集资金和闲置自有资金进行现金管理的进展公告,-0.2044921466497159,-62.532076531885714,-0.1064121838028631,0.0980799628468528,1,False,1,1,1,1,1,,,,
148,top_positive_label|extreme_relative_label|category_other|overlap_dirty_p20,优先人工重分类,300098|2015-01-16|其他,高新兴,300098,2015-01-16,train,audit_or_aux,其他,,announcement,announcement,上海复利投资咨询合伙企业(有限合伙)及其一致行动人简式权益变动报告书,上海复利投资咨询合伙企业(有限合伙)及其一致行动人简式权益变动报告书,0.4505415488906197,15.632198042328003,0.5134786118276826,0.0629370629370629,54,False,1,1,1,1,1,,,,
149,category_other|subject_company|overlap_dirty_p20,优先人工重分类,300590|2021-01-12|其他,移为通信,300590,2021-01-12,train,audit_or_aux,其他,,announcement,announcement,关于创业板向特定对象发行A股股票方案的论证分析报告(四次修订稿),关于创业板向特定对象发行A股股票方案的论证分析报告(四次修订稿) || 创业板向特定对象发行A股股票募集资金投资项目可行性分析报告(三次修订稿) || 创业板向特定对象发行A股股票预案(四次修订稿) || 关于公司创业板向特定对象发行A股股票预案(四次修订稿)披露的提示性公告 || 第三届监事会第三次会议决议公告 || 独立董事关于第三届董事会第四次会议相关事项的独立意见,-0.1464190347079937,-10.940406144058676,-0.2114593225704336,-0.0650402878624399,4,False,1,6,1,1,1,,,,
150,large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,300638|2020-12-10|其他,广和通,300638,2020-12-10,train,audit_or_aux,其他,,announcement,announcement,2020年第四次临时股东大会决议公告,2020年第四次临时股东大会决议公告 || 关于变更独立董事的公告 || 2020年第四次临时股东大会法律意见书,0.2265992622714671,33.341866184865125,0.1325217390811057,-0.0940775231903614,11,False,1,3,1,1,1,,,,
151,large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,300638|2021-01-26|其他,广和通,300638,2021-01-26,train,audit_or_aux,其他,,announcement,announcement,关于职工代表监事辞职的公告,关于职工代表监事辞职的公告,-0.2231272368230286,-36.30760368064218,-0.167796868587697,0.0553303682353316,10,False,1,1,1,1,1,,,,
