ts_code,ann_date,f_ann_date,end_date,comp_type,report_type,end_type,net_profit,finan_exp,c_fr_sale_sg,recp_tax_rends,n_depos_incr_fi,n_incr_loans_cb,n_inc_borr_oth_fi,prem_fr_orig_contr,n_incr_insured_dep,n_reinsur_prem,n_incr_disp_tfa,ifc_cash_incr,n_incr_disp_faas,n_incr_loans_oth_bank,n_cap_incr_repur,c_fr_oth_operate_a,c_inf_fr_operate_a,c_paid_goods_s,c_paid_to_for_empl,c_paid_for_taxes,n_incr_clt_loan_adv,n_incr_dep_cbob,c_pay_claims_orig_inco,pay_handling_chrg,pay_comm_insur_plcy,oth_cash_pay_oper_act,st_cash_out_act,n_cashflow_act,oth_recp_ral_inv_act,c_disp_withdrwl_invest,c_recp_return_invest,n_recp_disp_fiolta,n_recp_disp_sobu,stot_inflows_inv_act,c_pay_acq_const_fiolta,c_paid_invest,n_disp_subs_oth_biz,oth_pay_ral_inv_act,n_incr_pledge_loan,stot_out_inv_act,n_cashflow_inv_act,c_recp_borrow,proc_issue_bonds,oth_cash_recp_ral_fnc_act,stot_cash_in_fnc_act,free_cashflow,c_prepay_amt_borr,c_pay_dist_dpcp_int_exp,incl_dvd_profit_paid_sc_ms,oth_cashpay_ral_fnc_act,stot_cashout_fnc_act,n_cash_flows_fnc_act,eff_fx_flu_cash,n_incr_cash_cash_equ,c_cash_equ_beg_period,c_cash_equ_end_period,c_recp_cap_contrib,incl_cash_rec_saims,uncon_invest_loss,prov_depr_assets,depr_fa_coga_dpba,amort_intang_assets,lt_amort_deferred_exp,decr_deferred_exp,incr_acc_exp,loss_disp_fiolta,loss_scr_fa,loss_fv_chg,invest_loss,decr_def_inc_tax_assets,incr_def_inc_tax_liab,decr_inventories,decr_oper_payable,incr_oper_payable,others,im_net_cashflow_oper_act,conv_debt_into_cap,conv_copbonds_due_within_1y,fa_fnc_leases,im_n_incr_cash_equ,net_dism_capital_add,net_cash_rece_sec,credit_impa_loss,use_right_asset_dep,oth_loss_asset,end_bal_cash,beg_bal_cash,end_bal_cash_equ,beg_bal_cash_equ,update_flag
300590.SZ,20240727,20240727,20240630,1,1,2,98694929.5,-6744290.66,521081627.44,33104086.65,,,,,,,,,,,,4994624.53,559180338.62,268184241.9,88395378.05,27464057.88,,,,,,41333027.62,425376705.45,133803633.17,,1121000000.0,2614413.67,,,1123614413.67,2585889.72,1180000000.0,,5000000.0,,1187585889.72,-63971476.05,,,,,70648675.8999,,56855022.72,,6027155.85,62882178.57,-62882178.57,6897731.03,13847709.58,87667637.37,101515346.95,,,,88888.95,5058320.98,488419.36,5231209.53,,,-102035.4,,-9418902.82,5313396.82,977993.24,323890.49,111712489.05,4418075.79,-85976683.38,,133803633.17,,,,13847709.58,,,,2789590.9,,101515346.95,87667637.37,,,1
300590.SZ,20240422,20240422,20240331,1,1,1,,,296400497.61,4558615.54,,,,,,,,,,,,4848267.6,305807380.75,164029893.85,45092472.49,17460340.79,,,,,,21501707.32,248084414.45,57722966.3,,464000000.0,-562726.35,,,463437273.65,1351959.75,565000000.0,,5000000.0,,571351959.75,-107914686.1,,,,,-65062367.4917,,,,5931265.35,5931265.35,-5931265.35,2903961.26,-53219023.89,395363552.97,342144529.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
300590.SZ,20240422,20240422,20231231,1,1,4,146748172.08,-11297060.76,932138379.48,114972105.87,,,,,,,,,,,,14013497.41,1061123982.76,505336958.96,157431150.17,38801258.03,,,,,,49777445.75,751346812.91,309777169.85,284183.34,1892074251.5,10700614.96,327789.0,,1903386838.8,11692626.04,2189200000.0,,15225284.55,,2216117910.59,-312731071.79,,,,6479739.34,295538881.6828,,54941791.2,,31203920.57,86145711.77,-79665972.43,4428175.95,-78191698.42,165859335.79,87667637.37,6479739.34,,,28657163.76,14447576.46,902085.49,10462315.23,,,-220094.7,-383.62,-4356694.16,12888181.16,-500948.68,-2257736.3,89557735.51,23971785.92,-7333503.43,,309777169.85,,,,-78191698.42,,,-349982.4,4061091.46,,87667637.37,165859335.79,,,1
300590.SZ,20231024,20231024,20230930,1,1,3,,,696315215.15,92011802.59,,,,,,,,,,,,10077666.29,798404684.03,359039835.84,128522248.56,27727520.45,,,,,,40730363.42,556019968.27,242384715.76,,1339074251.5,-1049086.07,327789.0,,1338352954.43,8840983.58,1343200000.0,,,,1352040983.58,-13688029.15,,,,5227530.0,201859205.7,,54941791.2,,8432834.75,63374625.95,-58147095.95,3394413.43,173944004.09,165859335.79,339803339.88,5227530.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
300590.SZ,20231024,20231024,20230930,1,1,3,,,696315215.15,92011802.59,,,,,,,,,,,,10077666.29,798404684.03,359039835.84,128522248.56,27727520.45,,,,,,40730363.42,556019968.27,242384715.76,,1339074251.5,-1049086.07,327789.0,,1338352954.43,8840983.58,1343200000.0,,,,1352040983.58,-13688029.15,,,,5227530.0,102438620.64,,54941791.2,,8432834.75,63374625.95,-58147095.95,3394413.43,173944004.09,165859335.79,339803339.88,5227530.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
300590.SZ,20230722,20230722,20230630,1,1,2,61984208.33,-1581631.29,451286732.55,63475915.8,,,,,,,,,,,,3517085.55,518279733.9,240065740.52,89723483.03,21677704.62,,,,,,24427831.34,375894759.51,142384974.39,,772074251.5,3474324.93,180200.0,,775728776.43,5476592.81,696200000.0,,,,701676592.81,74052183.62,,,,,138467753.196,,54880131.94,,1618113.0,56498244.94,-56498244.94,1596216.32,161535129.39,165859335.79,327394465.18,,,,-788021.32,7326835.62,440214.79,5093386.83,,,-27774.11,,-13278626.49,1077979.96,-1912045.21,-136918.55,58052264.2,53997021.3,-34050124.33,,142384974.39,,,,161535129.39,,,,2709815.49,,327394465.18,165859335.79,,,1
300590.SZ,20230425,20230425,20230331,1,1,1,,,249339233.44,31724926.0,,,,,,,,,,,,619176.9,281683336.34,126534581.01,45960117.32,12995961.29,,,,,,12487956.52,197978616.14,83704720.2,,454874251.5,2953428.28,,,457827679.78,2602567.29,354200000.0,,,,356802567.29,101025112.49,,,,,168037660.6403,,,,723036.0,723036.0,-723036.0,-689810.39,183316986.3,165859335.79,349176322.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
300590.SZ,20230425,20230425,20230331,1,1,1,,,249339233.44,31724926.0,,,,,,,,,,,,619176.9,281683336.34,126534581.01,45960117.32,12995961.29,,,,,,12487956.52,197978616.14,83704720.2,,454874251.5,2953428.28,,,457827679.78,2602567.29,354200000.0,,,,356802567.29,101025112.49,,,,,168037660.6403,,,,723036.0,723036.0,-723036.0,-689810.39,183316986.3,165859335.79,349176322.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
300590.SZ,20230425,20230425,20221231,1,1,4,165433185.16,-20361810.6,834976615.87,114415538.55,,,,,,,,,,,,13685682.21,963077836.63,869336530.39,139193884.77,36805858.47,,,,,,31844839.39,1077181113.02,-114103276.39,,1514010748.5,976096.41,2060.0,,1514988904.91,20163530.19,1722000000.0,,,,1742163530.19,-227174625.28,,,460000.0,6893602.0,-376546706.4207,,45679049.85,,4841759.64,50520809.49,-43627207.49,20691300.5,-364213808.66,530073144.45,165859335.79,6433602.0,,,5000366.06,14578001.26,840885.31,7918374.93,,,,10175.97,-6208384.32,-5376904.22,-1638025.25,2269175.54,-32976631.77,-109029951.14,-155902615.72,,-114103276.39,,,,-364213808.66,,,2137765.95,4707655.45,,165859335.79,530073144.45,,,1
300590.SZ,20230425,20230425,20221231,1,1,4,165433185.16,-20361810.6,834976615.87,114415538.55,,,,,,,,,,,,13685682.21,963077836.63,869336530.39,139193884.77,36805858.47,,,,,,31844839.39,1077181113.02,-114103276.39,,1514010748.5,976096.41,2060.0,,1514988904.91,20163530.19,1722000000.0,,,,1742163530.19,-227174625.28,,,460000.0,6893602.0,-376546706.4207,,45679049.85,,4841759.64,50520809.49,-43627207.49,20691300.5,-364213808.66,530073144.45,165859335.79,6433602.0,,,5000366.06,14578001.26,840885.31,7918374.93,,,,10175.97,-6208384.32,-5376904.22,-1638025.25,2269175.54,-32976631.77,-109029951.14,-155902615.72,,-114103276.39,,,,-364213808.66,,,2137765.95,4707655.45,,165859335.79,530073144.45,,,0
300590.SZ,20221025,20221025,20220930,1,1,3,,,577003474.13,81037061.77,,,,,,,,,,,,5746403.28,663786939.18,768170782.55,104052019.65,27005170.31,,,,,,23439295.01,922667267.52,-258880328.34,,1022591916.17,3784772.02,,,1026376688.19,15759053.74,1193000000.0,,,,1208759053.74,-182382365.55,,,,5726868.0,-489897291.5385,,45679049.85,,,45679049.85,-39952181.85,23192634.99,-458022240.75,530073144.45,72050903.7,5726868.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
300590.SZ,20220721,20220721,20220630,1,1,2,85039182.95,-16753389.98,421610175.31,57459163.63,,,,,,,,,,,,4057068.8,483126407.74,564883209.05,73290368.98,12881571.85,,,,,,20445994.77,671501144.65,-188374736.91,,453591916.17,3294454.98,,,456886371.15,8099874.15,417000000.0,,,,425099874.15,31786497.0,,,,,-169818458.0921,,36936457.54,,,36936457.54,-36936457.54,16784462.92,-176740234.53,530073144.45,353332909.92,,,,1617275.71,6438319.43,425973.67,3393187.35,,,,,-2705570.67,-202732.38,-992383.8,81140.76,-115624271.83,-368867004.02,209663574.87,,-188374736.91,,,,-176740234.53,,,,2520761.03,,353332909.92,530073144.45,0.0,0.0,1
300590.SZ,20220414,20220414,20220331,1,1,1,,,198416160.99,32433184.88,,,,,,,,,,,,654287.8,231503633.67,381914255.73,38404241.07,6956641.04,,,,,,10239655.33,437514793.17,-206011159.5,,221591916.17,1554136.1,,,223146052.27,1382042.36,192000000.0,,,,193382042.36,29764009.91,,,,,-192887100.051,,,,,,,-1846003.83,-178093153.42,530073144.45,351979991.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
300590.SZ,20220414,20220414,20220331,1,1,1,,,198416160.99,32433184.88,,,,,,,,,,,,654287.8,231503633.67,381914255.73,38404241.07,6956641.04,,,,,,10239655.33,437514793.17,-206011159.5,,221591916.17,1554136.1,,,223146052.27,1382042.36,192000000.0,,,,193382042.36,29764009.91,,,,,-193335042.8961,,,,,,,-1846003.83,-178093153.42,530073144.45,351979991.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
300590.SZ,20220414,20220414,20211231,1,1,4,155552335.42,6227850.31,1050509452.94,104906152.91,,,,,,,,,,,,7664477.64,1163080083.49,1014627311.96,108193829.05,37919729.38,,,,,,23932212.06,1184673082.45,-21592998.96,,1365000000.0,14863203.14,54985.0,,1379918188.14,40574925.79,1249000000.0,,,,1289574925.79,90343262.35,500000.0,,,334860430.74,68053037.1791,500000.0,24222475.42,,10294126.08,35016601.5,299843829.24,-6002247.98,362591844.65,167481299.8,530073144.45,334360430.74,,,1454811.47,11690336.56,311677.58,5186969.44,,,-30000.0,-18659.29,-3429756.86,-8873110.82,-981249.04,-667389.19,-376861529.51,-60654228.89,237131239.35,,-21592998.96,,,,362591844.65,,,1102787.49,3465317.02,,530073144.45,167481299.8,,,0
300590.SZ,20220414,20220414,20211231,1,1,4,155552335.42,6227850.31,1050509452.94,104906152.91,,,,,,,,,,,,7664477.64,1163080083.49,1014627311.96,108193829.05,37919729.38,,,,,,23932212.06,1184673082.45,-21592998.96,,1365000000.0,14863203.14,54985.0,,1379918188.14,40574925.79,1249000000.0,,,,1289574925.79,90343262.35,500000.0,,,334860430.74,68053037.1791,500000.0,24222475.42,,10294126.08,35016601.5,299843829.24,-6002247.98,362591844.65,167481299.8,530073144.45,334360430.74,,,1454811.47,11690336.56,311677.58,5186969.44,,,-30000.0,-18659.29,-3429756.86,-8873110.82,-981249.04,-667389.19,-376861529.51,-60654228.89,237131239.35,,-21592998.96,,,,362591844.65,,,1102787.49,3465317.02,,530073144.45,167481299.8,,,1
300590.SZ,20211027,20211027,20210930,1,1,3,,,647066388.48,80325668.81,,,,,,,,,,,,6344031.24,733736088.53,684004859.26,82459062.68,30824571.56,,,,,,31914515.81,829203009.31,-95466920.78,,975000000.0,12440607.36,33900.0,,987474507.36,21420125.84,912000000.0,,,,933420125.84,54054381.52,,,,334360430.74,-39401570.5762,,24202705.15,,5176360.8,29379065.95,304981364.79,-938019.21,262630806.32,167481299.8,430112106.12,334360430.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
300590.SZ,20210721,20210721,20210630,1,1,2,72452997.57,1845805.18,418698584.52,58153149.9,,,,,,,,,,,,2930099.39,479781833.81,380318906.65,55422866.09,17009053.39,,,,,,24874965.9,477625792.03,2156041.78,,712000000.0,10025627.67,33900.0,,722059527.67,14361610.12,552000000.0,,,,566361610.12,155697917.55,,,,,174004790.4225,,24202705.15,,5176360.8,29379065.95,-29379065.95,-1800757.15,126674136.23,167481299.8,294155436.03,,,,1160753.92,3674990.85,82182.81,1965221.25,,,-30000.0,,-1690018.11,-4405275.75,161034.13,-469193.05,-131014691.34,-16002974.83,75832108.21,,2156041.78,,,,126674136.23,,,,,,294155436.03,167481299.8,,,1
300590.SZ,20210424,20210424,20210331,1,1,1,,,165244318.24,28948215.22,,,,,,,,,,,,1775202.6,195967736.06,161025691.79,27987972.81,10234874.43,,,,,,13894814.5,213143353.53,-17175617.47,,422000000.0,5183953.43,,,427183953.43,3457367.12,320000000.0,,,,323457367.12,103726586.31,,,,,86197366.8024,,,,,,,1827888.91,88378857.75,167481299.8,255860157.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
300590.SZ,20210424,20210424,20201231,1,1,4,90468325.47,9650796.8,522536658.96,49480180.47,,,,,,,,,,,,15478459.96,587495299.39,394032755.79,88993984.89,22751769.57,,,,,,30160765.98,535939276.23,51556023.16,,1833900000.0,13355730.84,7253.09,,1847262983.93,56726744.84,1922900000.0,,,,1979626744.84,-132363760.91,,,,,-107731590.6912,,24225086.83,,674655.85,24899742.68,-24899742.68,-9414853.83,-115122334.26,282603634.06,167481299.8,,,,1026634.15,5964669.3,108137.81,2992299.35,,,-3045.19,1005.37,-15270554.41,-745341.09,470459.99,480398.11,-84476771.35,16129180.31,25016028.54,,51556023.16,,,,-115122334.26,,,,,,167481299.8,282603634.06,,,0
300590.SZ,20210424,20210424,20201231,1,1,4,90468325.47,9650796.8,522536658.96,49480180.47,,,,,,,,,,,,15478459.96,587495299.39,394032755.79,88993984.89,22751769.57,,,,,,30160765.98,535939276.23,51556023.16,,1833900000.0,13355730.84,7253.09,,1847262983.93,56726744.84,1922900000.0,,,,1979626744.84,-132363760.91,,,,,-107731590.6912,,24225086.83,,674655.85,24899742.68,-24899742.68,-9414853.83,-115122334.26,282603634.06,167481299.8,,,,1026634.15,5964669.3,108137.81,2992299.35,,,-3045.19,1005.37,-15270554.41,-745341.09,470459.99,480398.11,-84476771.35,16129180.31,25016028.54,,51556023.16,,,,-115122334.26,,,,,,167481299.8,282603634.06,,,1
300590.SZ,20201029,20201029,20200930,1,1,3,,,377363774.31,56789979.35,,,,,,,,,,,,10213831.73,444367585.39,255850530.88,70129943.31,22711617.37,,,,,,33502997.43,382195088.99,62172496.4,,1501900000.0,11015245.29,7253.09,,1512922498.38,55093820.5,1628900000.0,,,,1683993820.5,-171071322.12,,,,,-142872613.5399,,24211750.42,,139920.0,24351670.42,-24351670.42,-2460427.01,-135710923.15,282603634.06,146892710.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
300590.SZ,20200828,20200828,20200630,1,1,2,42070388.86,-1564088.75,239972780.68,39447017.28,,,,,,,,,,,,9456793.77,288876591.73,179678418.57,50582459.29,16485662.78,,,,,,24712056.99,271458597.63,17417994.1,,1069400000.0,6885582.98,7253.09,,1076292836.07,49246185.83,1206900000.0,,,,1256146185.83,-179853349.76,,,,,-184850749.667,,18929092.42,,139920.0,19069012.42,-19069012.42,1564088.75,-179940279.33,282603634.06,102663354.73,,,,-274384.41,2968860.56,38628.28,5365619.52,,,-3045.19,,-7440227.21,-323965.82,-400803.48,376508.64,-38409299.87,74193514.28,-60588011.31,,17417994.1,,,,-179940279.33,,,,,,102663354.73,282603634.06,,,1
300590.SZ,20200828,20200828,20200630,1,1,2,42070388.86,-1564088.75,239972780.68,39447017.28,,,,,,,,,,,,9456793.77,288876591.73,179678418.57,50582459.29,16485662.78,,,,,,24712056.99,271458597.63,17417994.1,,1069400000.0,6885582.98,7253.09,,1076292836.07,49246185.83,1206900000.0,,,,1256146185.83,-179853349.76,,,,,-184850749.667,,18929092.42,,139920.0,19069012.42,-19069012.42,1564088.75,-179940279.33,282603634.06,102663354.73,,,,-274384.41,2968860.56,38628.28,5365619.52,,,-3045.19,,-7440227.21,-323965.82,-400803.48,376508.64,-38409299.87,74193514.28,-60588011.31,,17417994.1,,,,-179940279.33,,,,,,102663354.73,282603634.06,,,0
300590.SZ,20200428,20200428,20200331,1,1,1,,,154089559.98,15538842.93,,,,,,,,,,,,4986453.27,174614856.18,99111385.09,26396264.44,11226257.47,,,,,,11077601.34,147811508.34,26803347.84,,479700000.0,2462050.24,,,482162050.24,683990.62,710400000.0,,,,711083990.62,-228921940.38,,,,,-205141303.4073,,,,,,,1827845.55,-200290746.99,282603634.06,82312887.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
300590.SZ,20200428,20200428,20191231,1,1,4,162267290.28,-2001325.48,604156830.47,59635575.88,,,,,,,,,,,,12992014.66,676784421.01,422500996.64,86099895.1,26752269.83,,,,,,30266991.98,565620153.55,111164267.46,,1762000000.0,14570002.17,,,1776570002.17,82619835.18,1638000000.0,,,,1720619835.18,55950166.99,,,,,132084140.2328,,40372500.0,,,40372500.0,-40372500.0,2001325.48,128743259.93,153860374.13,282603634.06,,,,1402678.01,5466464.38,2123.89,12583969.55,,,,,-9127129.1,-3896947.78,414889.1,254976.96,-3612497.9,-52188311.25,-7730113.2,,111164267.46,,,,128743259.93,,,,,,282603634.06,153860374.13,,,0
300590.SZ,20200428,20200428,20191231,1,1,4,162267290.28,-2001325.48,604156830.47,59635575.88,,,,,,,,,,,,12992014.66,676784421.01,422500996.64,86099895.1,26752269.83,,,,,,30266991.98,565620153.55,111164267.46,,1762000000.0,14570002.17,,,1776570002.17,82619835.18,1638000000.0,,,,1720619835.18,55950166.99,,,,,132084140.2328,,40372500.0,,,40372500.0,-40372500.0,2001325.48,128743259.93,153860374.13,282603634.06,,,,1402678.01,5466464.38,2123.89,12583969.55,,,,,-9127129.1,-3896947.78,414889.1,254976.96,-3612497.9,-52188311.25,-7730113.2,,111164267.46,,,,128743259.93,,,,,,282603634.06,153860374.13,,,1
300590.SZ,20191028,20191028,20190930,1,1,3,,,397136906.34,50479138.24,,,,,,,,,,,,19914824.57,467530869.15,320619572.94,67206739.16,22861556.02,,,,,,30385606.2,441073474.32,26457394.83,,1143000000.0,10777075.21,,,1153777075.21,78502154.12,1114000000.0,,,,1192502154.12,-38725078.91,,,,,-37759244.4972,,40372500.0,,,40372500.0,-40372500.0,3164161.07,-49476023.01,153860374.13,104384351.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
