事件日期,公司,事件类型,事件标题,"客观涨跌幅[0,+20]","客观市值变化[0,+20]（亿元）","CAR[0,+20]",移为同期客观涨跌幅,移为同期客观市值变化（亿元）,"移为同期CAR[0,+20]",移为同期异常市值影响（亿元）,竞品关键动作综合评分
2024-08-30,高新兴,风险事件,关于计提资产减值准备的公告,0.6432432431154598,41.35921814,0.1463193749999999,0.7595307917401826,35.693559410000006,0.23622375,11.101151587758489,47.01802846192759
2021-09-28,美格智能,其他,关于公司全资子公司获得政府补助的公告,0.4666706217098293,22.84989512,0.4153248571428571,-0.0302902818301816,-2.192594389999996,-0.0646294285714285,-4.678270189398565,46.82916730258977
2019-08-01,美格智能,资本动作,关于公司控股股东股份质押的公告,0.4297071129707113,18.6235153,0.345727,0.0673990498812353,3.66582300000001,-0.0487957999999999,-2.653995364305599,46.72183017824268
2019-01-30,高新兴,业绩信号,略增 预计净利润52500-59000万,0.6224648986155301,70.40328382999999,0.124913,0.4836795252225521,21.058296,0.0165404999999999,0.720135393011999,46.70364641693181
2019-01-24,广和通,产品/技术创新,关于取得发明专利证书的公告,0.5450980392156863,18.529736940000003,0.3174512500000001,0.2559701492537312,11.078213999999996,0.04767125,2.06317928355,46.65151410294119
2019-01-24,广和通,资本动作,关于非公开发行股票申请文件反馈意见回复的公告,0.5450980392156863,18.529736940000003,0.3174512500000001,0.2559701492537312,11.078213999999996,0.04767125,2.06317928355,46.57151410294119
2024-05-31,高新兴,其他,关于召开2024年第一次临时股东大会通知的提示性公告,0.4554140126513075,24.850286530000005,0.4212135714285713,0.0412090182464961,2.0646613699999987,0.0141118571428571,0.7070347108862043,46.482034044792734
2020-02-12,高新兴,其他,关于为全资子公司申请银行授信提供担保的进展公告,0.5285996055341515,47.27151452000002,0.3206061428571428,0.1220573689416419,9.963933000000008,-0.0284544285714286,-2.322825916185005,46.16225933204909
2017-06-29,美格智能,其他,2016年度股东大会之法律意见书,0.3525674960296452,7.104221999999997,0.3654,0.0334928229665072,1.456,-0.2311166666666666,-10.047103733333334,46.07341642844538
2026-01-19,锐明技术,业绩信号,略增 预计:净利润37000-40000,0.4162474380473262,40.35437282,0.444658625,-0.0281797410408122,-1.701694889999996,0.0005783749999999,0.0349264310334974,45.81937540783957
2023-05-13,有方科技,其他,华创证券有限责任公司关于深圳市有方科技股份有限公司2022年度持续督导跟踪报告,0.4621201836919075,8.892821769999998,0.2304954285714285,0.1186283596423043,5.860457729999995,-0.0978348571428571,-4.833220711599856,45.633703307228735
