事件日期,公司,事件类型,事件标题,事件前市值（亿元）,事件后20日市值（亿元）,"客观市值变化[0,+20]（亿元）","客观涨跌幅[0,+20]",同期竞品平均涨跌幅,同期竞品排名,可比公司数,"CAR[0,+20]",客观变化综合评分
2024-09-20,移为通信,产品/技术创新,关于理财产品到期赎回及继续使用闲置募集资金和自有资金进行现金管理的公告,45.75390627,68.07960753,22.32570126,0.487951807398761,0.4190744314579939,3.0,9.0,0.08355225,58.93899522190088
2024-09-20,移为通信,资本动作,关于回购注销2021年限制性股票与股票期权激励计划部分第一类限制性股票的公告,45.75390627,68.07960753,22.32570126,0.487951807398761,0.4190744314579939,3.0,9.0,0.08355225,58.93899522190088
2024-09-20,移为通信,其他,关于召开公司2024年第二次临时股东大会的通知,45.75390627,68.07960753,22.32570126,0.487951807398761,0.4190744314579939,3.0,9.0,0.08355225,58.93899522190088
2020-10-31,移为通信,产品/技术创新,关于理财产品到期赎回及继续使用自有资金进行现金管理的公告,55.41924960000001,82.3295583,26.910308699999995,0.4855769230769229,0.0525285196710136,1.0,8.0,0.3799682857142857,57.03130819615382
2020-11-02,移为通信,其他,2020年第二次临时股东大会的法律意见书,55.41924960000001,82.3295583,26.910308699999995,0.4855769230769229,0.0525285196710136,1.0,8.0,0.3799682857142857,57.03130819615382
2019-02-18,移为通信,产品/技术创新,关于理财产品到期赎回及继续使用闲置自有资金购买理财产品的公告,47.187378,69.74753100000001,22.560153000000003,0.4780971937029432,0.4596794298706226,2.0,5.0,0.0437084999999999,54.617851996235466
2024-09-18,移为通信,其他,上海市锦天城律师事务所关于公司2024年第一次临时股东大会法律意见书,45.6160933,67.48241799,21.866324689999995,0.4793554885595605,0.4123475935410237,5.0,9.0,0.084851875,54.52160142976485
2024-09-13,移为通信,管理层/投关信号,投资者关系管理信息20240913,46.53484644,68.49304644,21.958200000000005,0.4718657453465964,0.3810113498502523,2.0,9.0,0.099403125,53.80835962772771
2021-06-28,移为通信,资本动作,2021年限制性股票与股票期权激励计划首次授予激励对象名单,55.8067968,80.8035912,24.9967944,0.4479166666666667,-0.0019996873245816,1.0,8.0,0.3957249761904761,53.20173053333334
2021-06-28,移为通信,其他,关于召开公司2021年第三次临时股东大会的通知,55.8067968,80.8035912,24.9967944,0.4479166666666667,-0.0019996873245816,1.0,8.0,0.3957249761904761,53.20173053333334
2020-11-04,移为通信,其他,国信证券股份有限公司关于公司2020年度持续督导培训工作报告,57.163212,82.7655489,25.602336899999997,0.4478813559322032,0.0268577561645901,1.0,8.0,0.3782132857142857,53.19167692457626
2020-10-20,移为通信,产品/技术创新,1-1募集说明书(申报稿)(上海移为通信技术股份有限公司)(2020/10/20),62.734203,86.8105728,24.0763698,0.3837837837837836,0.0133902943354402,1.0,8.0,0.3505464285714285,49.81088760270269
2020-10-20,移为通信,风险事件,关于公司申请向特定对象发行股票的审核问询函回复报告(修订稿)(上海移为通信技术股份有限公司)(2020/10/20),62.734203,86.8105728,24.0763698,0.3837837837837836,0.0133902943354402,1.0,8.0,0.3505464285714285,49.81088760270269
2019-08-11,移为通信,政策/行业,龙头优势继续保持，受益M2M产业迅猛发展，持续看好业绩稳步提升,48.705384,69.666786,20.961402,0.4303713527851458,0.2791677319727393,2.0,6.0,0.106417,49.16040922281167
2024-08-31,移为通信,其他,公司章程(2024年8月),48.41829037,68.81461004,20.39631967,0.4212523720713106,0.2591688478254419,2.0,9.0,0.158445,48.94834960070485
2022-03-28,移为通信,产品/技术创新,关于理财产品到期赎回及使用闲置募集资金进行现金管理的公告,73.87824996,46.25765115,-27.62059881,-0.3738664468223686,-0.2876494657053921,8.0,8.0,-0.1271181428571428,48.28961515078948
2024-09-05,移为通信,管理层/投关信号,关于参加上海辖区上市公司2024年投资者网上集体接待日暨中报业绩说明会的公告,47.22391129,66.19616359,18.9722523,0.4017509727962221,0.2485743513814384,1.0,9.0,0.150902875,46.29620397369776
2019-02-13,移为通信,产品/技术创新,关于全资子公司获得高新技术企业证书的公告,47.607252,66.340092,18.732840000000003,0.3934871099050203,0.4826404201764904,2.0,5.0,-0.0340085,46.29538879240163
2020-03-13,移为通信,资本动作,移为通信深度报告：高成长引领长期发展、高毛利助力快速扩张,90.11142,60.251919,-29.859501,-0.3313620071684587,-0.210922560675964,8.0,8.0,-0.1539707142857142,45.3987110734767
2024-09-25,移为通信,资本动作,关于2021年限制性股票与股票期权激励计划第一类限制性股票第三个解除限售期解除限售股份上市流通的提示性公告,47.82110083,66.15022594,18.32912511,0.3832853027611911,0.3713634490740056,4.0,9.0,0.04392625,45.067386775895294
2020-10-30,移为通信,资本动作,关于公司2018年限制性股票激励计划第二个解除限售期解除限售股份上市流通的提示性公告,57.163212,78.0180957,20.85488370000001,0.3648305084745764,0.0321210586795626,1.0,8.0,0.3125854285714285,44.85388252796612
2020-10-29,移为通信,业绩信号,2020年第三季度报告全文,60.3604764,81.26380350000001,20.90332710000001,0.3463081861958268,0.0291652204432148,1.0,8.0,0.3027478571428572,44.31631844566614
2020-10-29,移为通信,其他,第二届董事会第三十次会议决议公告,60.3604764,81.26380350000001,20.90332710000001,0.3463081861958268,0.0291652204432148,1.0,8.0,0.3027478571428572,44.31631844566614
2021-07-09,移为通信,资本动作,监事会关于公司2021年限制性股票与股票期权激励计划首次授予激励对象名单的公示情况说明及核查意见,58.2774102,79.22054178,20.94313158000001,0.3593696341022376,-0.0033465763147097,1.0,7.0,0.3089035714285715,44.05113651817901
2024-09-26,移为通信,其他,关于部分股票期权注销完成的公告,47.9589138,66.01241297,18.05349917000001,0.3764367818105174,0.3717260690987257,5.0,9.0,0.038922,43.90169212984139
2020-02-26,移为通信,资本动作,关于公司部分高级管理人员减持计划实施完毕的公告,104.32254,73.817079,-30.505461,-0.2924148606811145,-0.2184936341314552,5.0,8.0,-0.0874262857142857,43.85591935448917
2020-02-26,移为通信,产品/技术创新,关于理财产品到期赎回及继续使用闲置募集资金和自有资金进行现金管理的公告,104.32254,73.817079,-30.505461,-0.2924148606811145,-0.2184936341314552,5.0,8.0,-0.0874262857142857,43.85591935448917
2024-03-28,移为通信,产品/技术创新,关于理财产品到期赎回及继续使用闲置自有资金进行现金管理的公告,40.00832879,55.33261987,15.324291079999997,0.3830275231048958,0.0700698656938104,1.0,8.0,0.2792154285714285,43.48434738839166
2024-09-03,移为通信,产品/技术创新,关于理财产品到期赎回及继续使用闲置募集资金和自有资金进行现金管理的公告,46.99422301,64.49647029,17.502247280000006,0.3724340176084124,0.2669902132811326,4.0,9.0,0.1173085,43.375845048673
2020-10-29,移为通信,政策/行业,2020年三季报点评：疫情影响仍未消除，关注经营拐点的到来,60.3604764,81.26380350000001,20.90332710000001,0.3463081861958268,0.0291652204432148,1.0,8.0,0.3027478571428572,43.31631844566614
2019-02-22,移为通信,业绩信号,2018年度业绩快报,47.80104,64.983576,17.182536,0.3594594594594593,0.3436669047670816,2.0,5.0,0.0451349999999999,42.85802475675674
2021-06-29,移为通信,产品/技术创新,关于理财产品到期赎回及继续使用自有资金进行现金管理的公告,57.43449504,77.025006,19.590510960000007,0.3410931174089071,-0.0202405984053939,1.0,8.0,0.3351615476190475,41.832704872712576
2020-01-06,移为通信,产品/技术创新,关于理财产品到期赎回及继续使用闲置募集资金和自有资金进行现金管理的公告,61.705329000000006,81.633195,19.92786599999999,0.3229521067783301,-0.0284927696683291,1.0,7.0,0.0396550238095236,41.6601015422664
2021-07-13,移为通信,其他,2021年第三次临时股东大会的法律意见书,61.1840142,81.10467468,19.92066048,0.3255860332223836,0.0432388444865031,1.0,8.0,0.2709407142857142,41.217212897790695
2021-07-13,移为通信,资本动作,关于公司2021年限制性股票与股票期权激励计划内幕信息知情人及激励对象买卖公司股票情况的自查报告,61.1840142,81.10467468,19.92066048,0.3255860332223836,0.0432388444865031,1.0,8.0,0.2709407142857142,41.217212897790695
2019-12-31,移为通信,资本动作,关于公司部分高级管理人员减持计划实施完毕的公告,58.78236,78.37109699999999,19.588737,0.3332417582417581,0.0212210078555665,2.0,7.0,-0.022502761904762,41.053709159340656
2021-07-16,移为通信,其他,第三届监事会第七次会议决议公告,56.475315720000005,74.90152944,18.42621372,0.3262702206279937,0.0333699974432203,1.0,8.0,0.2814804285714286,40.8047245102395
2021-07-16,移为通信,资本动作,关于调整2021年限制性股票与股票期权激励计划授予对象名单和数量的公告,56.475315720000005,74.90152944,18.42621372,0.3262702206279937,0.0333699974432203,1.0,8.0,0.2814804285714286,40.8047245102395
2026-03-31,移为通信,产品/技术创新,关于公司通过高新技术企业复审的公告,52.43059933,69.26358122,16.832981890000006,0.3210526315759361,0.0556186703429869,1.0,9.0,0.2371452499999999,39.160701471074894
2020-01-22,移为通信,业绩信号,略增 预计净利润16000-17000万,73.429503,93.6642,20.234697,0.275566307455465,0.1213336307493129,1.0,7.0,-0.1565135476190478,38.722653096437206
2026-03-30,移为通信,其他,第四届董事会第二十二次会议决议公告,51.64873952,67.74585335,16.097113829999998,0.3116651825310605,0.0459921394942042,1.0,9.0,0.24156075,37.78177151748484
2026-03-30,移为通信,资本动作,关于向2026年限制性股票激励计划激励对象授予限制性股票的公告,51.64873952,67.74585335,16.097113829999998,0.3116651825310605,0.0459921394942042,1.0,9.0,0.24156075,37.78177151748484
2020-11-18,移为通信,其他,关于公司申请向特定对象发行股票的发行注册环节反馈意见落实函回复报告,86.8105728,63.92106629999999,-22.889506500000007,-0.2636718750000001,-0.0876497289891652,8.0,8.0,-0.1978321428571428,37.778503250000014
2026-04-23,移为通信,管理层/投关信号,关于参加2026年上海辖区上市公司年报集体业绩说明会的公告,55.787997360000006,70.5372957,14.749298340000005,0.2643812116936688,0.0378414523289568,1.0,9.0,0.21284325,37.52514610549351
2026-04-23,移为通信,业绩信号,2026年一季度报告,55.787997360000006,70.5372957,14.749298340000005,0.2643812116936688,0.0378414523289568,1.0,9.0,0.21284325,37.52514610549351
2026-04-23,移为通信,资本动作,关于2025年度利润分配预案及提请股东会授权董事会制定中期分红方案的公告,55.787997360000006,70.5372957,14.749298340000005,0.2643812116936688,0.0378414523289568,1.0,9.0,0.21284325,37.52514610549351
2026-04-23,移为通信,产品/技术创新,上海移为通信技术股份有限公司非经营性资金占用及其他关联资金往来情况的专项报告(2025年度),55.787997360000006,70.5372957,14.749298340000005,0.2643812116936688,0.0378414523289568,1.0,9.0,0.21284325,37.52514610549351
2026-04-23,移为通信,其他,关于“质量回报双提升”行动方案的进展公告,55.787997360000006,70.5372957,14.749298340000005,0.2643812116936688,0.0378414523289568,1.0,9.0,0.21284325,37.52514610549351
2026-04-23,移为通信,政策/行业,董事会关于会计政策变更合理性的说明,55.787997360000006,70.5372957,14.749298340000005,0.2643812116936688,0.0378414523289568,1.0,9.0,0.21284325,37.52514610549351
2026-04-23,移为通信,风险事件,关于2025年度计提信用减值及资产减值准备的公告,55.787997360000006,70.5372957,14.749298340000005,0.2643812116936688,0.0378414523289568,1.0,9.0,0.21284325,37.52514610549351
2026-03-27,移为通信,其他,2026年第二次临时股东会决议公告,51.14283023,67.00998529,15.867155060000009,0.310251798514906,0.0589023415540387,1.0,9.0,0.2280775,37.41372141119248
2026-03-27,移为通信,产品/技术创新,上海市锦天城律师事务所关于上海移为通信技术股份有限公司2026年第二次临时股东会的法律意见书,51.14283023,67.00998529,15.867155060000009,0.310251798514906,0.0589023415540387,1.0,9.0,0.2280775,37.41372141119248
