ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,total_share,cap_rese,undistr_porfit,surplus_rese,special_rese,money_cap,trad_asset,notes_receiv,accounts_receiv,oth_receiv,prepayment,div_receiv,int_receiv,inventories,amor_exp,nca_within_1y,sett_rsrv,loanto_oth_bank_fi,premium_receiv,reinsur_receiv,reinsur_res_receiv,pur_resale_fa,oth_cur_assets,total_cur_assets,fa_avail_for_sale,htm_invest,lt_eqt_invest,invest_real_estate,time_deposits,oth_assets,lt_rec,fix_assets,cip,const_materials,fixed_assets_disp,produc_bio_assets,oil_and_gas_assets,intan_assets,r_and_d,goodwill,lt_amor_exp,defer_tax_assets,decr_in_disbur,oth_nca,total_nca,cash_reser_cb,depos_in_oth_bfi,prec_metals,deriv_assets,rr_reins_une_prem,rr_reins_outstd_cla,rr_reins_lins_liab,rr_reins_lthins_liab,refund_depos,ph_pledge_loans,refund_cap_depos,indep_acct_assets,client_depos,client_prov,transac_seat_fee,invest_as_receiv,total_assets,lt_borr,st_borr,cb_borr,depos_ib_deposits,loan_oth_bank,trading_fl,notes_payable,acct_payable,adv_receipts,sold_for_repur_fa,comm_payable,payroll_payable,taxes_payable,int_payable,div_payable,oth_payable,acc_exp,deferred_inc,st_bonds_payable,payable_to_reinsurer,rsrv_insur_cont,acting_trading_sec,acting_uw_sec,non_cur_liab_due_1y,oth_cur_liab,total_cur_liab,bond_payable,lt_payable,specific_payables,estimated_liab,defer_tax_liab,defer_inc_non_cur_liab,oth_ncl,total_ncl,depos_oth_bfi,deriv_liab,depos,agency_bus_liab,oth_liab,prem_receiv_adva,depos_received,ph_invest,reser_une_prem,reser_outstd_claims,reser_lins_liab,reser_lthins_liab,indept_acc_liab,pledge_borr,indem_payable,policy_div_payable,total_liab,treasury_share,ordin_risk_reser,forex_differ,invest_loss_unconf,minority_int,total_hldr_eqy_exc_min_int,total_hldr_eqy_inc_min_int,total_liab_hldr_eqy,lt_payroll_payable,oth_comp_income,oth_eqt_tools,oth_eqt_tools_p_shr,lending_funds,acc_receivable,st_fin_payable,payables,hfs_assets,hfs_sales,cost_fin_assets,fair_value_fin_assets,contract_assets,contract_liab,accounts_receiv_bill,accounts_pay,oth_rcv_total,fix_assets_total,cip_total,oth_pay_total,long_pay_total,debt_invest,oth_debt_invest,update_flag
603236.SH,20240423,20240423,20231231,1,1,4,264574906.0,2116906062.95,1172423847.6,142875039.57,606623.29,1871655491.62,,376754505.53,1653066678.77,238533690.49,100821995.99,,,3523491182.17,,,,,,,,,417202048.55,8534511595.82,,,39357027.56,,,,,1188407962.63,101984612.77,,,,,395553938.52,,,67267501.22,28867072.11,,24541131.01,2698494587.69,,,,,,,,,,,,,,,,,11233006183.51,1436800106.49,719557936.65,,,,,1282326865.14,2775732195.78,,,,243194739.83,36949704.66,,,10694417.24,,,,,,,,88246148.02,199788157.09,5575185726.59,,,,,41167.24,39261118.38,,2033616410.21,,,,,,,,,,,,,,,,,7608802136.8,20848388.78,,,,-8367633.92,3632571680.63,3624204046.71,11233006183.51,,-43966410.0,,,,,,,,,,,,218695562.18,2029821184.3,4058059060.92,238533690.49,1188407962.63,101984612.77,10694417.24,,,,0
603236.SH,20240423,20240423,20231231,1,1,4,264574906.0,2116906062.95,1172423847.6,142875039.57,606623.29,1871655491.62,,376754505.53,1653066678.77,238533690.49,100821995.99,,,3523491182.17,,,,,,,,,417202048.55,8534511595.82,,,39357027.56,,,,,1188407962.63,101984612.77,,,,,395553938.52,,,67267501.22,28867072.11,,24541131.01,2698494587.69,,,,,,,,,,,,,,,,,11233006183.51,1436800106.49,719557936.65,,,,,1282326865.14,2775732195.78,,,,243194739.83,36949704.66,,,10694417.24,,,,,,,,88246148.02,199788157.09,5575185726.59,,,,,41167.24,39261118.38,,2033616410.21,,,,,,,,,,,,,,,,,7608802136.8,20848388.78,,,,-8367633.92,3632571680.63,3624204046.71,11233006183.51,,-43966410.0,,,,,,,,,,,,218695562.18,2029821184.3,4058059060.92,238533690.49,1188407962.63,101984612.77,10694417.24,,,,1
603236.SH,20231026,20231026,20230930,1,1,3,264574906.0,2105868638.55,1063713420.13,142865339.97,599605.2,2055714590.04,,380984602.07,1625745400.46,,249396358.68,,,3222860091.2,,,,,,,,,186192606.4,8098349175.74,,,39356633.56,,,,,1188653301.48,43253814.33,,,,,420591245.12,,,64253903.05,26263258.0,,40210733.58,2607295915.44,,,,,,,,,,,,,,,,,10705645091.18,1467669199.59,1230114129.15,,,,,604706665.19,2559385402.6,,,,210836533.27,13558847.68,,,,,,,,,,,72775923.12,283673002.65,5236292248.78,,,,,,20218628.09,,1966236727.91,,,,,,,,,,,,,,,,,7202528976.69,20848388.78,,,,-4181559.69,3507297674.18,3503116114.49,10705645091.18,,-49475846.89,,,,,,,,,,,,245762045.5,2006730002.53,3164092067.79,98758502.51,1188653301.48,43253814.33,15479699.62,,,,0
603236.SH,20230815,20230815,20230630,1,1,2,264574906.0,2098883543.87,966364632.46,142865339.97,432787.92,1965973548.76,42547946.15,426554539.8,1614884868.09,101480625.67,260106515.98,,,3644189188.22,,,,,,,,,98271170.59,8380636595.5,,,39345688.68,,,,,1195302181.3,5294234.9,,,,,409984599.47,,,65449784.14,19938189.54,,46631124.44,2587597397.64,,,,,,,,,,,,,,,,,10968233993.14,1323092584.67,1639103275.55,,,,,381243362.02,2683349958.12,,,,240456424.12,21172426.73,,,16082407.21,,,,,,,,76979070.37,258953430.07,5481128247.14,,,,,,21409682.24,,2058666603.19,,,,,,,,,,,,,,,,,7539794850.33,,,,,-3511292.04,3431950434.85,3428439142.81,10968233993.14,,-41170775.37,,,,,,,,,,,,163787892.95,2041439407.89,3064593320.14,101480625.67,1195302181.3,5294234.9,16082407.21,,,,1
603236.SH,20230815,20230815,20230630,1,1,2,264574906.0,2098883543.87,966364632.46,142865339.97,432787.92,1965973548.76,42547946.15,426554539.8,1614884868.09,101480625.67,260106515.98,,,3644189188.22,,,,,,,,,98271170.59,8380636595.5,,,39345688.68,,,,,1195302181.3,5294234.9,,,,,409984599.47,,,65449784.14,19938189.54,,46631124.44,2587597397.64,,,,,,,,,,,,,,,,,10968233993.14,1323092584.67,1639103275.55,,,,,381243362.02,2683349958.12,,,,240456424.12,21172426.73,,,16082407.21,,,,,,,,76979070.37,258953430.07,5481128247.14,,,,,,21409682.24,,2058666603.19,,,,,,,,,,,,,,,,,7539794850.33,,,,,-3511292.04,3431950434.85,3428439142.81,10968233993.14,,-41170775.37,,,,,,,,,,,,163787892.95,2041439407.89,3064593320.14,101480625.67,1195302181.3,5294234.9,16082407.21,,,,0
603236.SH,20230425,20230425,20230331,1,1,1,188982076.0,2176818274.91,1135818426.84,142865339.97,,2689611270.06,27723694.99,321095281.25,1664658176.29,,155443102.89,,,3387638021.45,,,,,,,,,145969821.98,8672981435.33,,,39425818.29,,,,,1209413966.8,96779163.11,,,,,402001607.48,,,66258146.01,18323086.59,,29591158.81,1974953475.34,,,,,,,,,,,,,,,,,10647934910.67,1039030925.89,2237320685.9,,,,,292809673.43,2661408750.75,,,,236194347.93,18635589.5,,,,,,,,,,,83180295.32,299952251.0,5958567913.73,,,,,275640.6,21159379.57,,1090792228.37,,,,,,,,,,,,,,,,,7049360142.1,,,,,-2455715.46,3601030484.03,3598574768.57,10647934910.67,,-43453633.69,,,,,,,,,,,,112870228.95,1985753457.54,2954218424.18,78730441.89,1209413966.8,96779163.11,16196090.95,,,,1
603236.SH,20230425,20230425,20230331,1,1,1,188982076.0,2176818274.91,1135818426.84,142865339.97,,2689611270.06,27723694.99,321095281.25,1664658176.29,,155443102.89,,,3387638021.45,,,,,,,,,145969821.98,8672981435.33,,,39425818.29,,,,,1209413966.8,96779163.11,,,,,402001607.48,,,66258146.01,18323086.59,,29591158.81,1974953475.34,,,,,,,,,,,,,,,,,10647934910.67,1039030925.89,2237320685.9,,,,,292809673.43,2661408750.75,,,,236194347.93,18635589.5,,,,,,,,,,,83180295.32,299952251.0,5958567913.73,,,,,275640.6,21159379.57,,1090792228.37,,,,,,,,,,,,,,,,,7049360142.1,,,,,-2455715.46,3601030484.03,3598574768.57,10647934910.67,,-43453633.69,,,,,,,,,,,,112870228.95,1985753457.54,2954218424.18,78730441.89,1209413966.8,96779163.11,16196090.95,,,,0
603236.SH,20230425,20230425,20221231,1,1,4,188982076.0,2172856355.0,1270725916.12,142865339.97,,2198895359.92,23045661.96,288267958.9,2056369637.41,153516286.09,129472748.21,,,3013664013.65,,,,,,,,,262702212.2,8300766039.74,,,39419091.42,,,,,1219128608.85,98395710.59,,,,,377596657.61,,,72409305.53,20840892.42,,33175701.86,1972407187.1,,,,,,,,,,,,,,,,,10273173226.84,973030925.9,2015119188.34,,,,,697435647.79,2011631628.07,,,,315636100.31,61614708.04,,,18839950.03,,,,,,,,83885465.14,143555751.6,5525190015.71,,,,,,24164076.94,,1028266397.6,,,,,,,,,,,,,,,,,6553456413.31,,,,,-530036.9,3720246850.43,3719716813.53,10273173226.84,,-55182836.66,,,,,,,,,,,,177471576.39,2344637596.31,2709067275.86,153516286.09,1219128608.85,98395710.59,18839950.03,,,,0
603236.SH,20230425,20230425,20221231,1,1,4,188982076.0,2172856355.0,1270725916.12,142865339.97,,2198895359.92,23045661.96,288267958.9,2056369637.41,153516286.09,129472748.21,,,3013664013.65,,,,,,,,,262702212.2,8300766039.74,,,39419091.42,,,,,1219128608.85,98395710.59,,,,,377596657.61,,,72409305.53,20840892.42,,33175701.86,1972407187.1,,,,,,,,,,,,,,,,,10273173226.84,973030925.9,2015119188.34,,,,,697435647.79,2011631628.07,,,,315636100.31,61614708.04,,,18839950.03,,,,,,,,83885465.14,143555751.6,5525190015.71,,,,,,24164076.94,,1028266397.6,,,,,,,,,,,,,,,,,6553456413.31,,,,,-530036.9,3720246850.43,3719716813.53,10273173226.84,,-55182836.66,,,,,,,,,,,,177471576.39,2344637596.31,2709067275.86,153516286.09,1219128608.85,98395710.59,18839950.03,,,,1
603236.SH,20221029,20221029,20220930,1,1,3,188982076.0,2169292292.0,1138396645.0,87893859.52,,1261811410.94,37862431.7,313800054.23,1776230520.72,,371257699.26,,,3190357717.25,,,,,,,,,323249197.44,7507139411.97,,,44409299.15,,,,,1194872005.35,3808653.58,,,,,339476318.1,,,72021639.13,23840036.23,,33474604.91,1820281959.75,,,,,,,,,,,,,,,,,9327421371.72,191587500.0,2023490770.65,,,,,746186218.16,1983607198.29,,,,298122309.97,33547735.63,,,,,,,,,,,68740613.76,221203866.62,5536415311.06,,,,,5679364.75,28146349.89,,258298331.07,,,,,,,,,,,,,,,,,5794713642.13,,,,,2429330.91,3530278398.68,3532707729.59,9327421371.72,,-54286473.84,,,,,,,,,,,,147587500.26,2090030574.95,2729793416.45,106109698.13,1194872005.35,3808653.58,13929097.72,,,,0
603236.SH,20220824,20220824,20220630,1,1,2,188982076.0,2162158768.77,979586502.38,87893859.52,,1408589557.02,14366031.56,393634529.22,1652992581.77,174427767.87,345310422.95,,,3193734731.05,,,,,,,,,245234728.04,7503008882.18,,,44424839.21,,,,,1168151652.57,13668624.63,,,,,112462532.72,,,69138831.98,18648347.97,,31036575.38,1566421914.36,,,,,,,,,,,,,,,,,9069430796.54,187935804.48,1649586716.23,,,,,457546950.81,2574077012.59,,,,262061147.72,24723131.11,0.0,34002909.72,10551796.54,,,,,,,,69201958.46,238310086.35,5438429938.23,,,,,2154904.73,29273619.45,,249505581.46,,,,,,,,,,,,,,,,,5687935519.69,,,,,2214858.55,3379280418.3,3381495276.85,9069430796.54,,-39340788.37,,,,,,,,,,,,118368228.7,2046627110.99,3031623963.4,174427767.87,1168151652.57,13668624.63,44554706.26,,,,0
603236.SH,20220429,20220429,20220331,1,1,1,145370828.0,2198602119.37,935388728.45,87893859.52,,1249534827.98,,414946670.82,1565258934.76,,102816653.22,,,2957352766.39,,,,,,,,,455475868.37,7172337028.23,,,44288994.16,,,,,1172870433.91,4541498.7,,,,,114371493.19,,,62340266.9,13716306.69,,53419310.55,1569541679.06,,,,,,,,,,,,,,,,,8741878707.29,232560000.0,1610283373.51,,,,,417607786.35,2401883599.66,,,,171842439.62,4228094.05,,,,,,,,,,,26566381.05,308056975.43,5115458474.04,,,,,,30412252.64,,293439357.05,,,,,,,,,,,,,,,,,5408897831.09,,,,,1370801.22,3331610074.98,3332980876.2,8741878707.29,,-35645460.36,,,,,,,,,,,,168025286.29,1980205605.58,2819491386.01,164666649.44,1172870433.91,4541498.7,6964538.08,,,,0
603236.SH,20220416,20220416,20211231,1,1,4,145370828.0,2196234767.2,810453376.16,87893859.52,,1133108786.5,,370754212.89,1573978551.39,127835091.95,121334307.7,,,2698770780.18,,,,,,,,,384601592.37,6594990986.41,,,44453625.28,,,,,1136407407.14,30356163.46,,,,,118341358.58,,,67877889.01,12940646.16,,59648919.95,1545030196.07,,,,,,,,,,,,,,,,,8140021182.48,232560000.0,1668978745.82,,,,,566043022.98,1694648497.91,,,,278719156.38,16918241.94,,,5809834.2,,,,,,,,29271565.01,286902785.88,4635305738.07,,,,,,31528158.56,,295414819.01,,,,,,,,,,,,,,,,,4930720557.08,,,,,839113.22,3208461512.18,3209300625.4,8140021182.48,,-31491318.7,,,,,,,,,,,,88013887.95,1944732764.28,2260691520.89,127835091.95,1136407407.14,30356163.46,5809834.2,,,,0
603236.SH,20211026,20211026,20210930,1,1,3,145370828.0,2193867414.54,727136880.79,52975347.58,,584560228.6,,,1001222755.84,,376172272.62,,,3064567984.7,,,,,,,,,874950975.05,6674445224.21,,,44880578.45,,,,,1029137485.92,15405160.97,,,,,114049476.08,,,70666101.09,9891622.34,,2366634.96,1392848185.92,,,,,,,,,,,,,,,,,8067293410.13,257477500.0,1560674945.32,,,,2871752.35,623476156.5,2060850427.35,,,,190452864.9,10313926.52,,,,,,,,,,,15055009.35,11720276.09,4654623515.22,,,,,,4310350.0,,293217810.38,,,,,,,,,,,,,,,,,4947841325.6,,,,,,3119452084.53,3119452084.53,8067293410.13,,101613.62,,,,,,,,,,,,170112381.16,1001222755.84,2684326583.85,85923666.53,1029137485.92,15405160.97,9095775.68,,,,0
603236.SH,20211026,20211026,20210930,1,1,3,145370828.0,2193867414.54,727136880.79,52975347.58,,584560228.6,,,1001222755.84,,376172272.62,,,3064567984.7,,,,,,,,,874950975.05,6674445224.21,,,44880578.45,,,,,1029137485.92,15405160.97,,,,,114049476.08,,,70666101.09,9891622.34,,2366634.96,1392848185.92,,,,,,,,,,,,,,,,,8067293410.13,257477500.0,1560674945.32,,,,2871752.35,623476156.5,2060850427.35,,,,190452864.9,10313926.52,,,,,,,,,,,15055009.35,11720276.09,4654623515.22,,,,,,4310350.0,,293217810.38,,,,,,,,,,,,,,,,,4947841325.6,,,,,,3119452084.53,3119452084.53,8067293410.13,,101613.62,,,,,,,,,,,,170112381.16,1001222755.84,2684326583.85,85923666.53,1029137485.92,15405160.97,9095775.68,,,,1
603236.SH,20210824,20210824,20210630,1,1,2,145370828.0,2191500062.85,620783360.22,52975347.58,,630247381.96,532307324.21,,1044774421.04,69822774.4,77943335.37,,,2873969748.21,,,,,,,,,634809204.57,6340975174.51,,,39907671.21,,,,,896444537.09,15022888.17,0.0,0.0,,,107996336.45,,,74219160.66,6993411.67,,5939272.86,1256937184.12,,,,,,,,,,,,,,,,,7597912358.63,257477500.0,1301614567.86,,,,8904549.6,556856195.06,2173638937.31,,,,108343407.2,8281656.84,0.0,13665990.6,9689014.54,,,,,,,,15630846.52,7037337.47,4286050391.07,,,,,,5000000.0,,297210170.11,,,,,,,,,,,,,,,,,4583260561.18,,,,,,3014651797.45,3014651797.45,7597912358.63,,4022198.8,,,,,,,,,,,,82387888.07,1044774421.04,2730495132.37,69822774.4,896444537.09,15022888.17,23355005.14,,,,0
603236.SH,20210429,20210429,20210331,1,1,1,111823714.0,2222679824.68,604778283.8,52975347.58,,1556490771.75,,,939606741.38,,77735963.18,,,1782430682.9,,,,,,,,,460772290.33,5274648362.92,,,40184433.03,,,,,599190616.51,8460250.8,,,,,100620072.7,,,72769821.73,11368503.14,,6171332.0,953051936.59,,,,,,,,,,,,,,,,,6227700299.51,89450000.0,1126916288.56,,,,15919094.34,562245328.24,1262318404.59,,,,55431180.02,3944098.19,,,,,,,,,,,15460146.08,3488144.77,3101067157.35,,,,,,5000000.0,,132931342.63,,,,,,,,,,,,,,,,,3233998499.98,,,,,,2993701799.53,2993701799.53,6227700299.51,,1444629.47,,,,,,,,,,,,54757073.15,939606741.38,1824563732.83,60059397.78,599190616.51,8460250.8,587399.41,,,,0
