ts_code,ann_date,f_ann_date,end_date,n_cashflow_act,n_cashflow_inv_act,n_cash_flows_fnc_act,c_cash_equ_end_period
002313.SZ,20160322,20160322,20151231,370620584.25,-51975278.2,-162952526.56,521024176.14
002313.SZ,20151030,20151030,20150930,58670762.73,-42901249.84,-46637528.37,334015273.27
002313.SZ,20150728,20150728,20150630,-113941577.97,-26616474.87,40565323.05,263165553.91
002313.SZ,20150429,20150429,20150331,-159312598.18,-6971444.34,74977516.58,272527812.05
002313.SZ,20150324,20150324,20141231,251008551.75,-84419295.88,-75964586.23,363442395.4
002313.SZ,20141029,20141029,20140930,92914986.8,-68798253.22,-98108491.91,199035523.33
002313.SZ,20140815,20140815,20140630,61406104.5,-26750869.07,-60130547.68,247997308.12
002313.SZ,20140425,20140425,20140331,-61953807.77,-11114704.26,256477531.56,456789819.25
002313.SZ,20140416,20140416,20131231,-385820808.48,-209857992.07,151254351.43,273497386.38
002313.SZ,20131029,20131029,20130930,-321531853.51,-141413845.69,166388465.13,421685108.77
002313.SZ,20130820,20130820,20130630,-198500620.78,-111460545.73,113129760.99,521582039.64
002313.SZ,20130423,20130423,20130331,-169011790.99,-71109600.48,80975568.77,559572235.87
002313.SZ,20130409,20130409,20121231,-147501024.45,-310768676.49,940363107.8,718940944.93
002313.SZ,20121024,20121024,20120930,-62329185.95,-230056206.02,698876044.6,643568303.04
002313.SZ,20120810,20120810,20120630,-29958287.99,-136417273.86,892060045.83,962627216.22
002313.SZ,20120421,20120421,20120331,-80823541.55,-70483941.35,98617374.99,184209674.06
002313.SZ,20120315,20120315,20111231,-91917695.78,-282116019.63,36338304.25,236765160.24
002313.SZ,20111027,20111027,20110930,-159577567.1,-219349072.32,17745355.3,213661946.56
002313.SZ,20110729,20110729,20110630,-217935465.69,-49149517.61,8888681.55,317286837.39
002313.SZ,20110429,20110429,20110331,-89943173.86,-10886587.23,,474881585.53
002313.SZ,20110330,20110330,20101231,68424579.88,-70178259.07,-31321857.48,575686649.77
002313.SZ,20101026,20101026,20100930,-9800275.67,-25958005.71,-10000000.0,563243360.14
002313.SZ,20100730,20100730,20100630,-14867644.89,-15368377.93,-10000000.0,568897816.85
002313.SZ,20100422,20100422,20100331,-46466296.34,-4954560.0,0.0,557955479.29
002313.SZ,20100329,20100329,20091231,96049722.04,-74433137.08,478464523.53,609320558.88
002313.SZ,20100422,20100422,20090331,-11818591.2,-410551.7,-31014000.02,65326555.9
