ts_code,ann_date,subtype,scope,event_day,rel,pe_pre,val_pct,firm
300098.SZ,20130712,业绩预告,14firm,20130712,-0.2062876364588433,,,高新兴
300098.SZ,20130419,业绩预告,14firm,20130422,-0.000817536129211538,53.1355,0.5489559164733179,高新兴
300098.SZ,20130416,业绩预告,14firm,20130422,-0.000817536129211538,53.1355,0.5489559164733179,高新兴
300098.SZ,20130404,业绩预告,14firm,20130422,-0.000817536129211538,53.1355,0.5489559164733179,高新兴
300098.SZ,20130131,业绩预告,14firm,20130131,-0.12722029500521748,46.3696,0.437122969837587,高新兴
300098.SZ,20121025,业绩预告,14firm,20121025,0.008876250384278861,50.3358,0.5025522041763341,高新兴
300098.SZ,20120823,业绩预告,14firm,20120823,0.0019936317227864375,40.1287,0.27842227378190254,高新兴
300098.SZ,20120714,业绩预告,14firm,20120716,-0.2669153460616135,48.2361,0.46635730858468677,高新兴
300098.SZ,20120330,业绩预告,14firm,20120330,-0.15658763709110834,43.3806,0.3577726218097448,高新兴
300098.SZ,20120131,业绩预告,14firm,20120131,0.15853083329663042,36.835,0.21067285382830628,高新兴
688618.SH,20250125,业绩预告,14firm,20250127,-0.15257976712309623,22.1848,0.07733131159969674,三旺通信
688618.SH,20230130,业绩预告,14firm,20230130,0.03538420927269356,73.5973,0.775587566338135,三旺通信
002881.SZ,20250715,业绩预告,14firm,20250715,0.01520048363817153,86.0883,0.5346489215236347,美格智能
002881.SZ,20250412,业绩预告,14firm,20250414,0.035913880320364744,165.9876,0.830656264341441,美格智能
002881.SZ,20250123,业绩预告,14firm,20250123,0.560306767237599,135.7121,0.76044056906838,美格智能
002881.SZ,20221018,业绩预告,14firm,20221018,-0.24798681214987153,73.7906,0.37494263423588803,美格智能
002881.SZ,20220712,业绩预告,14firm,20220712,0.282785130150055,64.5896,0.24414869206057824,美格智能
002881.SZ,20220415,业绩预告,14firm,20220415,0.25149637952916176,201.9232,0.9077558513079395,美格智能
002881.SZ,20220122,业绩预告,14firm,20220124,0.2569491637674038,256.0615,0.9573198715006884,美格智能
002881.SZ,20211009,业绩预告,14firm,20211011,0.5652049007752891,186.5744,0.8838916934373566,美格智能
002881.SZ,20210713,业绩预告,14firm,20210713,0.07510025909699876,193.7526,0.895823772372648,美格智能
002881.SZ,20210409,业绩预告,14firm,20210409,0.18986351176327548,144.6684,0.7815511702615879,美格智能
002881.SZ,20181026,业绩预告,14firm,20181026,0.08404888823704473,48.8745,0.027535566773749427,美格智能
002881.SZ,20180828,业绩预告,14firm,20180828,-0.020149413397520258,67.3998,0.2877466727856815,美格智能
002881.SZ,20180427,业绩预告,14firm,20180427,0.14491504265860186,76.1776,0.4015603487838458,美格智能
002881.SZ,20171024,业绩预告,14firm,20171024,-0.03046893645401079,80.5162,0.4424047728315741,美格智能
002881.SZ,20170825,业绩预告,14firm,20170825,0.1778298648750229,59.1426,0.15098669114272603,美格智能
688159.SH,20260131,业绩预告,14firm,20260202,-0.23131355267521705,54.8484,0.42160278745644597,有方科技
688159.SH,20250125,业绩预告,14firm,20250127,-0.055791205514452574,,,有方科技
688159.SH,20240716,业绩预告,14firm,20240716,-0.08227781585025917,,,有方科技
688159.SH,20240130,业绩预告,14firm,20240130,-0.03041600295396718,,,有方科技
688159.SH,20230131,业绩预告,14firm,20230131,0.07520139467423119,,,有方科技
688159.SH,20220730,业绩预告,14firm,20220801,-0.10151462884065104,,,有方科技
688159.SH,20220129,业绩预告,14firm,20220207,-0.03713078178694865,,,有方科技
688159.SH,20210731,业绩预告,14firm,20210802,-0.07596273422853789,,,有方科技
688159.SH,20210429,业绩预告,14firm,20210429,0.2366339596652885,,,有方科技
688159.SH,20210123,业绩预告,14firm,20210125,0.0038101838496365087,43.6045,0.18989547038327526,有方科技
688159.SH,20201029,业绩预告,14firm,20201029,0.023672433754762957,62.357,0.5418118466898955,有方科技
688159.SH,20200820,业绩预告,14firm,20200820,-0.06371857927675098,80.1012,0.7299651567944251,有方科技
300590.SZ,20260130,业绩预告,14firm,20260130,-0.0005643582045522025,36.5649,0.3310408069692801,移为通信
300590.SZ,20251015,业绩预告,14firm,20251015,0.07599678678697197,33.8392,0.19211370930765703,移为通信
300590.SZ,20250715,业绩预告,14firm,20250715,-0.05695514573667805,36.9969,0.35304906006419073,移为通信
300590.SZ,20250415,业绩预告,14firm,20250415,-0.12938371552951133,38.5772,0.42916093535075656,移为通信
300590.SZ,20240715,业绩预告,14firm,20240715,0.0058195013862850364,38.7063,0.43649701971572674,移为通信
300590.SZ,20240408,业绩预告,14firm,20240408,0.30316869502680766,25.4597,0.00871160018340211,移为通信
300590.SZ,20220127,业绩预告,14firm,20220127,-0.012081872491031573,92.2989,0.9743237047226043,移为通信
300590.SZ,20200410,业绩预告,14firm,20200410,-0.0184041926507255,55.4327,0.8234754699679047,移为通信
300590.SZ,20200122,业绩预告,14firm,20200122,0.16652597597734933,58.932,0.8541953232462174,移为通信
300590.SZ,20191014,业绩预告,14firm,20191014,-0.07879694705130608,47.9414,0.7143512150389729,移为通信
300590.SZ,20190713,业绩预告,14firm,20190715,-0.23042429699423772,44.3772,0.6061439706556625,移为通信
300590.SZ,20190316,业绩预告,14firm,20190318,-0.28791819738667185,73.7995,0.9005043558000917,移为通信
300590.SZ,20190126,业绩预告,14firm,20190128,-0.000260764701541627,46.1122,0.6629986244841816,移为通信
300590.SZ,20181013,业绩预告,14firm,20181015,0.1276909524106696,31.7397,0.09032553874369555,移为通信
300590.SZ,20180713,业绩预告,14firm,20180713,0.040015073888785155,35.7505,0.29344337459880787,移为通信
300590.SZ,20180410,业绩预告,14firm,20180410,-0.031052744776594737,48.6247,0.7271893626776708,移为通信
300590.SZ,20180228,业绩预告,14firm,20180228,-0.04074668389860425,40.7602,0.4988537368179734,移为通信
300590.SZ,20180131,业绩预告,14firm,20180131,0.013215855764453499,41.1297,0.5066483264557542,移为通信
300590.SZ,20171013,业绩预告,14firm,20171208,-0.1288337669561947,51.1392,0.7780834479596516,移为通信
300590.SZ,20170713,业绩预告,14firm,20171208,-0.1288337669561947,51.1392,0.7780834479596516,移为通信
300590.SZ,20170408,业绩预告,14firm,20170410,0.10603572995668878,52.9542,0.7968821641448877,移为通信
002869.SZ,20210220,业绩快报,14firm,20210222,-0.07863967664821443,6.3173,0.15018125323666495,金溢科技
002869.SZ,20200229,业绩快报,14firm,20200302,0.03738260985054859,420.3555,0.9922320041429311,金溢科技
002869.SZ,20190226,业绩快报,14firm,20190226,-0.027496910228133623,23.9769,0.30088037286380115,金溢科技
002869.SZ,20180224,业绩快报,14firm,20180226,0.016175721451821667,25.7694,0.3127912998446401,金溢科技
300552.SZ,20200229,业绩快报,14firm,20200302,0.006459430534147104,1388.356,0.9638095238095238,万集科技
300552.SZ,20190228,业绩快报,14firm,20190228,-0.0678282367682288,48.2752,0.4768253968253968,万集科技
300552.SZ,20180228,业绩快报,14firm,20180228,0.11406168466939792,34.9026,0.31682539682539684,万集科技
300552.SZ,20170228,业绩快报,14firm,20170228,0.013931268375129702,84.2712,0.653968253968254,万集科技
002313.SZ,20210415,业绩快报,14firm,20210415,0.12020851512878757,49.2582,0.31498593812776216,日海智能
002313.SZ,20200307,业绩快报,14firm,20200309,0.07085274632569702,94.1261,0.7955002008838891,日海智能
002313.SZ,20190228,业绩快报,14firm,20190228,-0.1297180949158966,76.3021,0.5528324628364805,日海智能
002313.SZ,20180228,业绩快报,14firm,20180228,-0.049809305163152295,122.8747,0.8995580554439534,日海智能
002313.SZ,20170225,业绩快报,14firm,20170227,0.031070033284714513,,,日海智能
002313.SZ,20160229,业绩快报,14firm,20160229,0.13253713823382163,327.0181,0.9533949377259944,日海智能
002313.SZ,20140228,业绩快报,14firm,20140228,-0.07423678611036821,24.3554,0.014061872237846525,日海智能
002313.SZ,20130221,业绩快报,14firm,20130221,0.26375803419167854,29.747,0.061068702290076333,日海智能
002313.SZ,20120228,业绩快报,14firm,20120228,0.06278374024561173,41.9742,0.2310164724789072,日海智能
002313.SZ,20110223,业绩快报,14firm,20110223,-0.1573128252476078,81.6078,0.6412213740458015,日海智能
002970.SZ,20210304,业绩快报,14firm,20210304,-0.07677607428785588,50.7377,0.49436513899323814,锐明技术
002970.SZ,20200718,业绩快报,14firm,20200720,-0.07575883809725038,57.7032,0.6100676183320811,锐明技术
002970.SZ,20200310,业绩快报,14firm,20200310,-0.053739242366425605,71.4448,0.6897069872276483,锐明技术
920249.BJ,20260228,业绩快报,14firm,20260302,-0.2833455396370951,,,利尔达
920249.BJ,20250225,业绩快报,14firm,20250225,0.10809144032332205,,,利尔达
920249.BJ,20240301,业绩快报,14firm,20240301,-0.1334553331313639,20.7514,0.7173252279635258,利尔达
920249.BJ,20230228,业绩快报,14firm,20230228,-0.15778771317130735,12.8915,0.12462006079027356,利尔达
603236.SH,20230413,业绩快报,14firm,20230413,-0.28768148223981704,65.5204,0.4185074626865672,移远通信
603236.SH,20220308,业绩快报,14firm,20220308,0.10072293799229085,132.4839,0.7086567164179104,移远通信
300638.SZ,20200228,业绩快报,14firm,20200228,0.02159435112021499,127.533,0.9945921586300135,广和通
300638.SZ,20190223,业绩快报,14firm,20190225,0.4950086789733351,93.9226,0.9274447949526814,广和通
300638.SZ,20180227,业绩快报,14firm,20180227,-0.023535720345717312,70.6322,0.6160432627309599,广和通
688080.SH,20260228,业绩快报,14firm,20260302,0.012131293568789947,34.0246,0.4671437865972674,映翰通
688080.SH,20250226,业绩快报,14firm,20250226,0.09274866921492696,37.4248,0.5107351984385166,映翰通
688080.SH,20240226,业绩快报,14firm,20240226,0.0037946922269093547,33.4791,0.4586857514638907,映翰通
688080.SH,20230228,业绩快报,14firm,20230228,0.22143365036621082,23.1332,0.15744957709824334,映翰通
688080.SH,20220225,业绩快报,14firm,20220225,0.008135137877277598,78.2944,0.8640208197787899,映翰通
688080.SH,20210227,业绩快报,14firm,20210301,-0.01922069765509537,42.426,0.623942745608328,映翰通
688080.SH,20200228,业绩快报,14firm,20200228,0.04353961703101766,120.6472,0.9895901106050748,映翰通
300098.SZ,20210415,业绩快报,14firm,20210415,0.11783559664348962,,,高新兴
300098.SZ,20200229,业绩快报,14firm,20200302,0.21400312427310184,21.739,0.054292343387471,高新兴
300098.SZ,20190228,业绩快报,14firm,20190228,-0.17565674933683773,39.1129,0.24733178654292343,高新兴
300098.SZ,20180228,业绩快报,14firm,20180228,-0.04225374110780655,46.2711,0.4348027842227378,高新兴
300098.SZ,20170228,业绩快报,14firm,20170228,-0.11388966889256662,98.8574,0.7689095127610209,高新兴
300098.SZ,20160225,业绩快报,14firm,20160225,-0.10219274978057247,123.0534,0.8654292343387471,高新兴
300098.SZ,20150228,业绩快报,14firm,20150609,0.7755235307422741,116.5964,0.8408352668213457,高新兴
300098.SZ,20140227,业绩快报,14firm,20140227,0.12279379243222599,,,高新兴
300098.SZ,20130228,业绩快报,14firm,20130228,0.04905585807249646,52.4939,0.5410672853828307,高新兴
300098.SZ,20120229,业绩快报,14firm,20120229,-0.08568899190477908,46.5215,0.43897911832946634,高新兴
300098.SZ,20110225,业绩快报,14firm,20110225,0.11237699853546435,38.609,0.23758700696055685,高新兴
688618.SH,20260228,业绩快报,14firm,20260302,0.05531496001078082,114.3004,0.9711902956785443,三旺通信
688618.SH,20250227,业绩快报,14firm,20250227,-0.055526569206812995,26.0303,0.1561789234268385,三旺通信
688618.SH,20240224,业绩快报,14firm,20240226,-0.1740429793844515,35.1042,0.39651250947687644,三旺通信
688618.SH,20230228,业绩快报,14firm,20230228,0.05729529200195861,79.6946,0.7983320697498104,三旺通信
688618.SH,20220226,业绩快报,14firm,20220228,-0.07803377954799356,40.7783,0.5094768764215315,三旺通信
688618.SH,20210227,业绩快报,14firm,20210301,0.08255060805285983,38.1553,0.46398786959818045,三旺通信
002881.SZ,20250412,业绩快报,14firm,20250414,0.035913880320364744,165.9876,0.830656264341441,美格智能
002881.SZ,20220408,业绩快报,14firm,20220408,0.12154763182166134,226.6252,0.9385039008719596,美格智能
002881.SZ,20210409,业绩快报,14firm,20210409,0.18986351176327548,144.6684,0.7815511702615879,美格智能
002881.SZ,20200227,业绩快报,14firm,20200227,0.05156006563084908,102.9991,0.671867829279486,美格智能
002881.SZ,20190228,业绩快报,14firm,20190228,-0.04150173255176662,61.0529,0.18861863240018356,美格智能
002881.SZ,20180227,业绩快报,14firm,20180227,0.012512005986085303,62.1797,0.2101881597062873,美格智能
688159.SH,20260228,业绩快报,14firm,20260302,-0.05453534730954823,46.0344,0.24912891986062718,有方科技
688159.SH,20250228,业绩快报,14firm,20250228,-0.06028802181929996,,,有方科技
688159.SH,20240228,业绩快报,14firm,20240228,0.04194591353916934,,,有方科技
688159.SH,20230228,业绩快报,14firm,20230228,0.09245394403620888,,,有方科技
688159.SH,20220226,业绩快报,14firm,20220228,0.015578433757558297,,,有方科技
688159.SH,20210227,业绩快报,14firm,20210301,-0.008920303430397618,39.891,0.12195121951219512,有方科技
688159.SH,20200229,业绩快报,14firm,20200302,-0.1623103868449417,153.0268,0.9337979094076655,有方科技
300590.SZ,20260312,业绩快报,14firm,20260312,0.057543281080546266,35.695,0.2906923429619441,移为通信
300590.SZ,20250415,业绩快报,14firm,20250415,-0.12938371552951133,38.5772,0.42916093535075656,移为通信
300590.SZ,20240408,业绩快报,14firm,20240408,0.30316869502680766,25.4597,0.00871160018340211,移为通信
300590.SZ,20200221,业绩快报,14firm,20200221,-0.08944878520035375,78.0231,0.9087574507106831,移为通信
300590.SZ,20190223,业绩快报,14firm,20190225,0.002899644156675679,52.3093,0.7904630903255387,移为通信
300590.SZ,20170228,业绩快报,14firm,20170228,0.0297105424515004,55.8619,0.8285190279688216,移为通信
002313.SZ,20110711,定增/再融资,9firm,20110711,0.06487956835646724,45.1495,0.26436319807151465,日海智能
002313.SZ,20120301,定增/再融资,9firm,20120301,0.0771386025266192,41.4284,0.2249899558055444,日海智能
002313.SZ,20120413,定增/再融资,9firm,20120413,0.08185246973320004,31.6293,0.09803133788670149,日海智能
002313.SZ,20120717,定增/再融资,9firm,20120717,0.22871481405383187,32.3786,0.10968260345520289,日海智能
002313.SZ,20130716,定增/再融资,9firm,20130716,0.09660131544520323,33.7955,0.1305745279228606,日海智能
002313.SZ,20190417,定增/再融资,9firm,20190417,-0.0750468988562405,84.1617,0.6898352752109281,日海智能
002313.SZ,20190528,定增/再融资,9firm,20190528,-0.1802030050930138,85.6839,0.7171554841301727,日海智能
002313.SZ,20190725,定增/再融资,9firm,20190725,-0.1555843057083172,76.3713,0.5536359983929289,日海智能
002313.SZ,20190831,定增/再融资,9firm,20190902,0.07551300900124135,76.1538,0.5500200883889113,日海智能
002313.SZ,20191010,定增/再融资,9firm,20191010,-0.09301298788151681,84.9876,0.7051024507834471,日海智能
002313.SZ,20191025,定增/再融资,9firm,20191025,0.04274395655096243,80.9406,0.6307754118119727,日海智能
002313.SZ,20191104,定增/再融资,9firm,20191104,0.08036893071263736,81.1582,0.6351948573724387,日海智能
002313.SZ,20191226,定增/再融资,9firm,20191226,-0.16031657181757483,87.381,0.7436721574929691,日海智能
002313.SZ,20200222,定增/再融资,9firm,20200224,0.09211847911372872,89.3392,0.7689835275210928,日海智能
002313.SZ,20200623,定增/再融资,9firm,20200623,0.027962778064736585,78.3835,0.5901968662113298,日海智能
002313.SZ,20200701,定增/再融资,9firm,20200701,-0.027987994204375755,89.1248,0.7669746886299719,日海智能
002313.SZ,20201224,定增/再融资,9firm,20201224,-0.08390246272585138,54.8645,0.3611892326235436,日海智能
002313.SZ,20220517,定增/再融资,9firm,20220517,-0.1683111398329188,96.5623,0.8143832864604259,日海智能
002881.SZ,20211222,定增/再融资,9firm,20211222,-0.16370486439914966,302.135,0.9825608077099587,美格智能
002881.SZ,20211231,定增/再融资,9firm,20211231,-0.06357408075915819,306.3725,0.9848554382744378,美格智能
002881.SZ,20220128,定增/再融资,9firm,20220128,0.17256736556015018,249.3354,0.9536484625975218,美格智能
002881.SZ,20220301,定增/再融资,9firm,20220301,-0.0441483825020377,306.0362,0.984396512161542,美格智能
002881.SZ,20220322,定增/再融资,9firm,20220322,-0.04416603140305453,264.469,0.9646626893070216,美格智能
002881.SZ,20220514,定增/再融资,9firm,20220516,0.30468059633362354,49.3539,0.030289123451124368,美格智能
002881.SZ,20220811,定增/再融资,9firm,20220811,0.038241510353762914,89.6796,0.5883432767324461,美格智能
002881.SZ,20230308,定增/再融资,9firm,20230308,0.06293772845622347,67.143,0.28040385497934833,美格智能
002881.SZ,20250614,定增/再融资,9firm,20250616,0.01755620090223103,83.7324,0.49334557136301055,美格智能
002970.SZ,20260329,定增/再融资,9firm,20260330,0.0790030642059033,40.4906,0.3756574004507889,锐明技术
300098.SZ,20161117,定增/再融资,9firm,20170123,-0.25501797220060635,121.4818,0.8552204176334107,高新兴
300098.SZ,20171122,定增/再融资,9firm,20171122,0.029960322828531116,47.0164,0.44965197215777264,高新兴
300098.SZ,20171219,定增/再融资,9firm,20171219,0.015372115463024128,46.6313,0.4403712296983759,高新兴
300098.SZ,20181116,定增/再融资,9firm,20181116,-0.05775752559073962,29.4794,0.1419953596287703,高新兴
300098.SZ,20181130,定增/再融资,9firm,20181130,0.09467885642386795,25.6324,0.09373549883990719,高新兴
300098.SZ,20190103,定增/再融资,9firm,20190103,0.04920619311933094,30.253,0.14988399071925754,高新兴
300098.SZ,20190424,定增/再融资,9firm,20190424,-0.08497442950460991,33.9119,0.1814385150812065,高新兴
300098.SZ,20201221,定增/再融资,9firm,20201221,-0.13337056006813952,,,高新兴
300098.SZ,20210709,定增/再融资,9firm,20210709,-0.2871619901147374,,,高新兴
300098.SZ,20210906,定增/再融资,9firm,20210906,0.22513342792760774,,,高新兴
300098.SZ,20211211,定增/再融资,9firm,20211213,-0.046168581298899884,,,高新兴
300098.SZ,20250710,定增/再融资,9firm,20250710,-0.04854568154421732,,,高新兴
300098.SZ,20260320,定增/再融资,9firm,20260320,-0.06462254394265898,,,高新兴
300098.SZ,20260326,定增/再融资,9firm,20260326,-0.06825309816863451,,,高新兴
300098.SZ,20260407,定增/再融资,9firm,20260407,-0.004919759161051501,,,高新兴
300098.SZ,20260423,定增/再融资,9firm,20260423,0.04818119172128203,,,高新兴
300098.SZ,20260429,定增/再融资,9firm,20260429,0.07879226600088841,,,高新兴
300098.SZ,20260508,定增/再融资,9firm,20260508,-0.0281641497027168,,,高新兴
300098.SZ,20260521,定增/再融资,9firm,20260521,-0.0281275749060432,,,高新兴
300098.SZ,20260609,定增/再融资,9firm,20260609,-0.01948321066248972,,,高新兴
300098.SZ,20260612,定增/再融资,9firm,20260612,0.0029790036462858,,,高新兴
300590.SZ,20200522,定增/再融资,9firm,20200522,0.046647656884888034,41.3908,0.5153599266391563,移为通信
300590.SZ,20200525,定增/再融资,9firm,20200525,0.04358145725822257,40.2065,0.48464007336084364,移为通信
300590.SZ,20200708,定增/再融资,9firm,20200708,-0.09465789839786386,53.2597,0.801467216872994,移为通信
300590.SZ,20200911,定增/再融资,9firm,20200911,-0.023697464242388045,39.9298,0.47088491517652453,移为通信
300590.SZ,20200928,定增/再融资,9firm,20200928,-0.03970068588983021,38.6312,0.4328289775332416,移为通信
300590.SZ,20210112,定增/再融资,9firm,20210112,-0.09136283541547388,47.1545,0.6964695093993581,移为通信
300590.SZ,20210511,定增/再融资,9firm,20210511,-0.06763540579803998,54.4309,0.8120128381476387,移为通信
300590.SZ,20210821,定增/再融资,9firm,20210823,-0.01635611156824797,88.5284,0.9573590096286108,移为通信
300590.SZ,20210901,定增/再融资,9firm,20210901,0.12614496611111853,78.6599,0.9110499770747363,移为通信
300638.SZ,20181018,定增/再融资,9firm,20181018,-0.07566548145389349,64.8192,0.5398828301036503,广和通
300638.SZ,20181127,定增/再融资,9firm,20181127,0.06579727494396502,69.6614,0.6070301937809824,广和通
300638.SZ,20190124,定增/再融资,9firm,20190124,0.4142344475209273,77.509,0.7178909418657052,广和通
300638.SZ,20190411,定增/再融资,9firm,20190411,-0.06669191736519015,84.3324,0.8481297881928797,广和通
300638.SZ,20190427,定增/再融资,9firm,20190429,-0.09599563784501862,76.6531,0.6967102298332583,广和通
300638.SZ,20190611,定增/再融资,9firm,20190611,0.12933370224196972,63.8916,0.5245606128886886,广和通
300638.SZ,20190907,定增/再融资,9firm,20190909,-0.17389049387377245,96.2562,0.9387111311401533,广和通
300638.SZ,20191121,定增/再融资,9firm,20191121,0.116526016661086,91.3694,0.9116719242902208,广和通
300638.SZ,20191127,定增/再融资,9firm,20191127,0.10497749744413151,83.9135,0.8373141054529067,广和通
300638.SZ,20200113,定增/再融资,9firm,20200113,0.22406617997114364,100.2078,0.9598918431726002,广和通
300638.SZ,20200410,定增/再融资,9firm,20200410,0.1585962150951559,111.4445,0.9851284362325372,广和通
300638.SZ,20201126,定增/再融资,9firm,20201126,0.1847298559900395,81.2233,0.7787291572780531,广和通
300638.SZ,20220412,定增/再融资,9firm,20220412,0.1507377986238331,32.8096,0.18026137899954936,广和通
300638.SZ,20221111,定增/再融资,9firm,20221111,0.005126193002866289,29.4322,0.10950878774222622,广和通
603236.SH,20201010,定增/再融资,9firm,20201012,-0.02827484040517201,145.7211,0.844776119402985,移远通信
603236.SH,20201120,定增/再融资,9firm,20201120,0.14687322353279242,135.4245,0.7349253731343284,移远通信
603236.SH,20201216,定增/再融资,9firm,20201216,0.060562607323964214,143.3132,0.817910447761194,移远通信
603236.SH,20210104,定增/再融资,9firm,20210104,0.3900620996025448,135.1714,0.7295522388059702,移远通信
603236.SH,20210106,定增/再融资,9firm,20210106,0.526018453056639,138.5843,0.7653731343283582,移远通信
603236.SH,20210126,定增/再融资,9firm,20210126,0.3647832377820964,147.066,0.8537313432835821,移远通信
603236.SH,20210401,定增/再融资,9firm,20210401,-0.06358297833948132,151.3827,0.88,移远通信
603236.SH,20250401,定增/再融资,9firm,20250401,-0.08329517182342179,255.236,0.9934328358208955,移远通信
603236.SH,20250414,定增/再融资,9firm,20250414,-0.015562265835927597,197.2829,0.9623880597014925,移远通信
603236.SH,20251001,定增/再融资,9firm,20251009,-0.0865104272363901,46.7601,0.2967164179104478,移远通信
603236.SH,20251113,定增/再融资,9firm,20251113,0.002184693420709218,40.0344,0.24477611940298508,移远通信
603236.SH,20251217,定增/再融资,9firm,20251217,0.07679615704409867,39.5851,0.23940298507462687,移远通信
603236.SH,20251226,定增/再融资,9firm,20251226,0.019551110637912233,42.4008,0.26925373134328356,移远通信
688159.SH,20230308,定增/再融资,9firm,20230308,0.05276256156405168,,,有方科技
688159.SH,20240227,定增/再融资,9firm,20240227,0.0774604555008157,,,有方科技
688159.SH,20240514,定增/再融资,9firm,20240514,-0.21949675440609923,,,有方科技
688159.SH,20240524,定增/再融资,9firm,20240524,-0.18378811885186525,,,有方科技
002313.SZ,20130518,股东增减持/限售流通,9firm,20130520,-0.445297134890698,37.1806,0.17316191241462434,日海智能
002313.SZ,20130618,股东增减持/限售流通,9firm,20130618,-0.04861809081259816,33.4979,0.12615508236239453,日海智能
002313.SZ,20130705,股东增减持/限售流通,9firm,20130705,0.05117960741657024,33.8885,0.13137806347930897,日海智能
002313.SZ,20130918,股东增减持/限售流通,9firm,20130918,-0.13123077580497933,32.8469,0.11852149457613499,日海智能
002313.SZ,20130924,股东增减持/限售流通,9firm,20130924,-0.14070609577228488,34.7627,0.14383286460425873,日海智能
002313.SZ,20170823,股东增减持/限售流通,9firm,20170823,-0.12960220743344752,110.6196,0.8646042587384491,日海智能
002313.SZ,20170906,股东增减持/限售流通,9firm,20170906,-0.035289266330376295,113.2094,0.8722378465247087,日海智能
002313.SZ,20180207,股东增减持/限售流通,9firm,20180207,-0.16084559765735784,119.0363,0.887906789875452,日海智能
002313.SZ,20180210,股东增减持/限售流通,9firm,20180212,0.0886513143595524,108.7235,0.8585777420650864,日海智能
002313.SZ,20180410,股东增减持/限售流通,9firm,20180410,-0.09915780935248528,88.1373,0.7541181197267979,日海智能
002313.SZ,20180803,股东增减持/限售流通,9firm,20180803,-0.051627080990983155,65.629,0.433105664925673,日海智能
002313.SZ,20180919,股东增减持/限售流通,9firm,20180919,-0.02698323581803129,61.4087,0.3957412615508236,日海智能
002313.SZ,20181013,股东增减持/限售流通,9firm,20181015,-0.153173119923963,54.8641,0.3607874648453194,日海智能
002313.SZ,20181016,股东增减持/限售流通,9firm,20181016,-0.09044375116242431,53.5185,0.35034150261149055,日海智能
002313.SZ,20181017,股东增减持/限售流通,9firm,20181017,-0.05027552225485135,51.2248,0.3314584170349538,日海智能
002313.SZ,20181019,股东增减持/限售流通,9firm,20181019,0.031016531256981228,48.9006,0.30895942145439936,日海智能
002313.SZ,20181101,股东增减持/限售流通,9firm,20181101,0.051531571989189805,52.4175,0.3431096826034552,日海智能
002313.SZ,20181102,股东增减持/限售流通,9firm,20181102,0.06130777960733056,52.3564,0.34190437926878264,日海智能
002313.SZ,20181121,股东增减持/限售流通,9firm,20181121,0.15000117649491615,58.0141,0.3816793893129771,日海智能
002313.SZ,20190802,股东增减持/限售流通,9firm,20190802,-0.1760409385584067,78.9823,0.5978304539975894,日海智能
002313.SZ,20191026,股东增减持/限售流通,9firm,20191028,0.09770949467743664,81.0711,0.6331860184813178,日海智能
002313.SZ,20191219,股东增减持/限售流通,9firm,20191219,-0.3350543773464883,91.2105,0.7794294897549217,日海智能
002313.SZ,20210130,股东增减持/限售流通,9firm,20210201,0.08229577025919081,47.677,0.2900763358778626,日海智能
002313.SZ,20210429,股东增减持/限售流通,9firm,20210429,0.05306143878503118,,,日海智能
002313.SZ,20210602,股东增减持/限售流通,9firm,20210602,-0.1479058459732298,,,日海智能
002313.SZ,20210731,股东增减持/限售流通,9firm,20210802,0.016274161642145415,,,日海智能
002313.SZ,20250923,股东增减持/限售流通,9firm,20250923,0.01898766448740631,,,日海智能
002313.SZ,20251212,股东增减持/限售流通,9firm,20251212,-0.16506323046823282,,,日海智能
002313.SZ,20260123,股东增减持/限售流通,9firm,20260123,-0.07080058356769209,,,日海智能
002881.SZ,20200716,股东增减持/限售流通,9firm,20200716,-0.11489947055597434,212.9059,0.9247361174850849,美格智能
002881.SZ,20200922,股东增减持/限售流通,9firm,20200922,0.03250150979370739,166.629,0.8324919687930243,美格智能
002881.SZ,20201110,股东增减持/限售流通,9firm,20201110,0.05530598213084022,165.2706,0.8288205598898577,美格智能
002881.SZ,20230525,股东增减持/限售流通,9firm,20230525,0.016507042158654506,63.9416,0.2358880220284534,美格智能
002881.SZ,20230803,股东增减持/限售流通,9firm,20230803,0.03372567443310153,59.022,0.14685635612666362,美格智能
002881.SZ,20230823,股东增减持/限售流通,9firm,20230823,-0.07019377564663748,56.6929,0.10096374483708123,美格智能
002881.SZ,20231107,股东增减持/限售流通,9firm,20231107,-0.029158403820382733,55.0816,0.08031206975676916,美格智能
002881.SZ,20231123,股东增减持/限售流通,9firm,20231123,-0.045955462638098264,58.3746,0.1312528682882056,美格智能
002881.SZ,20240429,股东增减持/限售流通,9firm,20240429,-0.0494185264675826,87.7453,0.5612666360715924,美格智能
002881.SZ,20240511,股东增减持/限售流通,9firm,20240513,-0.05215822034995404,85.8387,0.5300596603946764,美格智能
002881.SZ,20251122,股东增减持/限售流通,9firm,20251124,-0.04050734663287876,77.1783,0.4125745754933456,美格智能
002881.SZ,20260311,股东增减持/限售流通,9firm,20260311,-0.006001259149915686,94.8778,0.6241395135383203,美格智能
002881.SZ,20260414,股东增减持/限售流通,9firm,20260414,-0.07703191464937584,81.4688,0.4616796695731987,美格智能
002970.SZ,20200821,股东增减持/限售流通,9firm,20200821,-0.0056005039357756164,51.5629,0.5108940646130729,锐明技术
002970.SZ,20201225,股东增减持/限售流通,9firm,20201225,0.10583732596976088,45.9727,0.425244177310293,锐明技术
