ts_code,ann_date,end_date,roe,roa,grossprofit_margin,netprofit_margin,rd_exp,ocfps,bps
002383.SZ,20190420,20181231,-6.3402,-1.0583,48.5374,-13.8327,302391722.89,-0.3426,4.4905
002383.SZ,20190420,20181231,-6.3402,-1.0583,48.5374,-13.8327,302391722.89,-0.3426,4.4905
002383.SZ,20181026,20180930,6.9521,3.7678,21.5273,6.9031,133891166.36,0.0219,5.2995
002383.SZ,20181026,20180930,6.9521,3.7678,21.5273,6.9031,133891166.36,0.0219,5.2995
002383.SZ,20180817,20180630,4.849,2.694,22.0557,7.2921,96792505.09,-0.5459,5.1779
002383.SZ,20180817,20180630,4.849,2.694,22.0557,7.2921,96792505.09,-0.5459,5.1779
002383.SZ,20180418,20180331,1.4656,1.0971,25.5801,5.7952,,-0.5364,5.0494
002383.SZ,20180418,20180331,1.4656,1.0971,25.5801,5.7952,,-0.5364,5.0494
002383.SZ,20180328,20171231,3.7447,3.2945,51.8185,8.4437,233991078.97,-1.1403,4.8297
002383.SZ,20180328,20171231,3.7447,3.2945,51.8185,8.4437,233991078.97,-1.1403,4.8297
002383.SZ,20171026,20170930,2.0247,1.6056,46.0802,7.1033,,-1.2192,4.8098
002383.SZ,20171026,20170930,2.0247,1.6056,46.0802,7.1033,,-1.2192,4.8098
002383.SZ,20170808,20170630,1.4342,1.0596,47.4492,7.7853,83807142.73,-0.6811,4.7815
002383.SZ,20170808,20170630,1.4342,1.0596,47.4492,7.7853,83807142.73,-0.6811,4.7815
002383.SZ,20170421,20170331,0.1442,0.306,51.9544,1.4152,,-0.0013,14.3721
002383.SZ,20170421,20170331,0.1442,0.306,51.9544,1.4152,,-0.0013,14.3721
002383.SZ,20170323,20161231,3.6409,3.6883,44.916,8.3679,168918335.28,-0.3562,14.3522
002383.SZ,20170323,20161231,3.6409,3.6883,44.916,8.3679,168918335.28,-0.3562,14.3522
002383.SZ,20161028,20160930,0.4349,0.8358,48.0034,2.0338,,-0.4617,14.0811
002383.SZ,20161028,20160930,0.4349,0.8358,48.0034,2.0338,,-0.4617,14.0811
002383.SZ,20160813,20160630,0.1899,0.4761,49.6786,0.5517,63781469.3,-0.4871,9.2451
002383.SZ,20160813,20160630,0.1899,0.4761,49.6786,0.5517,63781469.3,-0.4871,9.2451
002383.SZ,20160420,20160331,-0.9334,-0.4973,49.0614,-15.0721,,-0.4071,8.9966
002383.SZ,20160420,20160331,-0.9334,-0.4973,49.0614,-15.0721,,-0.4071,8.9966
002383.SZ,20160322,20151231,3.7698,3.5187,44.5915,8.3691,127693634.61,-0.3757,9.0748
002383.SZ,20160322,20151231,3.7698,3.5187,44.5915,8.3691,127693634.61,-0.3757,9.0748
002383.SZ,20151030,20150930,0.5732,0.701,42.7496,1.927,,-0.6477,8.8032
002383.SZ,20151030,20150930,0.5732,0.701,42.7496,1.927,,-0.6477,8.8032
002383.SZ,20150731,20150630,0.2361,0.3191,44.9016,1.109,60199103.64,-0.294,8.764
002383.SZ,20150731,20150630,0.2361,0.3191,44.9016,1.109,60199103.64,-0.294,8.764
002383.SZ,20150428,20150331,-0.9256,-0.7226,43.2942,-14.7819,,-0.2391,7.5488
002383.SZ,20150428,20150331,-0.9256,-0.7226,43.2942,-14.7819,,-0.2391,7.5488
002383.SZ,20150428,20141231,2.8368,3.0056,38.8783,7.5515,94238056.52,-0.3561,7.6018
002383.SZ,20150428,20141231,2.8368,3.0056,38.8783,7.5515,94238056.52,-0.3561,7.6018
002383.SZ,20141028,20140930,-3.169,-2.5831,38.9193,-15.6198,,-0.5305,7.2122
002383.SZ,20141028,20140930,-3.169,-2.5831,38.9193,-15.6198,,-0.5305,7.2122
002383.SZ,20140828,20140630,-2.4746,-1.9436,41.3286,-18.9961,40796845.42,-0.6685,7.3165
002383.SZ,20140828,20140630,-2.4746,-1.9436,41.3286,-18.9961,40796845.42,-0.6685,7.3165
002383.SZ,20140426,20140331,-1.6137,-1.1374,42.7498,-27.4803,,-0.4508,7.3373
002383.SZ,20140426,20140331,-1.6137,-1.1374,42.7498,-27.4803,,-0.4508,7.3373
002383.SZ,20140419,20131231,0.7008,1.5652,42.3603,1.9297,89711907.38,-0.0839,7.4844
002383.SZ,20140419,20131231,0.7008,1.5652,42.3603,1.9297,89711907.38,-0.0839,7.4844
002383.SZ,20131026,20130930,-3.2015,-2.2182,40.2738,-11.2619,,-0.6214,7.3155
002383.SZ,20131026,20130930,-3.2015,-2.2182,40.2738,-11.2619,,-0.6214,7.3155
002383.SZ,20130824,20130630,-2.4,-2.0299,35.0316,-19.5717,43083565.77,-1.0306,7.2791
002383.SZ,20130824,20130630,-2.4,-2.0299,35.0316,-19.5717,43083565.77,-1.0306,7.2791
002383.SZ,20130424,20130331,-1.5047,-1.4713,39.7079,-38.0646,,-0.2791,7.3464
002383.SZ,20130424,20130331,-1.5047,-1.4713,39.7079,-38.0646,,-0.2791,7.3464
002383.SZ,20130419,20121231,-3.8381,-4.7351,37.8146,-13.9916,69384627.56,-0.0204,7.4574
002383.SZ,20130419,20121231,-3.8381,-4.7351,37.8146,-13.9916,69384627.56,-0.0204,7.4574
002383.SZ,20121024,20120930,-1.9069,-1.3267,41.7548,-10.3534,,-0.3,7.6148
002383.SZ,20121024,20120930,-1.9069,-1.3267,41.7548,-10.3534,,-0.3,7.6148
002383.SZ,20120829,20120630,-1.5417,-1.2183,42.9378,-14.9573,,-0.14,7.6275
002383.SZ,20120829,20120630,-1.5417,-1.2183,42.9378,-14.9573,,-0.14,7.6275
002383.SZ,20120424,20120331,-1.1684,-1.0786,36.2557,-33.4223,,-0.13,10.1427
002383.SZ,20120424,20120331,-1.1684,-1.0786,36.2557,-33.4223,,-0.13,10.1427
