ts_code,ann_date,end_date,roe,roa,grossprofit_margin,netprofit_margin,rd_exp,ocfps,bps
300098.SZ,20170419,20161231,8.8066,7.2919,44.9466,24.1472,111877359.9,0.2602,3.4945
300098.SZ,20170419,20161231,8.8066,7.2919,44.9466,24.1472,111877359.9,0.2602,3.4945
300098.SZ,20161029,20160930,5.6907,4.2789,38.4348,21.4086,,0.0092,3.3757
300098.SZ,20161029,20160930,5.6907,4.2789,38.4348,21.4086,,0.0092,3.3757
300098.SZ,20160823,20160630,3.7868,3.3133,39.864,21.4844,38290784.47,-0.1174,3.31
300098.SZ,20160823,20160630,3.7868,3.3133,39.864,21.4844,38290784.47,-0.1174,3.31
300098.SZ,20160427,20160331,1.8627,1.5301,50.231,27.286,,-0.1325,3.2472
300098.SZ,20160427,20160331,1.8627,1.5301,50.231,27.286,,-0.1325,3.2472
300098.SZ,20160416,20151231,6.3869,5.5992,28.2044,13.0369,61833241.44,-0.111,3.1937
300098.SZ,20160416,20151231,6.3869,5.5992,28.2044,13.0369,61833241.44,-0.111,3.1937
300098.SZ,20151027,20150930,6.2144,3.1693,27.2612,9.8627,,-0.7515,3.3807
300098.SZ,20151027,20150930,6.2144,3.1693,27.2612,9.8627,,-0.7515,3.3807
300098.SZ,20150826,20150630,4.2487,3.0262,32.016,11.3422,22509070.6,-0.5228,3.3086
300098.SZ,20150826,20150630,4.2487,3.0262,32.016,11.3422,22509070.6,-0.5228,3.3086
300098.SZ,20150427,20150331,2.5014,1.4496,40.3627,14.8518,,-0.5049,5.1689
300098.SZ,20150427,20150331,2.5014,1.4496,40.3627,14.8518,,-0.5049,5.1689
300098.SZ,20150401,20141231,14.0868,10.7951,28.086,18.1446,42437892.96,-0.7655,5.2786
300098.SZ,20150401,20141231,14.0868,10.7951,28.086,18.1446,42437892.96,-0.7655,5.2786
300098.SZ,20141028,20140930,5.6965,3.9162,30.8021,10.3967,,-1.1258,4.9771
300098.SZ,20141028,20140930,5.6965,3.9162,30.8021,10.3967,,-1.1258,4.9771
300098.SZ,20140729,20140630,3.8628,2.4541,40.4717,11.5777,25580390.86,-0.7582,4.8764
300098.SZ,20140729,20140630,3.8628,2.4541,40.4717,11.5777,25580390.86,-0.7582,4.8764
300098.SZ,20140422,20140331,2.1405,0.9578,41.8843,16.4441,,-0.3683,4.7875
300098.SZ,20140422,20140331,2.1405,0.9578,41.8843,16.4441,,-0.3683,4.7875
300098.SZ,20140422,20131231,6.5994,5.6033,34.3058,10.9388,41324171.18,-0.7497,4.6861
300098.SZ,20140422,20131231,6.5994,5.6033,34.3058,10.9388,41324171.18,-0.7497,4.6861
300098.SZ,20131024,20130930,2.3323,1.5403,36.4956,5.0716,,-0.3258,4.4696
300098.SZ,20131024,20130930,2.3323,1.5403,36.4956,5.0716,,-0.3258,4.4696
300098.SZ,20130726,20130630,0.9473,-0.2,35.6024,0.8719,20032243.85,-0.4602,4.3823
300098.SZ,20130726,20130630,0.9473,-0.2,35.6024,0.8719,20032243.85,-0.4602,4.3823
300098.SZ,20130419,20130331,-1.486,-1.764,24.2514,-61.9818,,-0.274,4.2458
300098.SZ,20130419,20130331,-1.486,-1.764,24.2514,-61.9818,,-0.274,4.2458
300098.SZ,20130418,20121231,-5.1312,-5.003,26.3243,-15.6855,54332636.95,-0.1463,4.3094
300098.SZ,20130418,20121231,-5.1312,-5.003,26.3243,-15.6855,54332636.95,-0.1463,4.3094
300098.SZ,20121025,20120930,-1.1141,-2.264,36.2582,-9.6576,,-0.43,4.4876
300098.SZ,20121025,20120930,-1.1141,-2.264,36.2582,-9.6576,,-0.43,4.4876
