ts_code,ann_date,end_date,roe,roa,grossprofit_margin,netprofit_margin,rd_exp,ocfps,bps
300552.SZ,20190412,20181231,0.868,0.1579,34.6857,0.894,85711174.2,-0.2298,7.0412
300552.SZ,20190412,20181231,0.868,0.1579,34.6857,0.894,85711174.2,-0.2298,7.0412
300552.SZ,20181030,20180930,-2.1361,-1.3634,37.8347,-4.0464,62553564.34,-1.7755,6.8669
300552.SZ,20181030,20180930,-2.1361,-1.3634,37.8347,-4.0464,62553564.34,-1.7755,6.8669
300552.SZ,20180825,20180630,-3.7829,-3.0814,37.1775,-12.7755,43520567.34,-1.3483,6.6978
300552.SZ,20180825,20180630,-3.7829,-3.0814,37.1775,-12.7755,43520567.34,-1.3483,6.6978
300552.SZ,20180427,20180331,-2.1748,-1.6946,35.3911,-21.7063,,-0.974,6.8599
300552.SZ,20180427,20180331,-2.1748,-1.6946,35.3911,-21.7063,,-0.974,6.8599
300552.SZ,20180405,20171231,5.0492,3.3275,38.6641,6.0301,76496918.0,-0.7153,6.9945
300552.SZ,20180405,20171231,5.0492,3.3275,38.6641,6.0301,76496918.0,-0.7153,6.9945
300552.SZ,20171026,20170930,1.6227,0.9323,40.4988,3.3404,52398600.0,-1.9251,6.9657
300552.SZ,20171026,20170930,1.6227,0.9323,40.4988,3.3404,52398600.0,-1.9251,6.9657
300552.SZ,20170819,20170630,0.9973,0.4223,44.3022,3.266,35469435.9,-1.5919,6.7905
300552.SZ,20170819,20170630,0.9973,0.4223,44.3022,3.266,35469435.9,-1.5919,6.7905
300552.SZ,20170426,20170331,0.0609,-0.038,41.8528,0.6781,,-0.8505,6.9761
300552.SZ,20170426,20170331,0.0609,-0.038,41.8528,0.6781,,-0.8505,6.9761
300552.SZ,20170325,20161231,12.1699,9.3971,38.9496,10.9084,45758622.4,-0.1133,6.9718
300552.SZ,20170325,20161231,12.1699,9.3971,38.9496,10.9084,45758622.4,-0.1133,6.9718
