ts_code,ann_date,f_ann_date,end_date,report_type,total_revenue,revenue,operate_profit,total_profit,n_income,n_income_attr_p
300638.SZ,20220809,20220809,20220630,1,2417666415.26,2417666415.26,203357846.82,202959772.76,203811886.52,203811886.52
300638.SZ,20220429,20220429,20220331,1,1178279477.12,1178279477.12,106776154.18,106627207.13,104581287.65,104581287.65
300638.SZ,20220429,20220429,20220331,1,1178279477.12,1178279477.12,106776154.18,106627207.13,104581287.65,104581287.65
300638.SZ,20220330,20220330,20211231,1,4109313122.41,4109313122.41,414410808.68,413173568.7,401345401.68,401345401.68
300638.SZ,20220330,20220330,20211231,1,4109313122.41,4109313122.41,414410808.68,413173568.7,401345401.68,401345401.68
300638.SZ,20211016,20211016,20210930,1,2853529784.44,2853529784.44,339752598.16,339076751.96,323199410.92,323199410.92
300638.SZ,20211016,20211016,20210930,1,2853529784.44,2853529784.44,339752598.16,339076751.96,323199410.92,323199410.92
300638.SZ,20210821,20210821,20210630,1,1821759954.07,1821759954.07,211603457.93,211530621.49,202677459.32,202677459.32
300638.SZ,20210423,20210423,20210331,1,860203330.08,860203330.08,85277196.61,85223844.15,80332895.85,80332895.85
300638.SZ,20210417,20210417,20201231,1,2743578210.41,2743578210.41,307111306.13,306298498.31,283623344.22,283623344.22
300638.SZ,20210417,20210417,20201231,1,2743578210.41,2743578210.41,307111306.13,306298498.31,283623344.22,283623344.22
300638.SZ,20201029,20201029,20200930,1,1967553483.37,1967553483.37,245019633.13,244794322.45,223746790.52,223746790.52
300638.SZ,20201029,20201029,20200930,1,1967553483.37,1967553483.37,245019633.13,244794322.45,223746790.52,223746790.52
300638.SZ,20200801,20200801,20200630,1,1266424054.99,1266424054.99,151138394.83,150907465.33,137620728.34,137620728.34
300638.SZ,20200801,20200801,20200630,1,1266424054.99,1266424054.99,151138394.83,150907465.33,137620728.34,137620728.34
300638.SZ,20200425,20200425,20200331,1,521255356.54,521255356.54,56551729.27,56551729.27,52045080.26,52045080.26
300638.SZ,20200425,20200425,20200331,1,521255356.54,521255356.54,56551729.27,56551729.27,52045080.26,52045080.26
300638.SZ,20200415,20200415,20191231,1,1915070926.11,1915070926.11,183609407.5,182471637.37,170074699.67,170074699.67
300638.SZ,20200415,20200415,20191231,1,1915070926.11,1915070926.11,183609407.5,182471637.37,170074699.67,170074699.67
300638.SZ,20191028,20191028,20190930,1,1329302277.63,1329302277.63,134761570.58,134394837.02,120520391.29,120520391.29
300638.SZ,20191028,20191028,20190930,1,1329302277.63,1329302277.63,134761570.58,134394837.02,120520391.29,120520391.29
300638.SZ,20190829,20190829,20190630,1,859051707.23,859051707.23,91438386.71,91113421.65,80581559.4,80581559.4
300638.SZ,20190829,20190829,20190630,1,859051707.23,859051707.23,91438386.71,91113421.65,80581559.4,80581559.4
300638.SZ,20190426,20190426,20190331,1,415125890.21,415125890.21,45308182.53,45307945.91,38446421.61,38446421.61
300638.SZ,20190308,20190308,20181231,1,1249101088.6,1249101088.6,96856876.86,96259789.94,86796907.26,86796907.26
300638.SZ,20190308,20190308,20181231,1,1249101088.6,1249101088.6,96856876.86,96259789.94,86796907.26,86796907.26
300638.SZ,20181029,20181029,20180930,1,865838342.38,865838342.38,64725436.23,64289552.29,57773483.82,57773483.82
300638.SZ,20181029,20181029,20180930,1,865838342.38,865838342.38,64725436.23,64289552.29,57773483.82,57773483.82
300638.SZ,20180807,20180807,20180630,1,539028001.33,539028001.33,24008887.22,23583887.22,22176174.31,22176174.31
300638.SZ,20180427,20180427,20180331,1,213852844.67,213852844.67,7184391.94,7184391.94,6671807.81,6671807.81
300638.SZ,20180413,20180413,20171231,1,563304478.24,563304478.24,47566378.78,47565515.63,43857380.81,43857380.81
300638.SZ,20171026,20171026,20170930,1,315145258.35,315145258.35,27407234.18,27795431.0,25127639.61,25127639.61
300638.SZ,20170825,20170825,20170630,1,179495078.1,179495078.1,15455028.84,15681139.84,14131733.58,14131733.58
300638.SZ,20170428,20170428,20170331,1,84699894.0,84699894.0,5816469.0,6607809.59,6065593.69,6065593.69
300638.SZ,20171026,20171026,20160930,1,211335637.41,211335637.41,18905905.57,21183876.96,19174490.75,19174490.75
300638.SZ,20171026,20171026,20160930,1,211335637.41,211335637.41,18905905.57,21183876.96,19174490.75,19174490.75
300638.SZ,20170825,20170825,20160630,1,130285798.66,130285798.66,11184455.43,13192723.05,12053179.45,12053179.45
300638.SZ,20170428,20170428,20160331,1,66457972.58,66457972.58,3779637.54,4672615.88,4423554.29,4423554.29
