ts_code,ann_date,f_ann_date,end_date,report_type,total_revenue,revenue,operate_profit,total_profit,n_income,n_income_attr_p
002383.SZ,20210430,20230831,20201231,1,1635074795.03,1635074795.03,-1453583098.81,-1470351814.71,-1315074079.02,-1309708082.25
002383.SZ,20210430,20210430,20201231,1,1690239244.5,1690239244.5,-1234610486.82,-1251379202.72,-1099364421.54,-1093998424.77
002383.SZ,20201027,20201027,20200930,1,1092544470.27,1092544470.27,-215831186.16,-214012824.73,-221041942.04,-222218329.5
002383.SZ,20201027,20201027,20200930,1,1092544470.27,1092544470.27,-215831186.16,-214012824.73,-221041942.04,-222218329.5
002383.SZ,20200828,20200828,20200630,1,692436691.91,692436691.91,-197520932.88,-197123008.2,-198046153.02,-196641132.53
002383.SZ,20200828,20200828,20200630,1,692436691.91,692436691.91,-197520932.88,-197123008.2,-198046153.02,-196641132.53
002383.SZ,20200430,20200529,20200331,1,251567973.32,251567973.32,-129532248.01,-129539724.45,-126500224.5,-124431640.27
002383.SZ,20200529,20230831,20191231,1,1413087015.17,1413087015.17,-979391309.74,-1221456920.16,-1142450386.23,-1140162401.44
002383.SZ,20200529,20200529,20191231,1,1548913727.16,1548913727.16,-907962827.05,-1150028437.47,-1062990337.06,-1060702352.27
002383.SZ,20191029,20191029,20190930,1,1076109072.89,1076109072.89,-67189281.66,-69305840.29,-56310393.91,-49334073.11
002383.SZ,20191029,20191029,20190930,1,1076109072.89,1076109072.89,-67189281.66,-69305840.29,-56310393.91,-49334073.11
002383.SZ,20190828,20190828,20190630,1,673991256.52,673991256.52,-41275095.81,-43721425.93,-35503076.21,-33006719.51
002383.SZ,20190828,20190828,20190630,1,673991256.52,673991256.52,-41275095.81,-43721425.93,-35503076.21,-33006719.51
002383.SZ,20190430,20190430,20190331,1,297446974.91,297446974.91,-32696418.16,-32693371.04,-31076913.42,-28190893.46
002383.SZ,20190420,20190420,20181231,1,2299991415.03,2299991415.03,181093270.67,178486977.0,190422252.0,191458114.92
002383.SZ,20190420,20190420,20181231,1,2299991415.03,2299991415.03,181093270.67,178486977.0,190422252.0,191458114.92
002383.SZ,20181026,20181026,20180930,1,3707123297.37,3707123297.37,234824682.9,233599894.38,255906728.99,261980362.33
002383.SZ,20181026,20181026,20180930,1,3707123297.37,3707123297.37,234824682.9,233599894.38,255906728.99,261980362.33
002383.SZ,20180817,20180817,20180630,1,2407616216.56,2407616216.56,167339814.28,165939604.12,175565484.43,180236587.39
002383.SZ,20180418,20180418,20180331,1,879388022.1,879388022.1,56092731.76,56189311.22,50962482.4,53775480.47
002383.SZ,20180328,20180328,20171231,1,2287703748.99,2287703748.99,262601594.01,263664803.81,244277178.25,241926722.57
002383.SZ,20171026,20171026,20170930,1,976238052.32,976238052.32,49180431.45,72487721.51,69345015.41,71207240.03
002383.SZ,20170808,20170808,20170630,1,636363207.97,636363207.97,30775452.42,43634883.86,49542609.7,50289189.83
002383.SZ,20170421,20170421,20170331,1,279867429.67,279867429.67,842931.93,6938792.4,3960610.73,5062915.84
002383.SZ,20170323,20170323,20161231,1,1170283594.44,1170283594.44,95319867.89,114182522.12,97927911.5,96449734.94
002383.SZ,20161028,20161028,20160930,1,570475549.6,570475549.6,-2703714.36,12632751.67,11602510.19,11377507.13
002383.SZ,20160813,20160813,20160630,1,333339773.68,333339773.68,-7750831.31,1841537.62,1839008.91,3432361.46
002383.SZ,20160420,20160420,20160331,1,128828517.8,128828517.8,-22132493.77,-17836127.76,-19417163.5,-16641997.34
002383.SZ,20160322,20160322,20151231,1,757069209.2,757069209.2,38792278.59,69377666.84,63359501.47,60577119.74
002383.SZ,20151030,20151030,20150930,1,486729868.4,486729868.4,-6034154.78,11818614.07,9379099.72,9057482.69
002383.SZ,20150731,20150731,20150630,1,301838780.09,301838780.09,-9451022.36,4741540.86,3347448.29,3721760.6
002383.SZ,20150428,20150428,20150331,1,95741626.74,95741626.74,-23161051.99,-14455078.27,-14152452.16,-13125329.6
002383.SZ,20150428,20150428,20141231,1,489874157.57,489874157.57,19999403.4,51891181.89,36992917.02,40058071.96
002383.SZ,20141028,20141028,20140930,1,306480466.58,306480466.58,-65715603.52,-44743193.11,-47871754.57,-43593377.09
002383.SZ,20140828,20140828,20140630,1,200321400.34,200321400.34,-50290712.65,-34819809.95,-38053322.96,-34282371.63
002383.SZ,20140426,20140426,20140331,1,89530513.94,89530513.94,-26961333.46,-22409308.51,-24603289.98,-22387762.41
002383.SZ,20140419,20140419,20131231,1,619755877.3,619755877.3,-2583401.1,25480843.27,11959199.53,9801315.11
002383.SZ,20131026,20131026,20130930,1,401193657.53,401193657.53,-55972474.37,-39132532.52,-45181884.37,-44268471.97
002383.SZ,20130824,20130824,20130630,1,173224198.07,173224198.07,-47443177.9,-32892882.96,-33902929.62,-33104240.25
002383.SZ,20130424,20130424,20130331,1,59564298.66,59564298.66,-26814134.69,-22397633.89,-22672898.88,-20848988.01
002383.SZ,20130419,20130419,20121231,1,414979641.85,414979641.85,-77493806.95,-63984641.59,-58062227.76,-55130779.74
002383.SZ,20121024,20121024,20120930,1,287837166.37,276794742.4,-32958709.13,-22903038.14,-28657745.56,-27672494.73
002383.SZ,20120829,20120829,20120630,1,168503376.78,160856873.17,-24629645.27,-20798986.23,-24059792.97,-22391136.38
002383.SZ,20120424,20120424,20120331,1,57956814.63,55761368.21,-18594636.25,-17895595.16,-18636712.23,-17160851.7
002383.SZ,20120421,20120421,20111231,1,441318276.9,441318276.9,39799372.96,53566366.28,41966896.92,44509201.27
002383.SZ,20111027,20111027,20110930,1,321312216.74,304934406.89,37337950.45,41593982.81,32121486.3,34654665.29
002383.SZ,20110827,20110827,20110630,1,210032477.5,199887055.1,25949058.64,28950114.63,22533610.13,23790543.18
002383.SZ,20110429,20110429,20110331,1,78081176.82,73665599.64,3242989.28,3609353.64,1747678.97,2257188.3
002383.SZ,20110423,20110423,20101231,1,402604179.81,402604179.81,40160374.07,58415652.04,52825202.42,53275552.47
002383.SZ,20101028,20101028,20100930,1,299770714.47,289567475.65,39142155.53,43887366.51,38613473.31,38604610.32
002383.SZ,20100820,20100820,20100630,1,189629729.92,183893791.67,30540354.02,34586419.96,30832078.11,30831603.37
002383.SZ,20100427,20100427,20100331,1,82492388.86,82147915.7,2514467.62,5939053.07,4793262.16,4824118.6
002383.SZ,20101028,20101028,20090930,1,283594842.68,282291562.57,41489303.2,49941674.89,43936401.25,43936401.25
002383.SZ,20100427,20100427,20090331,1,75789269.24,75388812.28,9360095.54,10274261.53,8692680.57,8692680.57
