ts_code,ann_date,f_ann_date,end_date,report_type,total_revenue,revenue,operate_profit,total_profit,n_income,n_income_attr_p
300310.SZ,20180424,20180424,20180331,1,673639158.03,673639158.03,56360662.13,56603765.09,47482475.33,51005762.12
300310.SZ,20180403,20180403,20171231,1,2582463261.82,2582463261.82,259156814.34,260546250.43,217029672.24,231326209.94
300310.SZ,20171017,20171017,20170930,1,1677081038.1,1677081038.1,182788482.24,184075801.14,152701887.71,160509277.06
300310.SZ,20170823,20170823,20170630,1,1043949319.7,1043949319.7,118397729.17,119211892.99,99280455.1,103397676.41
300310.SZ,20170408,20170408,20170331,1,478515459.95,478515459.95,54545064.01,55980311.96,46725191.4,48769989.29
300310.SZ,20170315,20170315,20161231,1,1820949946.65,1820949946.65,192184316.55,200262640.93,166709148.74,170738276.37
300310.SZ,20161026,20161026,20160930,1,1290506532.78,1290506532.78,166695851.99,172517205.32,134505711.87,136310461.91
300310.SZ,20160810,20160810,20160630,1,780534272.5,780534272.5,95756606.31,100995619.79,83243592.13,84767916.36
300310.SZ,20160423,20160423,20160331,1,354332715.68,354332715.68,46361284.8,49161619.7,39533995.27,40334790.49
300310.SZ,20160423,20160423,20151231,1,1184434190.76,1184434190.76,64668406.36,67289137.38,59663171.88,62585818.01
300310.SZ,20151024,20151024,20150930,1,801299927.12,801299927.12,56091060.96,57598946.65,48250353.81,49537685.7
300310.SZ,20150822,20150822,20150630,1,476936566.22,476936566.22,36858942.65,37032495.26,31487812.27,31979569.06
300310.SZ,20150425,20150425,20150331,1,213260961.3,213260961.3,19598918.28,19843997.67,17125553.01,17249776.42
300310.SZ,20150326,20150326,20141231,1,910598988.31,910598988.31,53666772.12,54879642.84,47143948.01,47518877.77
300310.SZ,20141024,20141024,20140930,1,554641516.11,554641516.11,38318538.93,39450078.27,34185672.48,34488915.69
300310.SZ,20140809,20140809,20140630,1,312230591.58,312230591.58,29616242.72,30161226.31,24805865.93,24838887.09
300310.SZ,20140426,20140426,20140331,1,133893542.62,133893542.62,17797771.23,17686238.91,14875764.49,14875764.49
300310.SZ,20140328,20140328,20131231,1,705239788.93,705239788.93,42078947.24,44139311.44,38532082.62,38532082.62
300310.SZ,20131026,20131026,20130930,1,464190383.03,464190383.03,30846077.86,32620961.33,28355120.16,28355120.16
300310.SZ,20130824,20130824,20130630,1,293438192.24,293438192.24,24931307.25,25832506.49,21632539.2,21632539.2
300310.SZ,20130425,20130425,20130331,1,131149380.17,131149380.17,17098149.0,17149303.13,14453977.6,14453977.6
300310.SZ,20130322,20130322,20121231,1,614440157.97,614440157.97,74594282.18,83551290.89,70253903.02,70373791.47
300310.SZ,20121026,20121026,20120930,1,410244059.04,410244059.04,54502674.11,59745668.22,51725577.75,51845493.36
300310.SZ,20120825,20120825,20120630,1,280268080.24,280268080.24,34955761.57,40088491.18,33106909.69,33200521.1
300310.SZ,20121026,20121026,20110930,1,346894305.95,346894305.95,47741080.77,47537175.74,44367881.89,44469481.5
