ts_code,ann_date,f_ann_date,end_date,report_type,total_revenue,revenue,operate_profit,total_profit,n_income,n_income_attr_p
300552.SZ,20190412,20190412,20181231,1,692261468.28,692261468.28,-2080657.26,-2135392.07,6188765.73,6576351.88
300552.SZ,20190412,20190412,20181231,1,692261468.28,692261468.28,-2080657.26,-2135392.07,6188765.73,6576351.88
300552.SZ,20181030,20181030,20180930,1,398718108.05,398718108.05,-21514442.17,-21206465.85,-16133773.08,-15984494.12
300552.SZ,20181030,20181030,20180930,1,398718108.05,398718108.05,-21514442.17,-21206465.85,-16133773.08,-15984494.12
300552.SZ,20180825,20180825,20180630,1,218983446.66,218983446.66,-35046854.38,-35025963.08,-27976310.3,-28047154.33
300552.SZ,20180427,20180427,20180331,1,75161932.26,75161932.26,-18738710.46,-18755102.24,-16314860.35,-16314860.35
300552.SZ,20180405,20180405,20171231,1,628566893.63,628566893.63,38157667.21,39130588.38,37903346.88,37903346.88
300552.SZ,20171026,20171026,20170930,1,363915615.28,363915615.28,11263643.25,11984171.79,12156069.5,12156069.5
300552.SZ,20170819,20170819,20170630,1,224193644.38,224193644.38,5404129.79,6167433.19,7322198.15,7322198.15
300552.SZ,20170426,20170426,20170331,1,66776397.71,66776397.71,-5402273.95,439062.76,452830.29,452830.29
300552.SZ,20170325,20170325,20161231,1,635728856.82,635728856.82,48809919.19,81653950.87,69347633.62,69347633.62
300552.SZ,20170426,20170426,20160331,1,106047213.81,106047213.81,15269779.23,27257023.97,22638625.35,22638625.35
