ts_code,ann_date,f_ann_date,end_date,report_type,total_revenue,revenue,operate_profit,total_profit,n_income,n_income_attr_p
002151.SZ,20181023,20181023,20180930,1,2184061933.27,2184061933.27,94963128.24,94753145.85,57649773.41,53613869.11
002151.SZ,20181023,20181023,20180930,1,2184061933.27,2184061933.27,94963128.24,94753145.85,57649773.41,53613869.11
002151.SZ,20180829,20180829,20180630,1,1479772683.98,1479772683.98,75126775.37,75019508.66,50025738.87,48075573.24
002151.SZ,20180426,20180426,20180331,1,624152423.89,624152423.89,10761697.17,8944000.49,5778442.52,4029216.25
002151.SZ,20180419,20180419,20171231,1,2204267131.7,2204267131.7,141890612.48,141107313.41,115007783.9,104911661.18
002151.SZ,20171027,20171027,20170930,1,1395571686.74,1395571686.74,89463496.7,88541643.13,71223443.37,75801704.46
002151.SZ,20170824,20170824,20170630,1,841197126.11,841197126.11,33982248.33,32524328.28,20124945.04,25516511.23
002151.SZ,20170429,20170429,20170331,1,325697545.58,325697545.58,-311226.26,7378161.41,1113159.96,3647261.7
002151.SZ,20170428,20170428,20161231,1,1617188641.83,1617188641.83,86578833.53,85471066.38,60016407.66,51682953.45
002151.SZ,20161026,20161026,20160930,1,1097145021.95,1097145021.95,47642709.6,67286891.14,53957094.22,52069859.45
002151.SZ,20160824,20160824,20160630,1,682021580.63,682021580.63,9386984.17,19533376.5,14059569.32,13030489.0
002151.SZ,20160427,20160427,20160331,1,286469638.89,286469638.89,-12189871.11,-7821585.01,-11917661.85,-11271809.58
002151.SZ,20160323,20160323,20151231,1,1107853563.95,1107853563.95,14475692.15,57592856.72,47417464.3,50692968.93
002151.SZ,20151028,20151028,20150930,1,627844188.68,627844188.68,-38459612.44,-20024805.24,-24753355.6,-22372284.51
002151.SZ,20150826,20150826,20150630,1,317216264.46,317216264.46,-36787196.87,-24300532.03,-26074496.92,-27637627.66
002151.SZ,20150427,20150427,20150331,1,149262852.76,149262852.76,-18111780.32,-9920514.82,-11682569.42,-11711535.87
002151.SZ,20150422,20150422,20141231,1,954053500.71,954053500.71,31161831.89,60664083.4,50912022.79,30738557.67
002151.SZ,20141028,20141028,20140930,1,611109673.33,611109673.33,14809373.89,28973060.45,21653948.98,7960892.32
002151.SZ,20140826,20140826,20140630,1,357204321.02,357204321.02,-8827711.93,2208487.94,-1381144.64,-8528653.64
002151.SZ,20140428,20140428,20140331,1,140905838.84,140905838.84,-13795745.69,-7697576.62,-9533184.55,-11229374.07
002151.SZ,20140409,20140409,20131231,1,778365236.45,778365236.45,42242651.67,79120628.86,64626609.89,43160529.73
002151.SZ,20131025,20131025,20130930,1,477653298.59,477653298.59,12583127.46,43906448.5,32723173.55,18928172.35
002151.SZ,20130829,20130829,20130630,1,310106364.91,310106364.91,12210506.55,16507771.48,9151412.08,-1224739.42
002151.SZ,20130418,20130418,20130331,1,124942011.82,124942011.82,-8035275.61,-5572648.25,-7783830.52,-9179062.03
002151.SZ,20130228,20130228,20121231,1,569546311.84,569546311.84,18765503.84,75414375.6,55999435.09,46111402.16
002151.SZ,20121025,20121025,20120930,1,378785661.26,378785661.26,886813.03,50886914.37,37763620.68,28926535.0
002151.SZ,20120824,20120824,20120630,1,244347047.84,244347047.84,-2710855.92,15314368.46,9163043.03,1775629.28
002151.SZ,20120427,20120427,20120331,1,87237732.62,87237732.62,-14321694.25,-13721396.09,-15018126.07,-14341063.12
002151.SZ,20120419,20120419,20111231,1,484772774.42,484772774.42,44138287.34,50839572.03,38419138.24,38166524.66
002151.SZ,20111026,20111026,20110930,1,315747227.91,315747227.91,37382551.77,43651552.64,32744085.55,28597824.39
002151.SZ,20110819,20110819,20110630,1,202884111.32,202884111.32,23093170.13,27697824.08,22706586.6,19580308.82
002151.SZ,20110423,20110423,20110331,1,84759607.52,84759607.52,6483003.15,10702937.38,9394447.84,7048890.31
002151.SZ,20110318,20110318,20101231,1,329496103.54,329496103.54,44750090.67,49981313.17,40963954.21,41298018.83
002151.SZ,20101027,20101027,20100930,1,206775001.62,206775001.62,23901472.65,26920727.94,22488475.84,23071943.66
002151.SZ,20100827,20100827,20100630,1,145738180.72,145738180.72,19280683.52,20577866.38,17288440.47,17585728.55
002151.SZ,20100429,20100429,20100331,1,58116928.28,58116928.28,7406708.35,8127558.83,6795173.8,6964862.87
002151.SZ,20100120,20100120,20091231,1,294983349.86,294983349.86,57284438.31,60627098.66,50832644.88,51039553.36
002151.SZ,20091013,20091013,20090930,1,201466367.76,201466367.76,31636464.05,34175692.6,28742138.63,28804554.73
002151.SZ,20090819,20090819,20090630,1,146522184.81,146522184.81,24727557.16,26612159.54,22604961.12,22628274.01
002151.SZ,20090424,20090424,20090331,1,79555434.47,79555434.47,10603262.28,11453669.82,9625133.46,9625133.46
002151.SZ,20090317,20090317,20081231,1,228862222.85,228862222.85,51542365.19,54202564.19,45849235.43,45849235.43
002151.SZ,20081025,20081025,20080930,1,153054280.5,153054280.5,41089422.75,42235891.89,32465458.24,32465458.24
002151.SZ,20080819,20080819,20080630,1,104179968.15,104179968.15,28094706.93,28822924.29,22067991.9,22067991.9
002151.SZ,20080424,20080424,20080331,1,37438522.97,37438522.97,8960442.54,9682372.9,8151527.77,8151527.77
002151.SZ,20080326,20080326,20071231,1,150368994.74,150368994.74,40663220.15,44035149.03,37608271.83,37608271.83
002151.SZ,20071029,20071029,20070930,1,107426761.74,107426761.74,27228643.16,27947796.9,23721947.92,23721947.92
002151.SZ,20080424,20080424,20070331,1,30494874.17,30494874.17,7210848.6,7449153.85,6343765.67,6343765.67
002151.SZ,20071029,20071029,20060930,1,68991000.72,68991000.72,16118951.81,16230770.01,15008508.8,15008508.8
