ts_code,ann_date,f_ann_date,end_date,report_type,total_revenue,revenue,operate_profit,total_profit,n_income,n_income_attr_p
002313.SZ,20120421,20120421,20120331,1,278930584.8,278930584.8,19679613.52,21521301.94,18472904.66,19767068.36
002313.SZ,20120315,20120315,20111231,1,1333112131.14,1333112131.14,165054736.07,171916410.02,147783745.24,145466592.1
002313.SZ,20111027,20111027,20110930,1,921160157.21,921160157.21,123662424.93,125335437.92,107615765.77,107988156.34
002313.SZ,20110729,20110729,20110630,1,535283197.22,535283197.22,71700381.32,73337380.73,62527287.15,62806682.18
002313.SZ,20110429,20110429,20110331,1,159214889.06,159214889.06,13958490.84,14081516.1,11906236.23,11936983.92
002313.SZ,20110330,20110330,20101231,1,901515411.11,901515411.11,112497372.6,116592533.38,100776087.8,100776227.8
002313.SZ,20101026,20101026,20100930,1,594422676.12,594422676.12,79947433.3,83046260.67,71273296.09,71273296.09
002313.SZ,20100730,20100730,20100630,1,336460298.31,336460298.31,43839671.58,44806430.54,38542728.96,38542728.96
002313.SZ,20100422,20100422,20100331,1,112878972.27,112878972.27,8818732.68,9360601.64,8031030.84,8031030.84
002313.SZ,20100329,20100329,20091231,1,684971220.2,684971220.2,80367125.29,83508121.89,72542068.91,72542068.91
002313.SZ,20100422,20100422,20090331,1,93437174.27,93437174.27,5332627.95,5949787.4,5297018.39,5297018.39
