ts_code,ann_date,f_ann_date,end_date,total_assets,total_liab,total_hldr_eqy_inc_min_int,total_cur_assets,total_cur_liab
300310.SZ,20211029,20211029,20210930,2434306418.18,696687843.48,1737618574.7,1977454844.49,692532272.01
300310.SZ,20210813,20210813,20210630,2417344685.76,687281783.92,1730062901.84,1958392744.22,683364153.21
300310.SZ,20210424,20210424,20210331,2390978272.34,685200403.44,1705777868.9,1937173051.58,679828970.35
300310.SZ,20210424,20210424,20201231,2550830429.31,843656816.11,1707173613.2,2139807733.47,841170430.45
300310.SZ,20210424,20210424,20201231,2550830429.31,843656816.11,1707173613.2,2139807733.47,841170430.45
300310.SZ,20201029,20201029,20200930,2454062922.08,715071814.64,1738991107.44,2005720314.99,711218416.95
300310.SZ,20200822,20200822,20200630,2433577872.46,700029328.68,1733548543.78,2027065669.08,697525170.19
300310.SZ,20200822,20200822,20200630,2433577872.46,700029328.68,1733548543.78,2027065669.08,697525170.19
300310.SZ,20200425,20200425,20200331,2380686830.82,651193545.76,1729493285.06,1952474945.36,648648275.19
300310.SZ,20200307,20200307,20191231,2548535373.11,806421962.51,1742113410.6,2097220078.32,803415196.3
300310.SZ,20200307,20200307,20191231,2548535373.11,806421962.51,1742113410.6,2097220078.32,803415196.3
300310.SZ,20191030,20191030,20190930,2439445428.09,865666061.69,1573779366.4,1859856779.27,839871440.15
300310.SZ,20190810,20190810,20190630,2539853558.54,964240021.29,1575613537.25,1950919002.44,937701393.81
300310.SZ,20190425,20190425,20190331,2497569528.05,915373415.0,1582196113.05,1891676065.17,892300039.99
300310.SZ,20190425,20190425,20190331,2497569528.05,915373415.0,1582196113.05,1891676065.17,892300039.99
300310.SZ,20190425,20190425,20181231,2510605217.79,984565931.11,1526039286.68,1935793228.92,964673563.09
300310.SZ,20190425,20190425,20181231,2510605217.79,984565931.11,1526039286.68,1935793228.92,964673563.09
300310.SZ,20181026,20181026,20180930,3825178541.13,880929796.58,2944248744.55,2124627865.42,870145550.03
300310.SZ,20181026,20181026,20180930,3825178541.13,880929796.58,2944248744.55,2124627865.42,870145550.03
300310.SZ,20180829,20180829,20180630,3832203334.59,811550369.56,3020652965.03,2143756886.7,800434334.11
300310.SZ,20180829,20180829,20180630,3832203334.59,811550369.56,3020652965.03,2143756886.7,800434334.11
300310.SZ,20180424,20180424,20180331,4433353659.14,837732394.83,3595621264.31,2229424147.5,825978314.07
300310.SZ,20180403,20180403,20171231,4552047342.3,993299520.63,3558747821.67,2331662165.39,981266410.41
300310.SZ,20180403,20180403,20171231,4552047342.3,993299520.63,3558747821.67,2331662165.39,981266410.41
300310.SZ,20171017,20171017,20170930,4168356901.34,666018271.35,3502338629.99,2121904974.34,648804879.04
300310.SZ,20170823,20170823,20170630,4456695355.7,1007778158.32,3448917197.38,2418453498.83,990316385.49
300310.SZ,20170823,20170823,20170630,4456695355.7,1007778158.32,3448917197.38,2418453498.83,990316385.49
300310.SZ,20170408,20170408,20170331,3022244757.64,612605493.46,2409639264.18,1886039287.42,607893531.05
300310.SZ,20170315,20170315,20161231,3251413850.97,889924778.2,2361489072.77,2139308753.65,884893935.66
300310.SZ,20170315,20170315,20161231,3251413850.97,889924778.2,2361489072.77,2139308753.65,884893935.66
300310.SZ,20161026,20161026,20160930,3059672946.25,734460840.35,2325212105.9,1949975449.47,729439519.39
300310.SZ,20160810,20160810,20160630,2988619497.24,717066041.08,2271553456.16,1908027543.58,711779650.68
300310.SZ,20160810,20160810,20160630,2988619497.24,717066041.08,2271553456.16,1908027543.58,711779650.68
300310.SZ,20160423,20160423,20160331,3265099957.24,1023365066.26,2241734890.98,2088860209.73,1017793826.22
300310.SZ,20160423,20160423,20151231,1088411186.87,360667761.48,727743425.39,909730152.26,356438915.75
300310.SZ,20160423,20160423,20151231,1088411186.87,360667761.48,727743425.39,909730152.26,356438915.75
300310.SZ,20151024,20151024,20150930,981776871.34,265446264.02,716330607.32,783000526.66,261214416.0
300310.SZ,20150822,20150822,20150630,935892117.59,239044051.81,696848065.78,751159411.23,234365606.45
300310.SZ,20150425,20150425,20150331,879509458.35,186948333.63,692561124.72,702182292.01,182511203.82
300310.SZ,20150326,20150326,20141231,965152577.75,289752324.24,675400253.51,787256524.33,285043347.65
300310.SZ,20150326,20150326,20141231,965152577.75,289752324.24,675400253.51,787256524.33,285043347.65
300310.SZ,20141024,20141024,20140930,865191950.54,200299972.56,664891977.98,683389592.0,195811093.89
300310.SZ,20141024,20141024,20140930,865191950.54,200299972.56,664891977.98,683389592.0,195811093.89
300310.SZ,20140809,20140809,20140630,809025631.71,153513460.28,655512171.43,628335525.68,150881883.81
300310.SZ,20140426,20140426,20140331,789946345.48,137935315.52,652011029.96,675391366.16,137730688.72
300310.SZ,20140328,20140328,20131231,821216449.56,184160144.06,637056305.5,711934335.23,183924144.06
300310.SZ,20140328,20140328,20131231,821216449.56,184160144.06,637056305.5,711934335.23,183924144.06
300310.SZ,20131026,20131026,20130930,751330851.16,124451508.12,626879343.04,650466381.88,123523788.12
300310.SZ,20130824,20130824,20130630,734240185.49,114083423.41,620156762.08,689509935.27,112993229.41
300310.SZ,20130824,20130824,20130630,734240185.49,114083423.41,620156762.08,689509935.27,112993229.41
300310.SZ,20130425,20130425,20130331,685477372.79,72499172.31,612978200.48,642209352.98,71430748.96
300310.SZ,20130322,20130322,20121231,745858637.5,147334414.62,598524222.88,701128331.54,146215991.29
300310.SZ,20130322,20130322,20121231,745858637.5,147334414.62,598524222.88,701128331.54,146215991.29
300310.SZ,20121026,20121026,20120930,661370026.59,81271681.2,580098345.39,620541241.98,80887972.2
300310.SZ,20121026,20121026,20120930,661370026.59,81271681.2,580098345.39,620541241.98,80887972.2
300310.SZ,20120825,20120825,20120630,710157101.36,126677424.03,583479677.33,670703674.24,126304907.03
300310.SZ,20120825,20120825,20120630,710157101.36,126677424.03,583479677.33,670703674.24,126304907.03
