ts_code,ann_date,f_ann_date,end_date,total_assets,total_liab,total_hldr_eqy_inc_min_int,total_cur_assets,total_cur_liab
300101.SZ,20210410,20210410,20210331,1993770911.32,755739385.06,1238031526.26,1448534624.57,572416463.07
300101.SZ,20210410,20210410,20210331,1993770911.32,755739385.06,1238031526.26,1448534624.57,572416463.07
300101.SZ,20210323,20210323,20201231,1946919536.65,750097167.57,1196822369.08,1403484466.96,576055609.73
300101.SZ,20210323,20210323,20201231,1946919536.65,750097167.57,1196822369.08,1403484466.96,576055609.73
300101.SZ,20201020,20201020,20200930,1795301510.77,635821695.93,1159479814.84,1299612375.26,475702366.18
300101.SZ,20200825,20200825,20200630,1703382759.01,585757251.93,1117625507.08,1225781055.71,442877752.03
300101.SZ,20200825,20200825,20200630,1703382759.01,585757251.93,1117625507.08,1225781055.71,442877752.03
300101.SZ,20200427,20200427,20200331,1620821333.48,511321540.21,1109499793.27,1139609573.69,361043095.03
300101.SZ,20200421,20200421,20191231,1648156142.39,541634930.94,1106521211.45,1155077920.44,387398954.87
300101.SZ,20200421,20200421,20191231,1648156142.39,541634930.94,1106521211.45,1155077920.44,387398954.87
300101.SZ,20191029,20191029,20190930,1514546173.49,418152563.14,1096393610.35,1030781551.56,261033853.71
300101.SZ,20190827,20190827,20190630,1572498304.08,472329034.15,1100169269.93,1096081371.81,305562197.04
300101.SZ,20190426,20190426,20190331,1476235868.82,371584432.18,1104651436.64,1019044262.96,207550964.5
300101.SZ,20190426,20190426,20190331,1476235868.82,371584432.18,1104651436.64,1019044262.96,207550964.5
300101.SZ,20190326,20190326,20181231,1545715730.93,444569315.38,1101146415.55,1108591310.67,278240612.58
300101.SZ,20190326,20190326,20181231,1545715730.93,444569315.38,1101146415.55,1108591310.67,278240612.58
300101.SZ,20181029,20181029,20180930,1562720782.4,424826178.87,1137894603.53,1133286005.26,252892089.49
300101.SZ,20181029,20181029,20180930,1562720782.4,424826178.87,1137894603.53,1133286005.26,252892089.49
300101.SZ,20180828,20180828,20180630,1515497167.48,405074405.84,1110422761.64,1151419035.05,265410919.01
300101.SZ,20180828,20180828,20180630,1515497167.48,405074405.84,1110422761.64,1151419035.05,265410919.01
300101.SZ,20180420,20180420,20180331,1455264584.45,343678056.42,1111586528.03,1112206293.37,207498390.58
300101.SZ,20180328,20180328,20171231,1277215811.43,324572614.59,952643196.84,926060635.83,184529202.82
300101.SZ,20180328,20180328,20171231,1277215811.43,324572614.59,952643196.84,926060635.83,184529202.82
300101.SZ,20171027,20171027,20170930,1177751802.47,232169592.28,945582210.19,858754874.02,178881270.36
300101.SZ,20170815,20170815,20170630,1144724466.32,198903771.38,945820694.94,824324625.68,145855740.26
300101.SZ,20170815,20170815,20170630,1144724466.32,198903771.38,945820694.94,824324625.68,145855740.26
300101.SZ,20170407,20170407,20170331,1134013538.51,203933389.48,930080149.03,810175792.32,148010450.26
300101.SZ,20170323,20170323,20161231,1146588824.46,234412712.56,912176111.9,816772622.02,182998265.4
300101.SZ,20170323,20170323,20161231,1146588824.46,234412712.56,912176111.9,816772622.02,182998265.4
300101.SZ,20161021,20161021,20160930,1136233701.55,196009948.03,940223753.52,792571575.98,135438006.73
300101.SZ,20160720,20160720,20160630,1100630252.79,183314441.31,917315811.48,771563503.61,121667639.89
300101.SZ,20160720,20160720,20160630,1100630252.79,183314441.31,917315811.48,771563503.61,121667639.89
300101.SZ,20160426,20160426,20160331,1192183204.33,276650231.34,915532972.99,904543375.23,218466587.9
300101.SZ,20160322,20160322,20151231,1356168148.36,471012284.68,885155863.68,1071403785.24,413239808.39
300101.SZ,20160322,20160322,20151231,1356168148.36,471012284.68,885155863.68,1071403785.24,413239808.39
300101.SZ,20151023,20151023,20150930,1094209496.39,231626767.24,862582729.15,860203580.83,169259067.24
300101.SZ,20150825,20150825,20150630,1031354587.36,196110876.35,835243711.01,792861846.13,139043276.35
300101.SZ,20150424,20150424,20150331,1090124666.24,268921609.01,821203057.23,845853440.08,228203809.01
300101.SZ,20150324,20150324,20141231,1173886860.08,374419289.19,799467570.89,923920899.42,334096589.19
300101.SZ,20150324,20150324,20141231,1173886860.08,374419289.19,799467570.89,923920899.42,334096589.19
300101.SZ,20141027,20141027,20140930,975833588.53,206963649.67,768869938.86,653175478.21,176298649.67
300101.SZ,20141027,20141027,20140930,975833588.53,206963649.67,768869938.86,653175478.21,176298649.67
300101.SZ,20140820,20140820,20140630,944758472.28,195561651.2,749196821.08,628415877.12,166434651.2
300101.SZ,20140425,20140425,20140331,949470953.91,227423210.33,722047743.58,652627280.59,199883710.33
300101.SZ,20140322,20140322,20131231,994863481.72,244966991.8,749896489.92,694582864.69,217704991.8
300101.SZ,20140322,20140322,20131231,994863481.72,244966991.8,749896489.92,694582864.69,217704991.8
300101.SZ,20131025,20131025,20130930,925117681.41,141931473.09,783186208.32,627568368.75,118505473.09
300101.SZ,20130816,20130816,20130630,891991821.18,129464587.14,762527234.04,600894839.39,106668587.14
300101.SZ,20130816,20130816,20130630,891991821.18,129464587.14,762527234.04,600894839.39,106668587.14
300101.SZ,20130424,20130424,20130331,913749390.62,120750446.76,792998943.86,626822257.48,100784446.76
300101.SZ,20130320,20130320,20121231,925069822.58,135262638.68,789807183.9,641538342.75,115296638.68
300101.SZ,20130320,20130320,20121231,925069822.58,135262638.68,789807183.9,641538342.75,115296638.68
300101.SZ,20121025,20121025,20120930,881219256.98,94467451.71,786751805.27,595977655.56,84257451.71
300101.SZ,20121025,20121025,20120930,881219256.98,94467451.71,786751805.27,595977655.56,84257451.71
300101.SZ,20120816,20120816,20120630,888745161.64,96766144.29,791979017.35,618405110.87,86556144.29
300101.SZ,20120816,20120816,20120630,888745161.64,96766144.29,791979017.35,618405110.87,86556144.29
300101.SZ,20120425,20120425,20120331,855738374.32,57925367.94,797813006.38,681283005.74,49865367.94
300101.SZ,20120328,20120328,20111231,837985892.5,55031842.97,782954049.53,680397859.54,47531842.97
300101.SZ,20120328,20120328,20111231,837985892.5,55031842.97,782954049.53,680397859.54,47531842.97
300101.SZ,20111025,20111025,20110930,822385160.7,50212720.09,772172440.61,686703957.82,44408720.09
300101.SZ,20111025,20111025,20110930,822385160.7,50212720.09,772172440.61,686703957.82,44408720.09
300101.SZ,20110822,20110822,20110630,802843735.91,46167226.17,756676509.74,676232822.72,40363226.17
300101.SZ,20110422,20110422,20110331,820844504.86,57494943.78,763349561.08,705364461.2,51690943.78
300101.SZ,20110316,20110316,20101231,817336413.23,61796384.5,755540028.73,707810459.88,56442384.5
300101.SZ,20110316,20110316,20101231,817336413.23,61796384.5,755540028.73,707810459.88,56442384.5
300101.SZ,20101023,20101023,20100930,765838275.18,38264460.96,727573814.22,665463578.3,34464460.96
