ts_code,ann_date,f_ann_date,end_date,total_assets,total_liab,total_hldr_eqy_inc_min_int,total_cur_assets,total_cur_liab
002383.SZ,20201027,20201027,20200930,8011521073.23,5327580836.0,2683940237.23,4449997213.14,4769322461.89
002383.SZ,20200828,20200828,20200630,7826400096.43,5081206823.68,2745193272.75,4257752896.78,4778073107.08
002383.SZ,20200828,20200828,20200630,7826400096.43,5081206823.68,2745193272.75,4257752896.78,4778073107.08
002383.SZ,20200430,20200529,20200331,8185744002.52,5376998598.2,2808745404.32,4462466904.68,4991190938.3
002383.SZ,20200529,20230831,20191231,7932615695.47,5594976229.94,2337639465.53,4413999585.49,5277141148.3
002383.SZ,20191029,20191029,20190930,8465931194.89,4552430473.0,3913500721.89,4747585706.48,4047275030.31
002383.SZ,20190828,20190828,20190630,9237417771.45,5304716371.63,3932701399.82,5377096713.74,4825243474.3
002383.SZ,20190430,20190430,20190331,9079966396.18,5156713497.73,3923252898.45,5248563647.18,4655486815.55
002383.SZ,20190430,20190430,20190331,9079966396.18,5156713497.73,3923252898.45,5248563647.18,4655486815.55
002383.SZ,20190420,20190420,20181231,9657183806.32,5703859724.99,3953324081.33,5825020793.93,5224611336.77
002383.SZ,20190420,20190420,20181231,9657183806.32,5703859724.99,3953324081.33,5825020793.93,5224611336.77
002383.SZ,20181026,20181026,20180930,9473628483.9,5444013169.64,4029615314.26,5752664342.8,4905828265.08
002383.SZ,20181026,20181026,20180930,9473628483.9,5444013169.64,4029615314.26,5752664342.8,4905828265.08
002383.SZ,20180817,20180817,20180630,9000739115.39,5077906803.75,3922832311.64,5613599853.98,4746454750.47
002383.SZ,20180817,20180817,20180630,9000739115.39,5077906803.75,3922832311.64,5613599853.98,4746454750.47
002383.SZ,20180418,20180418,20180331,8702362136.62,4874024768.71,3828337367.91,5443051324.92,4762610769.05
002383.SZ,20180328,20180328,20171231,8327196057.04,4551640248.64,3775555808.4,5302840678.26,4392482803.93
002383.SZ,20180328,20180328,20171231,8327196057.04,4551640248.64,3775555808.4,5302840678.26,4392482803.93
002383.SZ,20171026,20171026,20170930,7187855526.87,3585801996.35,3602053530.52,4342667022.6,3440307070.41
002383.SZ,20170808,20170808,20170630,5669499917.64,2087048469.34,3582451448.3,2945165324.08,1953527978.54
002383.SZ,20170808,20170808,20170630,5669499917.64,2087048469.34,3582451448.3,2945165324.08,1953527978.54
002383.SZ,20170421,20170421,20170331,4958667843.46,1376737665.59,3581930177.87,2212342523.06,1249653871.73
002383.SZ,20170323,20170329,20161231,4903335520.21,1325711088.39,3577624431.82,2182200584.11,1199597290.18
002383.SZ,20170323,20170329,20161231,4903335520.21,1325711088.39,3577624431.82,2182200584.11,1199597290.18
002383.SZ,20161028,20161028,20160930,4789363389.23,1272906235.0,3516457154.23,2285411940.1,1151115873.87
002383.SZ,20160813,20160813,20160630,2739097486.96,869077098.7,1870020388.26,1131023186.69,753758746.63
002383.SZ,20160813,20160813,20160630,2739097486.96,869077098.7,1870020388.26,1131023186.69,753758746.63
002383.SZ,20160420,20160420,20160331,2582411840.02,763164562.84,1819247277.18,1042821601.41,669021479.22
002383.SZ,20160322,20160322,20151231,2489928596.3,652430824.04,1837497772.26,985198890.43,608495889.01
002383.SZ,20160322,20160322,20151231,2489928596.3,652430824.04,1837497772.26,985198890.43,608495889.01
002383.SZ,20151030,20151030,20150930,2330524693.19,549310535.2,1781214157.99,992645808.13,521523774.37
002383.SZ,20150731,20150731,20150630,2278053645.84,506691893.96,1771361751.88,959311664.86,415726284.66
002383.SZ,20150428,20150428,20150331,1837334202.27,386317394.08,1451016808.19,801254557.29,282587896.82
002383.SZ,20150428,20150428,20141231,1867148857.87,402959711.92,1464189145.95,878541340.57,286439610.35
002383.SZ,20150428,20150428,20141231,1867148857.87,402959711.92,1464189145.95,878541340.57,286439610.35
002383.SZ,20141028,20141028,20140930,1762131787.44,371135960.96,1390995826.48,689573071.02,243361650.21
002383.SZ,20141028,20141028,20140930,1762131787.44,371135960.96,1390995826.48,689573071.02,243361650.21
002383.SZ,20140828,20140828,20140630,1751343217.27,340291890.6,1411051326.67,699720279.58,212406555.11
002383.SZ,20140426,20140426,20140331,1702389736.09,285907518.72,1416482217.37,675151748.4,164937151.23
002383.SZ,20140419,20140419,20131231,1779015576.78,332805393.43,1446210183.35,837485481.35,228883028.03
002383.SZ,20140419,20140419,20131231,1779015576.78,332805393.43,1446210183.35,837485481.35,228883028.03
002383.SZ,20131026,20131026,20130930,1663197462.37,246054425.42,1417143036.95,751644861.71,206726916.95
002383.SZ,20130824,20130824,20130630,1683522273.17,273071063.05,1410451210.12,1038208818.15,254122976.78
002383.SZ,20130824,20130824,20130630,1683522273.17,273071063.05,1410451210.12,1038208818.15,254122976.78
002383.SZ,20130424,20130424,20130331,1557956585.41,135762488.22,1422194097.19,936838132.41,116797302.66
002383.SZ,20130419,20130419,20121231,1565019760.97,120157367.21,1444862393.76,961166329.25,101193253.88
002383.SZ,20130419,20130419,20121231,1565019760.97,120157367.21,1444862393.76,961166329.25,101193253.88
002383.SZ,20121024,20121024,20120930,1585243861.61,108860063.65,1476383797.96,1045179462.19,107773058.01
002383.SZ,20121024,20121024,20120930,1585243861.61,108860063.65,1476383797.96,1045179462.19,107773058.01
002383.SZ,20120829,20120829,20120630,1572735968.95,94809533.97,1477926434.98,1042548028.6,93735575.51
002383.SZ,20120829,20120829,20120630,1572735968.95,94809533.97,1477926434.98,1042548028.6,93735575.51
002383.SZ,20120424,20120424,20120331,1619134721.15,108268551.28,1510866169.87,1119853290.31,107190886.15
002383.SZ,20120421,20120421,20111231,1683465620.25,158711476.94,1524754143.31,1238904465.38,157645374.75
002383.SZ,20120421,20120421,20111231,1683465620.25,158711476.94,1524754143.31,1238904465.38,157645374.75
002383.SZ,20111027,20111027,20110930,1647908636.24,163569736.65,1484338899.59,1467399810.38,162592354.12
002383.SZ,20111027,20111027,20110930,1647908636.24,163569736.65,1484338899.59,1467399810.38,162592354.12
002383.SZ,20110827,20110827,20110630,1575689479.66,116237074.41,1459452405.25,1431848210.16,115664073.51
002383.SZ,20110429,20110429,20110331,1558503835.65,71356739.53,1487147096.12,1426034691.61,70730036.16
002383.SZ,20110423,20110423,20101231,1546796831.44,61337979.55,1485458851.89,1421447279.43,60712927.84
002383.SZ,20110423,20110423,20101231,1546796831.44,61337979.55,1485458851.89,1421447279.43,60712927.84
002383.SZ,20101028,20101028,20100930,1523485648.94,64338998.84,1459146650.1,1388453325.49,63152531.42
002383.SZ,20100820,20100820,20100630,1517160512.27,66197470.3,1450963041.97,1420683774.13,65855236.04
002383.SZ,20100820,20100820,20100630,1517160512.27,66197470.3,1450963041.97,1420683774.13,65855236.04
002383.SZ,20100427,20100427,20100331,1542298087.4,116692438.39,1425605649.01,1463024696.05,116350250.96
