ts_code,ann_date,f_ann_date,end_date,total_assets,total_liab,total_hldr_eqy_inc_min_int,total_cur_assets,total_cur_liab
002373.SZ,20200415,20200415,20191231,16220412885.98,6905612728.27,9314800157.71,9963735532.53,6527877338.61
002373.SZ,20200415,20200415,20191231,16220412885.98,6905612728.27,9314800157.71,9963735532.53,6527877338.61
002373.SZ,20191024,20191024,20190930,14361686409.77,5479882770.7,8881803639.07,8451942689.15,5166693583.08
002373.SZ,20190809,20190809,20190630,13939346455.04,5039490726.29,8899855728.75,8259482019.5,4727164842.02
002373.SZ,20190424,20190424,20190331,13140977693.39,4418362841.25,8722614852.14,7802694793.19,4086874466.87
002373.SZ,20190424,20190424,20190331,13140977693.39,4418362841.25,8722614852.14,7802694793.19,4086874466.87
002373.SZ,20190410,20190410,20181231,13601337891.99,5101280066.97,8500057825.02,8213065115.81,4772785508.12
002373.SZ,20190410,20190410,20181231,13601337891.99,5101280066.97,8500057825.02,8213065115.81,4772785508.12
002373.SZ,20181030,20181030,20180930,12652037370.7,4473067325.68,8178970045.02,7670515215.24,4176060313.36
002373.SZ,20181030,20181030,20180930,12652037370.7,4473067325.68,8178970045.02,7670515215.24,4176060313.36
002373.SZ,20180825,20180825,20180630,11960092507.41,3872687003.12,8087405504.29,6998108291.69,3510566602.59
002373.SZ,20180825,20180825,20180630,11960092507.41,3872687003.12,8087405504.29,6998108291.69,3510566602.59
002373.SZ,20180427,20180427,20180331,11748424206.36,3777273313.05,7971150893.31,6894905485.61,3438618909.2
002373.SZ,20180426,20180426,20171231,6543189045.4,2705922841.45,3837266203.95,5110151638.19,2516542888.84
002373.SZ,20180426,20180426,20171231,6543189045.4,2705922841.45,3837266203.95,5110151638.19,2516542888.84
002373.SZ,20171028,20171028,20170930,6477021350.97,2624412326.56,3852609024.41,5308365323.56,2536643253.82
002373.SZ,20170824,20170824,20170630,6149835272.62,2422598033.97,3727237238.65,5020577954.27,2316682553.32
002373.SZ,20170824,20170824,20170630,6149835272.62,2422598033.97,3727237238.65,5020577954.27,2316682553.32
002373.SZ,20170429,20170429,20170331,6088473301.38,2403520866.35,3684952435.03,4958719869.11,2321309871.9
002373.SZ,20170427,20170427,20161231,6103683066.83,2489120842.2,3614562224.63,5186100246.22,2404191688.87
002373.SZ,20170427,20170427,20161231,6103683066.83,2489120842.2,3614562224.63,5186100246.22,2404191688.87
002373.SZ,20161028,20161028,20160930,5418031453.34,1946498662.85,3471532790.49,4743563264.58,1881761220.62
002373.SZ,20160824,20160824,20160630,5451879576.99,2052557808.41,3399321768.58,4833086977.34,1998124679.42
002373.SZ,20160824,20160824,20160630,5451879576.99,2052557808.41,3399321768.58,4833086977.34,1998124679.42
002373.SZ,20160427,20160427,20160331,5348377043.52,1970537908.0,3377839135.52,4761582562.1,1922280695.1
002373.SZ,20160408,20160408,20151231,4342040797.35,1245826434.81,3096214362.54,3712342892.41,1214194238.59
002373.SZ,20160408,20160408,20151231,4342040797.35,1245826434.81,3096214362.54,3712342892.41,1214194238.59
002373.SZ,20151020,20151020,20150930,2572301760.78,1342578590.52,1229723170.26,2019104730.77,1327438590.52
002373.SZ,20150822,20150822,20150630,2310604284.9,1194298297.28,1116305987.62,1636612594.24,1189158297.28
002373.SZ,20150428,20150428,20150331,2195743129.94,1088671744.82,1107071385.12,1590579380.27,1080921744.82
002373.SZ,20150428,20150428,20141231,2197454797.82,1169280686.14,1028174111.68,1690100789.12,1162280686.14
002373.SZ,20150428,20150428,20141231,2197454797.82,1169280686.14,1028174111.68,1690100789.12,1162280686.14
002373.SZ,20141029,20141029,20140930,2073303831.01,1148271120.4,925032710.61,1601575335.97,1136871120.4
002373.SZ,20141029,20141029,20140930,2073303831.01,1148271120.4,925032710.61,1601575335.97,1136871120.4
002373.SZ,20140828,20140828,20140630,2033309735.31,1184072321.95,849237413.36,1569821605.91,1157179421.95
002373.SZ,20140428,20140428,20140331,745423135.53,287811551.78,457611583.75,466937927.63,277468509.73
002373.SZ,20140410,20140410,20131231,827848360.58,350931431.84,476916928.74,544047872.39,341098098.54
002373.SZ,20140410,20140410,20131231,827848360.58,350931431.84,476916928.74,544047872.39,341098098.54
002373.SZ,20131029,20131029,20130930,868743333.86,380248489.14,488494844.72,574943483.35,380248489.14
002373.SZ,20130810,20130810,20130630,934832966.42,394281383.76,540551582.66,614399484.49,394281383.76
002373.SZ,20130810,20130810,20130630,934832966.42,394281383.76,540551582.66,614399484.49,394281383.76
002373.SZ,20130425,20130425,20130331,906757512.04,341095985.28,565661526.76,592592966.05,341095985.28
002373.SZ,20130420,20130420,20121231,1048650634.72,444858469.48,603792165.24,734553421.16,444858469.48
002373.SZ,20130420,20130420,20121231,1048650634.72,444858469.48,603792165.24,734553421.16,444858469.48
002373.SZ,20121027,20121027,20120930,1097001093.88,509949857.27,587051236.61,778230142.94,509949857.27
002373.SZ,20121027,20121027,20120930,1097001093.88,509949857.27,587051236.61,778230142.94,509949857.27
002373.SZ,20120825,20120825,20120630,970747898.3,354477528.32,616270369.98,655848884.2,354477528.32
002373.SZ,20120825,20120825,20120630,970747898.3,354477528.32,616270369.98,655848884.2,354477528.32
002373.SZ,20120421,20120421,20120331,927495663.52,291001764.01,636493899.51,607648075.44,291001764.01
002373.SZ,20120330,20120330,20111231,910124803.75,251806966.46,658317837.29,635025485.41,251806966.46
002373.SZ,20120330,20120330,20111231,910124803.75,251806966.46,658317837.29,635025485.41,251806966.46
002373.SZ,20111028,20111028,20110930,820364032.45,223617653.88,596746378.57,575824273.72,221817653.88
002373.SZ,20111028,20111028,20110930,820364032.45,223617653.88,596746378.57,575824273.72,221817653.88
002373.SZ,20110825,20110825,20110630,841507950.41,215482731.94,626025218.47,609355795.56,213682731.94
002373.SZ,20110428,20110428,20110331,775271087.2,140296941.67,634974145.53,550700659.46,138496941.67
002373.SZ,20110428,20110428,20101231,794678930.0,141812240.94,652866689.06,574331577.96,140012240.94
002373.SZ,20110428,20110428,20101231,794678930.0,141812240.94,652866689.06,574331577.96,140012240.94
002373.SZ,20101021,20101021,20100930,747477224.3,142649725.29,604827499.01,715213235.71,140599725.29
002373.SZ,20100828,20100828,20100630,733119007.16,118826675.61,614292331.55,720579357.18,116526675.61
002373.SZ,20100828,20100828,20100630,733119007.16,118826675.61,614292331.55,720579357.18,116526675.61
002373.SZ,20100428,20100428,20100331,805378994.94,183090365.92,622288629.02,796168187.44,180540365.92
