ts_code,firm,trade_date,rel,val_pct,log_mv,mom20,mom60,vol20,turn20,rev_cagr2,rev_cagr3,subtype,D,f_roe,f_roa,f_gross_margin,f_net_margin,f_op_margin,f_rd_intensity,f_ocf_to_rev,f_ocf_to_assets,f_fcf_to_rev,f_cash_to_assets,f_debt_to_assets,f_current_ratio,f_equity_mult,f_asset_turn,f_bps,f_rev_yoy,f_ni_yoy,f_rev_cagr2,f_rev_cagr3,f_rev_growth
300098.SZ,高新兴,20210512,0.026719394631444154,0.3234323432343234,13.59335847523261,-0.002197802216424072,0.4885245902516946,0.07082685161086928,10.201379999999999,-0.19199283642749265,0.013099301685898901,股份回购(首发),1,-1.7055,-1.0648,29.3592,-16.0037,-17.68387752891103,22.463656656811647,-23.707216053640806,-1.565650529670625,-35.693860763768,10.910705815678297,43.42225922190936,1.7047957521367272,1.767479553349793,0.0660410959316406,1.8787,-13.632242669088456,-4.70894902071286,-19.199283642749265,1.30993016858989,1.30993016858989
688159.SH,有方科技,20210512,0.06679799416175702,0.13851132686084142,12.16799136837307,-0.04458598721373408,-0.07407407425219736,0.02666505433007759,0.7367,,,control,0,-2.8792,-1.9576,11.6607,-18.2512,-21.362152669164303,16.846708257107203,-43.64922966564488,-4.364630553486708,-46.24963753935267,9.660025745637585,37.52675956153407,2.198082517649277,1.6006853382048698,0.0999933008421908,8.9325,-26.663279750145342,-237.5808011652904,,,-26.663279750145342
300098.SZ,高新兴,20210512,0.026719394631444154,0.3234323432343234,13.59335847523261,-0.002197802216424072,0.4885245902516946,0.07082685161086928,10.201379999999999,-0.19199283642749265,0.013099301685898901,股权激励/员工持股,1,-1.7055,-1.0648,29.3592,-16.0037,-17.68387752891103,22.463656656811647,-23.707216053640806,-1.565650529670625,-35.693860763768,10.910705815678297,43.42225922190936,1.7047957521367272,1.767479553349793,0.0660410959316406,1.8787,-13.632242669088456,-4.70894902071286,-19.199283642749265,1.30993016858989,1.30993016858989
300552.SZ,万集科技,20210517,-0.23826081050189618,0.2038095238095238,13.358802141587653,-0.1913065453419973,-0.030287156386900493,0.049036535672422076,4.8113,0.5497340184058601,0.3829643857880749,control,0,0.9587,0.869,56.3861,11.4821,14.718622148853274,26.60753492731719,43.57393844676985,2.77663561152313,37.32882971684784,26.57283635839959,22.278209897888875,3.95002532277971,1.2866404629720918,0.0637223925699322,10.891,-50.38840932385706,-30.820378982996864,54.973401840586014,38.29643857880749,38.29643857880749
603236.SH,移远通信,20210517,0.07831951437410242,0.5516417910447761,14.429553313887949,-0.25900183845836944,-0.3556944498256084,0.04009811308281953,2.8802499999999998,,,control,0,2.4893,1.2708,19.3845,3.2605,3.479347648281957,10.748874010797993,-14.049927146552154,-4.187547983491097,-17.93362069660915,24.99141286908841,51.92925710048143,1.7009139419693904,2.0802674135706254,0.2980476652876253,26.7716,47.848786044764815,27.71221448875125,,,47.848786044764815
002881.SZ,美格智能,20210521,0.34250696439006967,0.7443781551170262,12.771671675264583,-0.12876712328767115,0.005268703898840821,0.021159113511766966,1.32738,0.06412598384523016,0.20382862897127296,股份回购(首发),1,4.853,0.9402,21.3069,2.4481,1.476765438304067,16.08805031915504,6.106562938430711,6.994457539041084,3.008385677462625,20.82839217919644,40.54958800713053,2.058761089761375,1.6820741294777584,1.145400057210996,3.1525,20.154749218245826,12.214022078080088,6.412598384523016,20.382862897127296,20.382862897127296
002881.SZ,美格智能,20210521,0.34250696439006967,0.7443781551170262,12.771671675264583,-0.12876712328767115,0.005268703898840821,0.021159113511766966,1.32738,0.06412598384523016,0.20382862897127296,股权激励/员工持股,1,4.853,0.9402,21.3069,2.4481,1.476765438304067,16.08805031915504,6.106562938430711,6.994457539041084,3.008385677462625,20.82839217919644,40.54958800713053,2.058761089761375,1.6820741294777584,1.145400057210996,3.1525,20.154749218245826,12.214022078080088,6.412598384523016,20.382862897127296,20.382862897127296
300590.SZ,移为通信,20210525,-0.10452727492656766,0.8514442916093535,13.16816037508836,-0.006436781609195363,-0.19425801640566742,0.03094445714507898,1.7483600000000004,-0.0037284274758230262,0.09254793731900057,股份回购(首发),1,2.2705,2.1903,37.8212,16.2139,18.771163550893743,13.207262765799449,-11.258891462798545,-1.289504436497125,56.7355418733379,19.209371008632417,17.281296513303413,4.256928705786722,1.208916433465168,0.1145320958779899,4.5487,-24.908264658604185,-44.24734318673064,-0.3728427475823026,9.254793731900058,9.254793731900058
002313.SZ,日海智能,20210525,-0.13227264189845409,0.09276485788113695,12.968484660591777,0.07917059377945335,0.08223062381852553,0.02180904325817619,0.643135,-0.07482591528492255,0.08163134828929342,control,0,0.1141,0.3391,17.2141,0.083,0.0908662885742489,6.489414492286614,-15.407907511942064,-1.7454204110203455,-22.734020733280477,7.923673630753184,64.57981390463863,1.2961243898358472,2.8232488595845067,0.1132808208815855,7.1873,-18.45878829613976,-799.5970652819897,-7.482591528492255,8.16313482892934,8.16313482892934
688618.SH,三旺通信,20210526,-0.10331576205391393,0.17968157695223655,12.146144819582602,-0.14495412825879628,-0.14788571400839834,0.03330277420286829,4.064850000000001,,,control,0,0.8543,0.6994,61.0463,14.8706,15.001504243428943,29.24083012716491,21.39449281786755,1.0840889715300384,-781.988673098131,15.963478693987124,11.42506842687622,9.159673590714457,1.1289876065830675,0.0506714031858079,13.4288,,,,,
300638.SZ,广和通,20210527,0.10860533991513363,0.44885083370887785,14.269529121149118,0.13343200193371918,0.20788643299558762,0.022250400080445085,1.35602,0.482039842176331,0.6950846081767375,股权激励/员工持股,1,5.0134,2.6945,25.1087,9.3388,9.91360921633134,10.655931076374149,9.254761525114787,2.305163775435987,2.0432344534594407,15.726241563198142,52.43799718248928,1.5538508291437223,2.1025186929929576,0.2490786790324557,6.7902,43.262485634561365,66.76398357328938,48.2039842176331,69.50846081767375,69.50846081767375
688080.SH,映翰通,20210527,-0.038009577140514034,0.7124268054651919,12.288389833534204,0.020699852029940402,-0.0112198618038718,0.024541965207066866,0.9440100000000001,,,control,0,0.3775,0.5288,46.2785,5.9355,9.533919183880183,19.34638437691871,12.824812080871956,0.8914581280915167,-478.9609995880261,28.58807245129032,14.282309174179716,6.653784295738281,1.1666203211563595,0.0695104242050544,12.455,4.773685699492081,-21.919900663868784,,,4.773685699492081
688159.SH,有方科技,20210528,0.05941923111913869,0.227831715210356,12.227607078267631,0.05790223070098266,-0.07356608471002224,0.02741663821992168,0.986215,,,control,0,-2.8792,-1.9576,11.6607,-18.2512,-21.362152669164303,16.846708257107203,-43.64922966564488,-4.364630553486708,-46.24963753935267,9.660025745637585,37.52675956153407,2.198082517649277,1.6006853382048698,0.0999933008421908,8.9325,-26.663279750145342,-237.5808011652904,,,-26.663279750145342
300590.SZ,移为通信,20210531,-0.150477818859051,0.8656579550664832,13.212245895520756,0.040257945647167226,-0.19687055476529158,0.018605598734643583,1.47619,-0.0037284274758230262,0.09254793731900057,股东增减持/限售流通,1,2.2705,2.1903,37.8212,16.2139,18.771163550893743,13.207262765799449,-11.258891462798545,-1.289504436497125,56.7355418733379,19.209371008632417,17.281296513303413,4.256928705786722,1.208916433465168,0.1145320958779899,4.5487,-24.908264658604185,-44.24734318673064,-0.3728427475823026,9.254793731900058,9.254793731900058
