analysis_group_id,event_date,as_of_date,source_count,evidence_count,group_event_count,group_source_count,group_evidence_count,keyword_score_num,source_weight_num,signal_strength_num,has_pdf_num,pre_total_mv_yi,text_char_len,text_digit_count,text_percent_count,text_money_word_count,text_risk_keyword_count,text_has_risk_keyword,text_growth_keyword_count,text_has_growth_keyword,text_capital_keyword_count,text_has_capital_keyword,text_ir_keyword_count,text_has_ir_keyword,text_tech_keyword_count,text_has_tech_keyword,text_order_keyword_count,text_has_order_keyword,text_policy_keyword_count,text_has_policy_keyword,text_finance_keyword_count,text_has_finance_keyword,category_业绩信号,category_产品/技术创新,category_其他,category_客户/订单,category_政策/行业,category_管理层/投关信号,category_资本动作,category_风险事件,source_has_announcement,source_has_express,source_has_forecast,source_has_institution_survey,source_has_irm_qa,source_has_news,source_has_repurchase,source_has_research_report
300638|2026-04-03|客户/订单,2026-04-03,2026-04-03,1,1,1,1,1,1,3,1,0,216.00365573,201,0,0,0,0,0,5,1,0,0,0,0,0,0,7,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
300638|2024-08-10|其他,2024-08-10,2024-08-10,1,1,4,1,4,0,4,1,0,89.97492341,148,8,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
603236|2025-07-15|资本动作,2025-07-15,2025-07-15,1,1,1,1,1,4,3,1,0,215.18725465000003,107,0,0,0,0,0,2,1,1,1,1,1,4,1,0,0,3,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
300098|2018-08-15|其他,2018-08-15,2018-08-15,1,1,1,1,1,0,4,1,0,137.2410289,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
300638|2022-11-10|资本动作,2022-11-10,2022-11-10,1,1,2,1,2,1,4,1,0,120.68068778,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
002313|2023-06-10|风险事件,2023-06-10,2023-06-10,1,1,3,1,3,2,4,1,0,31.86144,224,12,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
300590|2020-08-28|其他,2020-08-28,2020-08-28,1,1,6,1,6,0,4,1,0,70.7031423,201,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
688159|2021-07-09|产品/技术创新,2021-07-09,2021-07-09,1,1,1,1,1,1,4,1,0,24.58844056,112,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
300590|2023-07-14|产品/技术创新,2023-07-14,2023-07-14,1,1,1,1,1,1,4,1,0,56.04062702,104,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
300638|2024-11-18|其他,2024-11-18,2024-11-18,1,1,1,1,1,0,4,1,0,136.27054561,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
300638|2025-10-20|其他,2025-10-20,2025-10-20,1,1,1,1,1,0,4,1,0,216.24062562000003,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
300638|2019-09-07|其他,2019-09-07,2019-09-07,1,1,5,1,5,0,4,1,0,83.54742084,178,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
688159|2023-08-30|其他,2023-08-30,2023-08-30,1,1,4,1,4,0,4,1,0,34.36430164,135,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
603236|2024-03-27|资本动作,2024-03-27,2024-03-27,1,1,2,1,2,1,5,1,0,106.78243206,85,18,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
300638|2019-10-28|政策/行业,2019-10-28,2019-10-28,1,1,1,1,1,1,4,1,0,72.20416788,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
002313|2017-09-11|客户/订单,2017-09-11,2017-09-11,1,1,1,1,1,1,4,1,0,79.9968,72,0,0,0,0,0,4,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
301608|2024-11-11|管理层/投关信号,2024-11-11,2024-11-11,1,1,1,1,1,2,4,1,0,61.13613,78,16,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
300638|2021-04-28|管理层/投关信号,2021-04-28,2021-04-28,1,1,1,1,1,2,4,1,0,137.47417618,70,16,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
301608|2026-05-13|其他,2026-05-13,2026-05-13,1,1,1,1,1,0,3,1,0,90.458335,136,22,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
300098|2025-04-19|业绩信号,2025-04-19,2025-04-19,1,1,3,1,3,1,4,1,0,76.98375478,144,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
300638|2019-03-21|其他,2019-03-21,2019-03-21,1,1,5,1,5,0,4,1,0,74.33708724,229,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
301608|2026-03-13|管理层/投关信号,2026-03-13,2026-03-13,1,1,2,1,2,2,4,1,0,78.328998,183,22,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
300098|2016-05-20|其他,2016-05-20,2016-05-20,1,1,4,1,4,0,4,1,0,127.68203103,113,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
002313|2018-02-13|其他,2018-02-13,2018-02-13,1,1,1,1,1,0,4,1,0,75.816,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
300590|2025-04-08|资本动作,2025-04-08,2025-04-08,1,1,1,1,1,1,4,1,0,50.17248687,84,0,0,0,4,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
688159|2026-03-17|其他,2026-03-17,2026-03-17,1,1,5,1,5,0,4,1,0,40.34100964,189,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
603236|2024-01-26|政策/行业,2024-01-26,2024-01-26,1,1,1,1,1,1,3,1,0,112.12684516,85,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,5,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
002881|2026-03-23|管理层/投关信号,2026-03-23,2026-03-23,1,1,1,1,1,1,3,1,0,124.54756308,104,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
002881|2019-06-29|其他,2019-06-29,2019-06-29,1,1,1,1,1,0,4,1,0,38.0449222,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
002881|2025-06-06|其他,2025-06-06,2025-06-06,1,1,2,1,2,0,4,1,0,117.05160445,78,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
300638|2021-02-26|资本动作,2021-02-26,2021-02-26,1,1,1,1,1,1,4,1,0,129.29781307000002,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
300098|2025-09-19|管理层/投关信号,2025-09-19,2025-09-19,1,1,2,1,2,3,4,1,0,104.96204941,271,42,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
300638|2019-04-23|资本动作,2019-04-23,2019-04-23,1,1,1,1,1,1,4,1,0,72.6525657,58,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
002970|2022-11-16|资本动作,2022-11-16,2022-11-16,1,1,1,1,1,1,4,1,0,40.913554,92,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
300590|2022-07-21|客户/订单,2022-07-21,2022-07-21,1,1,1,1,1,2,3,1,0,64.27042306999999,119,10,0,0,0,0,4,1,0,0,1,1,0,0,6,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
002881|2018-08-03|资本动作,2018-08-03,2018-08-03,1,1,1,1,1,1,4,1,0,33.7471879,58,0,0,0,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
300590|2018-07-14|产品/技术创新,2018-07-14,2018-07-14,1,1,1,1,1,1,4,1,0,35.792,72,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
002881|2023-05-26|资本动作,2023-05-26,2023-05-26,1,1,1,1,1,1,4,1,0,80.40839412999999,58,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
002313|2025-08-27|资本动作,2025-08-27,2025-08-27,1,1,1,1,1,1,4,1,0,47.1744,78,4,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
603236|2024-09-05|业绩信号,2024-09-05,2024-09-05,1,1,1,1,1,2,3,1,0,113.74075209,107,8,0,0,0,0,2,1,0,0,1,1,0,0,0,0,3,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
300590|2026-03-13|管理层/投关信号,2026-03-13,2026-03-13,1,1,2,1,2,2,4,1,0,55.787997360000006,153,31,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
300098|2015-01-09|其他,2015-01-09,2015-01-09,1,1,2,1,2,0,4,1,0,46.34962452,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
688159|2023-06-27|客户/订单,2023-06-27,2023-06-27,1,1,1,1,1,1,4,1,0,36.25295628,112,0,0,0,0,0,4,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
002313|2012-04-10|资本动作,2012-04-10,2012-04-10,1,1,1,1,1,1,4,1,0,45.29,66,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
300098|2026-06-04|产品/技术创新,2026-06-04,2026-06-04,1,1,1,1,1,5,3,1,0,92.10246058,349,18,0,1,1,1,2,1,0,0,0,0,9,1,3,1,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
002970|2020-08-05|其他,2020-08-05,2020-08-05,1,1,1,1,1,0,4,1,0,109.24416,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
300638|2022-09-08|其他,2022-09-08,2022-09-08,1,1,4,1,4,0,4,1,0,138.60134083,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
002881|2024-11-15|产品/技术创新,2024-11-15,2024-11-15,1,1,1,1,1,1,4,1,0,67.02127206,132,8,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
300098|2026-03-26|管理层/投关信号,2026-03-26,2026-03-26,1,1,1,1,1,5,3,1,0,91.40734767,300,1,0,0,1,1,4,1,0,0,0,0,7,1,4,1,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
002970|2022-12-09|管理层/投关信号,2022-12-09,2022-12-09,1,1,1,1,1,1,4,1,0,37.972622,64,16,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
300098|2024-05-07|其他,2024-05-07,2024-05-07,1,1,1,1,1,0,4,1,0,61.865048990000005,71,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
002881|2022-02-23|政策/行业,2022-02-23,2022-02-23,1,1,1,1,1,1,3,1,0,85.36048000000001,119,2,0,0,0,0,0,0,0,0,1,1,4,1,0,0,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
002970|2025-03-28|资本动作,2025-03-28,2025-03-28,1,1,1,1,1,1,4,1,0,102.50368397,70,0,0,0,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
300638|2020-10-29|政策/行业,2020-10-29,2020-10-29,1,1,1,1,1,1,3,1,0,146.86012426,91,0,0,0,0,0,4,1,0,0,1,1,0,0,0,0,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
300590|2018-03-22|其他,2018-03-22,2018-03-22,1,1,3,1,3,0,4,1,0,40.016,92,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
002313|2020-09-01|其他,2020-09-01,2020-09-01,1,1,1,1,1,0,4,1,0,63.2736,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
300638|2025-04-26|管理层/投关信号,2025-04-26,2025-04-26,1,1,1,1,1,1,4,1,0,190.44484125,114,8,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
300098|2017-06-19|资本动作,2017-06-19,2017-06-19,1,1,1,1,1,2,3,1,0,140.86859779,71,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
300638|2023-12-22|资本动作,2023-12-22,2023-12-22,1,1,1,1,1,1,4,1,0,147.494194,80,8,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
300098|2023-08-30|其他,2023-08-30,2023-08-30,1,1,4,1,4,0,4,1,0,59.95348849,126,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
300590|2020-01-09|其他,2020-01-09,2020-01-09,1,1,2,1,2,0,4,1,0,61.495392,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
002881|2020-03-26|其他,2020-03-26,2020-03-26,1,1,1,1,1,0,4,1,0,41.0914174,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
300590|2018-09-03|其他,2018-09-03,2018-09-03,1,1,1,1,1,0,4,1,0,36.64,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
002881|2023-08-03|资本动作,2023-08-03,2023-08-03,1,1,1,1,1,1,4,1,0,75.45114168,68,2,2,0,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
002313|2023-04-29|业绩信号,2023-04-29,2023-04-29,1,1,1,1,1,2,4,1,0,33.696,60,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
300638|2023-02-06|风险事件,2023-02-06,2023-02-06,1,1,1,1,1,2,4,1,0,135.13895245,56,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
300098|2017-12-28|其他,2017-12-28,2017-12-28,1,1,3,1,3,0,4,1,0,148.32859709000002,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
688159|2024-05-22|其他,2024-05-22,2024-05-22,1,1,1,1,1,0,4,1,0,36.74124261,89,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
002881|2023-05-24|管理层/投关信号,2023-05-24,2023-05-24,1,1,1,1,1,1,4,1,0,81.58357365,76,8,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
002970|2024-10-21|管理层/投关信号,2024-10-21,2024-10-21,1,1,1,1,1,2,4,1,0,79.72648199999999,70,16,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
002313|2026-05-01|业绩信号,2026-05-01,2026-05-01,1,1,1,1,1,3,2,1,0,35.97984,100,31,0,2,0,0,2,1,0,0,0,0,2,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
300638|2022-07-27|产品/技术创新,2022-07-27,2022-07-27,1,1,1,1,1,2,4,1,0,151.12722655,56,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
300098|2012-04-10|其他,2012-04-10,2012-04-10,1,1,3,1,3,0,4,1,0,18.041868,93,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
002970|2022-05-24|资本动作,2022-05-24,2022-05-24,1,1,1,1,1,1,4,1,0,43.401184,102,14,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
002313|2011-03-30|资本动作,2011-03-30,2011-03-30,1,1,1,1,1,1,4,1,0,49.5,80,6,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
002313|2011-03-30|管理层/投关信号,2011-03-30,2011-03-30,1,1,1,1,1,1,4,1,0,49.5,78,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
300638|2022-10-28|资本动作,2022-10-28,2022-10-28,1,1,5,1,5,1,4,1,0,119.62099165,353,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
002313|2009-12-25|其他,2009-12-25,2009-12-25,1,1,22,1,22,0,4,1,0,42.5,197,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
300638|2023-07-14|其他,2023-07-14,2023-07-14,1,1,8,1,8,0,4,1,0,170.32855689000002,282,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
300098|2019-05-11|其他,2019-05-11,2019-05-11,1,1,4,1,4,0,4,1,0,152.09932496,141,8,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
300098|2019-01-04|资本动作,2019-01-04,2019-01-04,1,1,1,1,1,1,4,1,0,118.04460371,58,0,0,0,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
002970|2024-03-06|管理层/投关信号,2024-03-06,2024-03-06,1,1,1,1,1,2,4,1,0,44.8838016,70,16,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
603236|2025-04-09|产品/技术创新,2025-04-09,2025-04-09,1,1,1,1,1,1,4,1,0,159.55883741,100,0,0,0,2,1,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
002970|2023-08-22|其他,2023-08-22,2023-08-22,1,1,6,1,6,0,4,1,0,50.1917088,176,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
002970|2022-10-26|产品/技术创新,2022-10-26,2022-10-26,1,1,1,1,1,1,4,1,0,37.0038444,154,8,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
002313|2011-08-03|其他,2011-08-03,2011-08-03,1,1,2,1,2,0,4,1,0,48.6,100,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
300638|2026-06-03|政策/行业,2026-06-03,2026-06-03,1,1,1,1,1,1,3,1,0,205.30239219,109,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
002970|2022-05-12|管理层/投关信号,2022-05-12,2022-05-12,1,1,1,1,1,3,4,1,0,38.380704,60,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
300590|2020-05-25|资本动作,2020-05-25,2020-05-25,1,1,1,1,1,4,3,1,0,65.24195999999999,103,0,0,0,0,0,2,1,2,1,1,1,4,1,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
603236|2023-08-26|其他,2023-08-26,2023-08-26,1,1,2,1,2,0,4,1,0,115.32820153000002,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
300590|2022-08-16|资本动作,2022-08-16,2022-08-16,1,1,1,1,1,1,4,1,0,67.0983286,76,2,2,0,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
300638|2022-06-08|产品/技术创新,2022-06-08,2022-06-08,1,1,1,1,1,2,4,1,0,150.87297227,80,16,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
300638|2023-06-01|资本动作,2023-06-01,2023-06-01,1,1,1,1,1,2,3,1,0,162.71377949,113,2,0,0,0,0,2,1,1,1,1,1,0,0,0,0,3,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
688159|2023-08-29|客户/订单,2023-08-29,2023-08-29,1,1,1,1,1,1,4,1,0,32.93629446,60,0,0,0,0,0,2,1,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
300098|2019-05-16|其他,2019-05-16,2019-05-16,1,1,1,1,1,0,4,1,0,154.39316629,67,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
603236|2025-07-29|风险事件,2025-07-29,2025-07-29,1,1,3,1,3,2,4,1,0,214.58544205,221,0,0,0,2,1,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
300638|2021-12-01|管理层/投关信号,2021-12-01,2021-12-01,1,1,1,1,1,2,4,1,0,234.76410087,70,16,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
002313|2024-08-10|业绩信号,2024-08-10,2024-08-10,1,1,2,1,2,2,4,1,0,22.8384,66,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
300638|2019-04-30|资本动作,2019-04-30,2019-04-30,1,1,1,1,1,1,4,1,0,65.3206554,70,2,2,0,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
300590|2026-06-04|其他,2026-06-04,2026-06-04,1,1,1,1,1,0,3,1,0,65.08290455,100,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
300098|2018-06-05|资本动作,2018-06-05,2018-06-05,1,1,1,1,1,2,3,1,0,144.13845174,71,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
300098|2016-10-10|产品/技术创新,2016-10-10,2016-10-10,1,1,1,1,1,1,4,1,0,146.59788748,84,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
002970|2025-06-07|资本动作,2025-06-07,2025-06-07,1,1,1,1,1,1,4,1,0,90.09439421,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
300590|2020-04-29|资本动作,2020-04-29,2020-04-29,1,1,1,1,1,2,3,1,0,60.155025,93,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,3,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
300098|2018-10-26|资本动作,2018-10-26,2018-10-26,1,1,1,1,1,4,3,1,0,107.17533958,109,0,0,0,0,0,2,1,1,1,1,1,6,1,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
300098|2026-04-14|产品/技术创新,2026-04-14,2026-04-14,1,1,1,1,1,3,3,1,0,92.97135171,169,0,0,0,1,1,2,1,0,0,0,0,6,1,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
300098|2022-08-13|其他,2022-08-13,2022-08-13,1,1,6,1,6,0,4,1,0,71.77040796,220,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
300590|2026-05-25|政策/行业,2026-05-25,2026-05-25,1,1,1,1,1,1,2,1,0,70.49107205,219,107,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
